SeasonID,EventIndex,EventNumber,RaceID,SprintIndex,DriverID,DriverIDT,TeamID,Number,Laptime,LaptimeClear,PaceDiff,PaceDiffClear,PaceMarker,PLabel,PaceAvg,PaceClearAvg,PaceAvgLabel,PaceClearAvgLabel,PacePelotoneAvg,PaceClearPelotoneAvg,PacePelotoneAvgLabel,PaceClearPelotoneAvgLabel,PaceDiffRankOrder,PaceDiffClearRankOrder,PaceDiffByWorst,PaceDiffClearByWorst,PaceDiffByBest,PaceDiffClearByBest,PaceDiffBetterLapsCount,PaceDiffBetterLapsCountSum,PaceDiffBetterLapsCountPerc,EventID
2025,27,23,2025230,0,24,24-18,18,23,85.918,85.897,-0.158,-0.137,85.862,10,85.918,85.897,01:25.918,01:25.897,85.862,85.76,01:25.862,01:25.760,10,11,0.8809999999999999,0.668,1.1869999999999998,1.186,7.0,17.0,41.2,30
2025,27,23,2025230,0,34,34-8,8,5,86.114,86.096,-0.353,-0.336,85.862,11,86.114,86.096,01:26.114,01:26.096,85.862,85.76,01:25.862,01:25.760,11,13,0.6859999999999999,0.469,1.382,1.385,12.0,17.0,70.6,30
2025,27,23,2025230,0,30,30-7,7,87,86.175,86.11,-0.415,-0.349,85.862,12,86.175,86.11,01:26.175,01:26.110,85.862,85.76,01:25.862,01:25.760,13,14,0.6239999999999999,0.456,1.444,1.398,11.0,17.0,64.7,30
2025,27,23,2025230,0,6,6-5,5,16,86.173,86.019,-0.413,-0.259,85.862,13,86.173,86.019,01:26.173,01:26.019,85.862,85.76,01:25.862,01:25.760,12,12,0.6259999999999999,0.546,1.442,1.3079999999999998,13.0,17.0,76.5,30
2025,27,23,2025230,0,29,29-12,12,30,86.247,86.199,-0.486,-0.438,85.862,14,86.247,86.199,01:26.247,01:26.199,85.862,85.76,01:25.862,01:25.760,14,15,0.5529999999999999,0.367,1.515,1.487,4.0,17.0,23.5,30
2025,27,23,2025230,0,13,13-7,7,31,86.321,86.27,-0.561,-0.510,85.862,15,86.321,86.27,01:26.321,01:26.270,85.862,85.76,01:25.862,01:25.760,15,16,0.4779999999999998,0.295,1.59,1.559,6.0,17.0,35.3,30
2025,27,23,2025230,0,25,25-8,8,27,86.345,86.279,-0.585,-0.519,85.862,16,86.345,86.279,01:26.345,01:26.279,85.862,85.76,01:25.862,01:25.760,16,17,0.4539999999999999,0.286,1.614,1.568,5.0,17.0,29.4,30
2025,27,23,2025230,0,1,1-5,5,44,86.679,86.565,-0.919,-0.805,85.862,17,86.679,86.565,01:26.679,01:26.565,85.862,85.76,01:25.862,01:25.760,19,20,0.1199999999999998,0.0,1.948,1.854,4.0,17.0,23.5,30
2025,27,23,2025230,0,17,17-3,3,10,86.303,86.224,-0.697,-0.612,85.862,18,86.303,86.224,01:26.303,01:26.224,85.862,85.76,01:25.862,01:25.760,17,18,0.3419999999999999,0.193,1.726,1.661,9.0,14.0,64.3,30
2025,27,23,2025230,0,10,10-4,4,18,86.781,85.559,-1.039,0.183,85.862,19,86.781,85.559,01:26.781,01:25.559,85.862,85.76,01:25.862,01:25.760,20,7,0.0,0.988,2.068,0.8659999999999999,3.0,15.0,20.0,30
2025,27,23,2025230,0,31,31-3,3,43,86.452,86.411,-0.815,-0.771,85.862,20,86.452,86.411,01:26.452,01:26.411,85.862,85.76,01:25.862,01:25.760,18,19,0.2239999999999999,0.034,1.844,1.82,5.0,14.0,35.7,30
