SprintIndex,SeasonID,RaceID,EventIndex,Team,Number,Color,DriverID,FullName,Abbreviation,LapNumber,LapNumberFlow,PaceDiff,PaceDiffTeammatesDelta,PaceDiffTeammateBest,PaceDiffTeammatesMean,PaceDiffClear
2,2021,2021061,5,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,12.0,342,-0.123,1.020,12.000,-0.633,-0.123
2,2021,2021061,5,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,13.0,343,-0.270,nan,nan,-,-0.270
2,2021,2021061,5,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,14.0,344,-0.200,nan,nan,-,-0.200
2,2021,2021061,5,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,15.0,345,-0.455,0.316,12.000,-0.613,-0.455
2,2021,2021061,5,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,16.0,346,-0.626,0.419,12.000,-0.835,-0.626
2,2021,2021061,5,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,17.0,347,-0.478,-0.124,11.000,-0.416,-0.478
2,2021,2021061,5,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,18.0,348,-0.811,-0.296,11.000,-0.663,-0.520
2,2021,2021061,5,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,19.0,349,-0.664,-0.324,11.000,-0.502,-0.664
2,2021,2021061,5,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,20.0,350,-0.630,-0.572,11.000,-0.344,-0.630
2,2021,2021061,5,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,21.0,351,-0.403,0.151,12.000,-0.478,-0.403
2,2021,2021061,5,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,22.0,352,-0.676,-0.297,11.000,-0.528,-0.676
2,2021,2021061,5,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,23.0,353,-3.257,-2.782,11.000,-1.866,-1.025
2,2021,2021061,5,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,24.0,354,-1.294,-0.723,11.000,-0.932,-1.294
2,2021,2021061,5,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,25.0,355,-0.530,-0.526,11.000,-0.267,-0.530
2,2021,2021061,5,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,26.0,356,-0.443,-0.253,11.000,-0.317,-0.443
2,2021,2021061,5,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,27.0,357,-0.507,0.334,12.000,-0.674,-0.507
2,2021,2021061,5,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,28.0,358,-0.675,-0.437,11.000,-0.457,-0.675
2,2021,2021061,5,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,29.0,359,-0.635,-0.673,11.000,-0.298,-0.635
2,2021,2021061,5,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,30.0,360,-,nan,nan,-,-
2,2021,2021061,5,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,31.0,361,-,nan,nan,-,-
2,2021,2021061,5,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,32.0,362,-,nan,nan,-,-
2,2021,2021061,5,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,33.0,363,-,nan,nan,-,-
2,2021,2021061,5,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,34.0,364,-,nan,nan,-,-
2,2021,2021061,5,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,35.0,365,-,nan,nan,-,-
2,2021,2021061,5,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,36.0,366,-,nan,nan,-,-
2,2021,2021061,5,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,37.0,367,-1.270,-0.260,11.000,-1.140,-1.270
2,2021,2021061,5,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,38.0,368,-0.120,0.520,12.000,-0.380,-0.120
2,2021,2021061,5,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,39.0,369,0.201,-0.056,11.000,0.229,0.201
2,2021,2021061,5,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,40.0,370,-0.147,-0.088,11.000,-0.103,-0.147
2,2021,2021061,5,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,41.0,371,-0.006,0.268,12.000,-0.140,-0.006
2,2021,2021061,5,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,42.0,372,-0.159,-0.478,11.000,0.080,-0.159
2,2021,2021061,5,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,43.0,373,0.138,-0.310,11.000,0.293,0.138
2,2021,2021061,5,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,44.0,374,0.127,0.349,12.000,-0.048,0.127
2,2021,2021061,5,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,45.0,375,-0.935,0.633,12.000,-1.252,-0.935
2,2021,2021061,5,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,46.0,376,-0.168,-0.217,11.000,-0.059,-0.168
2,2021,2021061,5,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,47.0,377,-,nan,nan,-,-
2,2021,2021061,5,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,48.0,378,-,nan,nan,-,-
2,2021,2021061,5,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,49.0,379,-,nan,nan,-,-
2,2021,2021061,5,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,50.0,380,-6.118,1.982,12.000,-7.109,-6.118
2,2021,2021061,5,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,51.0,381,0.027,-0.225,11.000,0.140,0.027
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,1.0,382,-,nan,nan,-,-
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,2.0,383,-,nan,nan,-,-
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,3.0,384,-0.635,-0.127,12.000,-0.699,-0.635
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,4.0,385,-0.226,0.199,11.000,-0.127,-0.226
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,5.0,386,-0.276,-0.432,12.000,-0.492,-0.276
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,6.0,387,-0.361,0.081,11.000,-0.321,-0.361
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,7.0,388,-0.387,-0.209,12.000,-0.491,-0.387
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,8.0,389,-0.315,0.283,11.000,-0.173,-0.315
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,9.0,390,-0.398,-1.186,12.000,-0.991,-0.398
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,10.0,391,-0.285,-0.101,12.000,-0.336,-0.285
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,11.0,392,-0.209,-0.387,12.000,-0.402,-0.209
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,12.0,393,-0.257,-0.081,12.000,-0.297,-0.257
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,13.0,394,-0.786,0.538,11.000,-0.517,-0.786
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,14.0,395,-1.486,1.220,11.000,-0.876,-0.625
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,15.0,396,-0.423,0.088,11.000,-0.379,-0.423
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,16.0,397,-0.580,-0.810,12.000,-0.985,-0.580
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,17.0,398,-0.962,-0.036,12.000,-0.980,-0.962
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,18.0,399,-0.839,-0.161,12.000,-0.919,-0.839
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,19.0,400,-1.081,-0.209,12.000,-1.185,-1.081
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,20.0,401,-1.622,0.309,11.000,-1.468,-1.184
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,21.0,402,-1.514,0.206,11.000,-1.411,-1.514
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,22.0,403,-1.212,-1.394,12.000,-1.909,-1.212
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,23.0,404,-0.948,-2.592,12.000,-2.244,-0.948
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,24.0,405,-1.776,0.542,11.000,-1.505,-1.255
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,25.0,406,-1.619,0.721,11.000,-1.258,-1.619
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,26.0,407,-2.717,1.035,11.000,-2.200,-1.614
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,27.0,408,-1.545,0.180,11.000,-1.455,-1.545
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,28.0,409,-,nan,nan,-,-
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,29.0,410,-,nan,nan,-,-
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,30.0,411,0.322,-1.902,12.000,-0.629,0.322
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,31.0,412,-0.202,-1.152,12.000,-0.778,-0.202
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,32.0,413,0.224,-2.500,12.000,-1.026,0.224
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,33.0,414,0.008,nan,nan,-,0.008
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,34.0,415,-0.060,nan,nan,-,-0.060
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,35.0,416,-0.216,0.826,11.000,0.197,-0.216
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,36.0,417,0.331,-2.200,12.000,-0.769,0.331
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,37.0,418,0.050,0.558,11.000,0.329,0.050
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,38.0,419,-0.010,0.376,11.000,0.178,-0.010
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,39.0,420,-0.240,0.166,11.000,-0.157,-0.240
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,40.0,421,-0.270,-0.780,12.000,-0.660,-0.270
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,41.0,422,-0.253,0.645,11.000,0.070,-0.253
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,42.0,423,-0.438,0.933,11.000,0.028,-0.438
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,43.0,424,-0.562,-0.911,12.000,-1.018,-0.562
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,44.0,425,-2.060,2.337,11.000,-0.891,-0.901
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,45.0,426,-1.059,1.297,11.000,-0.410,-1.059
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,46.0,427,-1.790,2.470,11.000,-0.555,-0.752
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,47.0,428,-0.401,0.414,11.000,-0.194,-0.401
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,48.0,429,-0.324,0.197,11.000,-0.226,-0.324
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,49.0,430,-0.096,-0.820,12.000,-0.506,-0.096
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,50.0,431,-1.653,0.338,11.000,-1.484,-1.653
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,51.0,432,-2.691,1.252,11.000,-2.065,-1.139
2,2021,2021071,6,Alfa Romeo Racing,99,#900000,12,Antonio Giovinazzi,GIO,52.0,433,-0.356,-0.364,12.000,-0.538,-0.356
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,1.0,382,-,nan,nan,-,-
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,2.0,383,-,nan,nan,-,-
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,3.0,384,-0.762,-0.127,12.000,-0.699,-0.762
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,4.0,385,-0.027,0.199,11.000,-0.127,-0.027
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,5.0,386,-0.708,-0.432,12.000,-0.492,-0.708
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,6.0,387,-0.280,0.081,11.000,-0.321,-0.280
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,7.0,388,-0.596,-0.209,12.000,-0.491,-0.104
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,8.0,389,-0.032,0.283,11.000,-0.173,-0.032
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,9.0,390,-1.584,-1.186,12.000,-0.991,-0.287
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,10.0,391,-0.386,-0.101,12.000,-0.336,-0.386
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,11.0,392,-0.596,-0.387,12.000,-0.402,-0.596
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,12.0,393,-0.338,-0.081,12.000,-0.297,-0.338
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,13.0,394,-0.248,0.538,11.000,-0.517,-0.248
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,14.0,395,-0.266,1.220,11.000,-0.876,-0.266
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,15.0,396,-0.335,0.088,11.000,-0.379,-0.335
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,16.0,397,-1.390,-0.810,12.000,-0.985,-0.679
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,17.0,398,-0.998,-0.036,12.000,-0.980,-0.998
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,18.0,399,-1.000,-0.161,12.000,-0.919,-1.000
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,19.0,400,-1.290,-0.209,12.000,-1.185,-1.290
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,20.0,401,-1.313,0.309,11.000,-1.468,-1.313
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,21.0,402,-1.308,0.206,11.000,-1.411,-1.308
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,22.0,403,-2.606,-1.394,12.000,-1.909,-2.606
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,23.0,404,-3.540,-2.592,12.000,-2.244,-1.923
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,24.0,405,-1.234,0.542,11.000,-1.505,-1.234
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,25.0,406,-0.898,0.721,11.000,-1.258,-0.898
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,26.0,407,-1.682,1.035,11.000,-2.200,-1.163
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,27.0,408,-1.365,0.180,11.000,-1.455,-1.365
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,28.0,409,-1.552,nan,nan,-,-1.552
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,29.0,410,-0.905,nan,nan,-,-0.905
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,30.0,411,-1.580,-1.902,12.000,-0.629,-1.067
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,31.0,412,-1.354,-1.152,12.000,-0.778,-1.354
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,32.0,413,-2.276,-2.500,12.000,-1.026,-2.276
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,33.0,414,-,nan,nan,-,-
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,34.0,415,-,nan,nan,-,-
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,35.0,416,0.610,0.826,11.000,0.197,0.610
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,36.0,417,-1.869,-2.200,12.000,-0.769,0.629
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,37.0,418,0.608,0.558,11.000,0.329,0.608
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,38.0,419,0.366,0.376,11.000,0.178,0.366
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,39.0,420,-0.074,0.166,11.000,-0.157,-0.074
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,40.0,421,-1.050,-0.780,12.000,-0.660,-1.050
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,41.0,422,0.392,0.645,11.000,0.070,0.392
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,42.0,423,0.495,0.933,11.000,0.028,0.495
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,43.0,424,-1.473,-0.911,12.000,-1.018,0.345
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,44.0,425,0.277,2.337,11.000,-0.891,0.277
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,45.0,426,0.238,1.297,11.000,-0.410,0.238
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,46.0,427,0.680,2.470,11.000,-0.555,0.680
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,47.0,428,0.013,0.414,11.000,-0.194,0.013
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,48.0,429,-0.127,0.197,11.000,-0.226,-0.127
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,49.0,430,-0.916,-0.820,12.000,-0.506,-0.916
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,50.0,431,-1.315,0.338,11.000,-1.484,-1.315
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,51.0,432,-1.439,1.252,11.000,-2.065,-1.439
2,2021,2021071,6,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,52.0,433,-0.720,-0.364,12.000,-0.538,-0.720
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,1.0,435,-,nan,nan,-,-
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,2.0,436,-,nan,nan,-,-
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,3.0,437,-0.814,-0.378,11.000,-1.003,-0.814
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,4.0,438,3.373,0.323,12.000,3.535,3.373
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,5.0,439,-0.801,0.009,12.000,-0.796,-0.526
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,6.0,440,-0.478,0.081,12.000,-0.438,-0.478
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,7.0,441,-0.609,0.365,12.000,-0.426,-0.609
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,8.0,442,-0.362,-0.274,11.000,-0.499,-0.362
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,9.0,443,-0.474,-0.373,11.000,-0.660,-0.474
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,10.0,444,0.155,-0.459,11.000,-0.074,0.155
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,11.0,445,0.205,-0.161,11.000,0.124,0.205
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,12.0,446,-0.211,0.095,12.000,-0.164,0.074
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,13.0,447,-0.042,-0.295,11.000,-0.190,-0.042
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,14.0,448,-0.160,-0.444,11.000,-0.382,-0.160
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,15.0,449,-0.244,-0.155,11.000,-0.322,-0.244
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,16.0,450,-0.590,0.280,12.000,-0.450,-0.387
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,17.0,451,-0.426,0.392,12.000,-0.230,-0.426
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,18.0,452,-0.307,-0.410,11.000,-0.512,-0.307
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,19.0,453,-0.422,0.061,12.000,-0.391,-0.422
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,20.0,454,-0.283,-0.202,11.000,-0.384,-0.283
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,21.0,455,-0.397,-0.174,11.000,-0.484,-0.397
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,22.0,456,-0.318,-1.178,11.000,-0.907,-0.318
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,23.0,457,-0.024,nan,nan,-,-0.024
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,24.0,458,-0.338,nan,nan,-,-0.094
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,25.0,459,-0.159,0.089,12.000,-0.115,-0.159
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,26.0,460,-0.410,1.108,12.000,0.144,-0.038
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,27.0,461,0.116,0.738,12.000,0.485,0.116
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,28.0,462,-0.051,0.651,12.000,0.274,-0.051
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,29.0,463,-0.418,0.759,12.000,-0.038,-0.418
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,30.0,464,-0.692,1.010,12.000,-0.187,-0.692
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,31.0,465,-0.489,0.561,12.000,-0.208,-0.489
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,32.0,466,-2.007,2.221,12.000,-0.897,-0.602
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,33.0,467,-0.845,1.070,12.000,-0.310,-0.845
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,34.0,468,-0.575,0.623,12.000,-0.263,-0.575
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,35.0,469,-0.661,0.601,12.000,-0.360,-0.661
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,36.0,470,-,nan,nan,-,-
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,37.0,471,-,nan,nan,-,-
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,38.0,472,-0.537,-1.138,11.000,-1.106,-0.537
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,39.0,473,0.024,0.103,12.000,0.075,0.024
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,40.0,474,0.322,-0.412,11.000,0.116,0.322
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,41.0,475,-0.976,0.879,12.000,-0.536,-0.150
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,42.0,476,-0.496,0.515,12.000,-0.238,-0.496
2,2021,2021081,7,Alfa Romeo Racing,7,#900000,11,Kimi Räikkönen,RAI,43.0,477,-0.252,0.132,12.000,-0.186,-0.252
