SeasonID,DriverID,FullName,SprintIndex,ConsistencyNormalizedAvg,OvertakesNormalizedAvg,QualiTeammateAvg,PaceNormalizedAvg,StartNormalizedAvg,LevelNormalizedAvg,ConsistencyAvg,OvertakesSum,OvertakesAvg,OvertakesGainAvg,OvertakesLostAvg,PaceAvg,StartSum,StartAvg,StartGainAvg,StartLostAvg,PaceStrAvg
2023,1.0,Lewis Hamilton,1.0,6.45,6.69,5.00,7.21,5.76,6.34,0.302,39.0,1.8571428571428572,3.05,1.19,89.85490476190476,-6.0,-0.2857142857142857,0.57,0.86,01:29.855
2023,4.0,Lando Norris,1.0,7.25,6.27,6.82,6.72,6.25,6.75,0.272,22.0,1.0476190476190477,2.76,1.71,89.54747619047619,3.0,0.13636363636363635,0.76,0.57,01:29.547
2023,6.0,Charles Leclerc,1.0,7.53,5.70,6.82,7.02,5.81,6.64,0.263,1.0,0.05,1.95,1.90,90.87005,2.0,0.1,0.35,0.25,01:30.870
2023,5.0,Sergio Perez,1.0,7.30,7.92,0.91,8.10,6.09,7.15,0.289,69.0,3.45,4.40,0.95,89.45235,3.0,0.13636363636363635,0.75,0.50,01:29.452
2023,7.0,Daniel Ricciardo,1.0,4.70,4.01,4.29,5.57,5.98,4.85,0.344,-16.0,-2.2857142857142856,1.43,3.71,93.03442857142856,-11.0,-1.5714285714285714,0.71,2.29,01:33.034
2023,13.0,Esteban Ocon,1.0,7.47,5.76,3.64,4.92,5.86,6.64,0.280,10.0,0.5263157894736842,3.05,2.53,89.88057894736842,-3.0,-0.13636363636363635,0.74,0.63,01:29.881
2023,8.0,Carlos Sainz,1.0,7.35,5.36,3.18,6.83,5.79,6.46,0.267,-2.0,-0.09523809523809523,2.00,2.10,90.04614285714285,-4.0,-0.19047619047619047,0.48,0.67,01:30.046
2023,14.0,George Russell,1.0,7.50,6.50,5.00,6.53,5.29,6.70,0.275,32.0,1.5238095238095237,3.14,1.62,90.3145238095238,0.0,0.0,0.67,0.71,01:30.315
2023,17.0,Pierre Gasly,1.0,6.96,6.50,6.36,5.76,5.17,6.40,0.289,20.0,0.9523809523809523,2.90,1.95,90.48419047619048,-8.0,-0.36363636363636365,0.62,1.00,01:30.484
2023,10.0,Lance Stroll,1.0,7.01,5.70,1.36,5.79,6.16,6.47,0.269,2.0,0.10526315789473684,2.89,2.79,88.85915789473684,12.0,0.5714285714285714,1.16,0.68,01:28.859
2023,9.0,Yuki Tsunoda,1.0,6.78,4.35,7.27,4.42,6.68,6.15,0.353,-39.0,-1.95,2.10,4.05,90.30505000000001,19.0,0.95,1.40,0.45,01:30.305
2023,19.0,Fernando Alonso,1.0,6.71,6.10,8.64,6.54,5.99,6.38,0.304,19.0,0.8636363636363636,2.36,1.50,89.92886363636363,6.0,0.2727272727272727,0.82,0.55,01:29.929
2023,24.0,Alexander Albon,1.0,6.62,5.66,10.00,4.26,5.38,6.07,0.355,-8.0,-0.42105263157894735,2.63,3.05,91.33421052631579,0.0,0.0,0.74,0.79,01:31.334
2023,22.0,Kevin Magnussen,1.0,4.89,4.20,3.18,3.20,5.74,4.93,0.383,-40.0,-2.0,1.90,3.90,91.8871,12.0,0.5714285714285714,1.30,0.80,01:31.887
2023,23.0,Guanyu Zhou,1.0,6.46,5.49,2.73,3.72,5.38,5.95,0.320,-10.0,-0.47619047619047616,2.95,3.43,91.40342857142858,-10.0,-0.45454545454545453,0.76,1.38,01:31.403
2023,26.0,Nyck De Vries,1.0,5.82,3.16,2.00,2.72,4.48,4.82,0.471,-26.0,-2.888888888888889,1.00,3.89,86.84066666666666,-8.0,-0.8,0.11,1.11,01:26.841
2023,25.0,Nico Hulkenberg,1.0,5.20,4.43,6.82,3.89,5.20,5.01,0.386,-32.0,-1.5238095238095237,2.14,3.67,91.68995238095238,-13.0,-0.5909090909090909,0.81,1.48,01:31.690
2023,28.0,Oscar Piastri,1.0,6.28,5.87,3.18,5.63,6.60,6.26,0.339,11.0,0.5789473684210527,2.89,2.32,87.9811052631579,15.0,0.7142857142857143,1.00,0.53,01:27.981
2023,29.0,Liam Lawson,1.0,6.78,6.53,2.00,3.02,2.71,5.70,0.319,0.0,0.0,3.00,3.00,91.2954,-3.0,-0.6,0.20,0.80,01:31.295
2023,27.0,Logan Sargeant,1.0,5.53,4.75,0.00,3.40,6.77,5.65,0.380,-18.0,-0.9473684210526315,1.79,2.74,91.70205263157895,7.0,0.3181818181818182,0.89,0.26,01:31.702
