SeasonID,EventIndex,EventNumber,RaceID,SprintIndex,Team,PaceDiffAvg,PaceDiffClearAvg,PaceDiffMeanAvg,PaceDiffClearMeanAvg,PaceDiffDeltaAvg,PaceDiffClearDeltaAvg,PaceDiffLapsCountBetterID,PaceDiffClearLapsCountBetterID,PaceDiffValueBetterID,PaceDiffValueBetter
2023,10,9,2023091,1,McLaren,-0.132,-0.025,-0.139,-0.031,0.855,0.754,4.0,4.0,4.0,0.282516129032258
2023,10,9,2023091,1,Mercedes,0.071,0.135,0.07,0.135,0.193,0.265,1.0,1.0,1.0,0.1575645161290322
2023,11,10,2023101,1,Red Bull Racing,0.531,0.563,0.537,0.571,0.701,0.679,2.0,2.0,2.0,0.8356744186046513
2023,11,10,2023101,1,Alpine,-0.212,-0.188,-0.089,-0.038,0.249,0.272,17.0,17.0,17.0,-0.2113823529411764
2023,11,10,2023101,1,Aston Martin,-0.178,-0.118,-0.177,-0.117,0.308,0.287,19.0,19.0,19.0,-0.0283571428571428
2023,11,10,2023101,1,Ferrari,0.162,0.231,0.164,0.236,0.058,0.038,6.0,6.0,6.0,0.1950249999999999
2023,11,10,2023101,1,Williams,-0.236,-0.187,-0.241,-0.19,-0.263,-0.268,24.0,24.0,24.0,-0.1094285714285714
2023,11,10,2023101,1,Haas F1 Team,-0.603,-0.574,-0.638,-0.601,-0.457,-0.443,25.0,25.0,25.0,-0.415475
2023,11,10,2023101,1,Alpha Tauri,-0.53,-0.473,-0.529,-0.478,-0.092,-0.105,9.0,9.0,9.0,-0.474875
2023,11,10,2023101,1,Alfa Romeo,-0.556,-0.533,-0.563,-0.539,0.075,0.064,23.0,23.0,23.0,-0.5255
2023,11,10,2023101,1,McLaren,0.529,0.614,0.558,0.645,0.097,0.088,4.0,4.0,4.0,0.5466279069767441
2023,11,10,2023101,1,Mercedes,0.347,0.41,0.342,0.409,0.013,0.036,equal,1.0,1.0,0.3579523809523809
2023,12,11,2023111,1,Red Bull Racing,0.881,0.961,0.884,0.968,0.51,0.47,2.0,2.0,2.0,1.13903125
2023,12,11,2023111,1,McLaren,0.383,0.433,0.375,0.426,0.461,0.422,4.0,4.0,4.0,0.59771875
2023,12,11,2023111,1,Mercedes,0.445,0.503,0.45,0.509,0.411,0.359,1.0,1.0,1.0,0.6313749999999999
2023,12,11,2023111,1,Ferrari,0.196,0.243,0.21,0.257,0.112,0.078,6.0,6.0,6.0,0.2424375
2023,12,11,2023111,1,Aston Martin,-0.041,0.061,-0.022,0.073,0.371,0.307,19.0,19.0,19.0,0.1300625
2023,12,11,2023111,1,Williams,-0.569,-0.485,-0.585,-0.499,0.184,0.195,24.0,24.0,24.0,-0.4473809523809524
2023,12,11,2023111,1,Alfa Romeo,-0.591,-0.459,-0.619,-0.48,0.338,0.271,3.0,3.0,3.0,-0.4327460317460317
2023,12,11,2023111,1,Alpha Tauri,-0.59,-0.496,-0.592,-0.492,0.214,0.235,9.0,7.0,7.0,-0.4829365079365079
2023,12,11,2023111,1,Haas F1 Team,-1.02,-0.806,-1.036,-0.825,0.362,0.164,25.0,25.0,25.0,-0.8118412698412697
2023,12,11,2023111,1,Alpine,-,-,-,-,-,-,,,-,
2023,14,12,2023121,1,Red Bull Racing,1.19,1.253,1.185,1.251,0.659,0.675,2.0,2.0,2.0,1.4626842105263156
2023,14,12,2023121,1,Ferrari,-0.148,-0.023,-0.479,-0.261,2.929,2.556,6.0,6.0,6.0,0.6645526315789473
2023,14,12,2023121,1,Mercedes,0.234,0.289,0.264,0.327,0.94,0.962,1.0,1.0,1.0,0.7230285714285714
2023,14,12,2023121,1,Aston Martin,-0.063,0.016,-0.047,0.038,0.938,0.908,19.0,19.0,19.0,0.3881315789473685
2023,14,12,2023121,1,McLaren,-,-,-,-,-,-,,,-,
2023,14,12,2023121,1,Alpine,-0.294,-0.24,-0.249,-0.19,0.575,0.543,13.0,13.0,13.0,-0.0336052631578947
2023,14,12,2023121,1,Alpha Tauri,-0.391,-0.253,-0.451,-0.317,0.452,0.388,9.0,9.0,9.0,-0.2278947368421052
