SprintIndex,SeasonID,RaceID,EventIndex,EventAbbreviation,LapNumberFlow,LapNumber,EventAbbMiddleMarker,EventTicksMarker,isSprint
2,2024,2024081,9,MON,497,65.0,0,0,0
2,2024,2024081,9,MON,498,66.0,0,0,0
2,2024,2024081,9,MON,499,67.0,0,0,0
2,2024,2024081,9,MON,500,68.0,0,0,0
2,2024,2024081,9,MON,501,69.0,0,0,0
2,2024,2024081,9,MON,502,70.0,0,0,0
2,2024,2024081,9,MON,503,71.0,0,0,0
2,2024,2024081,9,MON,504,72.0,0,0,0
2,2024,2024081,9,MON,505,73.0,0,0,0
2,2024,2024081,9,MON,506,74.0,0,0,0
2,2024,2024081,9,MON,507,75.0,0,0,0
2,2024,2024081,9,MON,508,76.0,0,0,0
2,2024,2024081,9,MON,509,77.0,0,0,0
