SeasonID,RaceID,DriverID,Color
2023,202302,17.0,#2293D1
2023,202302,22.0,#B6BABD
2023,202302,9.0,#5E8FAA
2023,202302,25.0,#B6BABD
2023,202302,23.0,#C92D4B
2023,202302,26.0,#5E8FAA
2023,202302,28.0,#F58020
2023,202302,27.0,#37BEDD
2023,202302,4.0,#F58020
2023,202302,3.0,#C92D4B
2023,202302,24.0,#37BEDD
2023,202302,10.0,#358C75
2023,202303,2.0,#3671C6
2023,202303,1.0,#6CD3BF
2023,202303,19.0,#358C75
2023,202303,10.0,#358C75
2023,202303,5.0,#3671C6
2023,202303,4.0,#F58020
2023,202303,25.0,#B6BABD
2023,202303,28.0,#F58020
2023,202303,23.0,#C92D4B
2023,202303,9.0,#5E8FAA
2023,202303,3.0,#C92D4B
2023,202303,8.0,#F91536
2023,202303,17.0,#2293D1
2023,202303,13.0,#2293D1
2023,202303,26.0,#5E8FAA
2023,202303,27.0,#37BEDD
2023,202303,22.0,#B6BABD
2023,202303,14.0,#6CD3BF
2023,202303,24.0,#37BEDD
2023,202303,6.0,#F91536
2023,202304,5.0,#3671C6
2023,202304,2.0,#3671C6
2023,202304,6.0,#F91536
2023,202304,19.0,#358C75
2023,202304,8.0,#F91536
2023,202304,1.0,#6CD3BF
2023,202304,10.0,#358C75
2023,202304,14.0,#6CD3BF
2023,202304,4.0,#F58020
2023,202304,9.0,#5E8FAA
2023,202304,28.0,#F58020
2023,202304,24.0,#37BEDD
2023,202304,22.0,#B6BABD
2023,202304,17.0,#2293D1
2023,202304,13.0,#2293D1
2023,202304,27.0,#37BEDD
2023,202304,25.0,#B6BABD
2023,202304,3.0,#C92D4B
2023,202304,23.0,#C92D4B
2023,202304,26.0,#5E8FAA
2023,202305,2.0,#3671C6
2023,202305,5.0,#3671C6
2023,202305,19.0,#358C75
2023,202305,14.0,#6CD3BF
2023,202305,8.0,#F91536
2023,202305,1.0,#6CD3BF
2023,202305,6.0,#F91536
2023,202305,17.0,#2293D1
2023,202305,13.0,#2293D1
2023,202305,22.0,#B6BABD
2023,202305,9.0,#5E8FAA
2023,202305,10.0,#358C75
2023,202305,3.0,#C92D4B
2023,202305,24.0,#37BEDD
2023,202305,25.0,#B6BABD
2023,202305,23.0,#C92D4B
2023,202305,4.0,#F58020
2023,202305,26.0,#5E8FAA
2023,202305,28.0,#F58020
2023,202305,27.0,#37BEDD
2023,202306,2.0,#3671C6
2023,202306,19.0,#358C75
2023,202306,13.0,#2293D1
2023,202306,1.0,#6CD3BF
2023,202306,14.0,#6CD3BF
2023,202306,6.0,#F91536
2023,202306,17.0,#2293D1
2023,202306,8.0,#F91536
2023,202306,4.0,#F58020
2023,202306,28.0,#F58020
2023,202306,3.0,#C92D4B
2023,202306,26.0,#5E8FAA
2023,202306,23.0,#C92D4B
2023,202306,24.0,#37BEDD
2023,202306,9.0,#5E8FAA
2023,202306,5.0,#3671C6
2023,202306,25.0,#B6BABD
2023,202306,27.0,#37BEDD
2023,202306,22.0,#B6BABD
2023,202306,10.0,#358C75
2023,202307,2.0,#3671C6
2023,202307,1.0,#6CD3BF
2023,202307,14.0,#6CD3BF
2023,202307,5.0,#3671C6
2023,202307,8.0,#F91536
2023,202307,10.0,#358C75
2023,202307,19.0,#358C75
2023,202307,13.0,#2293D1
2023,202307,23.0,#C92D4B
2023,202307,17.0,#2293D1
2023,202307,6.0,#F91536
2023,202307,9.0,#5E8FAA
2023,202307,28.0,#F58020
2023,202307,26.0,#5E8FAA
2023,202307,25.0,#B6BABD
2023,202307,24.0,#37BEDD
2023,202307,4.0,#F58020
2023,202307,22.0,#B6BABD
2023,202307,3.0,#C92D4B
2023,202307,27.0,#37BEDD
2023,202308,2.0,#3671C6
2023,202308,19.0,#358C75
2023,202308,1.0,#6CD3BF
2023,202308,6.0,#F91536
2023,202308,8.0,#F91536
2023,202308,5.0,#3671C6
2023,202308,24.0,#37BEDD
2023,202308,13.0,#2293D1
2023,202308,10.0,#358C75
2023,202308,3.0,#C92D4B
2023,202308,28.0,#F58020
2023,202308,17.0,#2293D1
2023,202308,4.0,#F58020
2023,202308,9.0,#5E8FAA
2023,202308,25.0,#B6BABD
2023,202308,23.0,#C92D4B
2023,202308,22.0,#B6BABD
2023,202308,26.0,#5E8FAA
2023,202308,14.0,#6CD3BF
2023,202308,27.0,#37BEDD
2023,202309,2.0,#3671C6
2023,202309,6.0,#F91536
2023,202309,5.0,#3671C6
2023,202309,4.0,#F58020
2023,202309,19.0,#358C75
2023,202309,8.0,#F91536
2023,202309,14.0,#6CD3BF
2023,202309,1.0,#6CD3BF
2023,202309,10.0,#358C75
2023,202309,17.0,#2293D1
2023,202309,24.0,#37BEDD
2023,202309,23.0,#C92D4B
2023,202309,27.0,#37BEDD
2023,202309,13.0,#2293D1
2023,202309,3.0,#C92D4B
2023,202309,28.0,#F58020
2023,202309,26.0,#5E8FAA
2023,202309,22.0,#B6BABD
2023,202309,9.0,#5E8FAA
2023,202309,25.0,#B6BABD
2023,202310,2.0,#3671C6
2023,202310,4.0,#F58020
2023,202310,1.0,#6CD3BF
2023,202310,28.0,#F58020
2023,202310,14.0,#6CD3BF
2023,202310,5.0,#3671C6
2023,202310,19.0,#358C75
2023,202310,24.0,#37BEDD
2023,202310,6.0,#F91536
2023,202310,8.0,#F91536
2023,202310,27.0,#37BEDD
2023,202310,3.0,#C92D4B
2023,202310,25.0,#B6BABD
2023,202310,10.0,#358C75
2023,202310,23.0,#C92D4B
2023,202310,9.0,#5E8FAA
2023,202310,26.0,#5E8FAA
2023,202310,17.0,#2293D1
2023,202310,22.0,#B6BABD
2023,202310,13.0,#2293D1
2023,202311,2.0,#3671C6
2023,202311,4.0,#F58020
2023,202311,5.0,#3671C6
2023,202311,1.0,#6CD3BF
2023,202311,28.0,#F58020
2023,202311,14.0,#6CD3BF
2023,202311,6.0,#F91536
2023,202311,8.0,#F91536
2023,202311,19.0,#358C75
2023,202311,10.0,#358C75
2023,202311,24.0,#37BEDD
2023,202311,3.0,#C92D4B
2023,202311,7.0,#5E8FAA
2023,202311,25.0,#B6BABD
2023,202311,9.0,#5E8FAA
2023,202311,23.0,#C92D4B
2023,202311,22.0,#B6BABD
2023,202311,27.0,#37BEDD
2023,202311,13.0,#2293D1
2023,202311,17.0,#2293D1
2023,202312,2.0,#3671C6
2023,202312,5.0,#3671C6
2023,202312,6.0,#F91536
2023,202312,1.0,#6CD3BF
2023,202312,19.0,#358C75
2023,202312,14.0,#6CD3BF
2023,202312,4.0,#F58020
2023,202312,13.0,#2293D1
2023,202312,10.0,#358C75
2023,202312,9.0,#5E8FAA
2023,202312,17.0,#2293D1
2023,202312,3.0,#C92D4B
2023,202312,23.0,#C92D4B
2023,202312,24.0,#37BEDD
2023,202312,22.0,#B6BABD
2023,202312,7.0,#5E8FAA
2023,202312,27.0,#37BEDD
2023,202312,25.0,#B6BABD
2023,202312,8.0,#F91536
2023,202312,28.0,#F58020
2023,202313,2.0,#3671C6
2023,202313,19.0,#358C75
2023,202313,17.0,#2293D1
2023,202313,5.0,#3671C6
2023,202313,8.0,#F91536
2023,202313,1.0,#6CD3BF
2023,202313,4.0,#F58020
2023,202313,24.0,#37BEDD
2023,202313,28.0,#F58020
2023,202313,13.0,#2293D1
2023,202313,10.0,#358C75
2023,202313,25.0,#B6BABD
2023,202313,29.0,#5E8FAA
2023,202313,3.0,#C92D4B
2023,202313,9.0,#5E8FAA
2023,202313,22.0,#B6BABD
2023,202313,14.0,#6CD3BF
2023,202313,23.0,#C92D4B
2023,202313,6.0,#F91536
2023,202313,27.0,#37BEDD
2023,202314,2.0,#3671C6
2023,202314,5.0,#3671C6
2023,202314,8.0,#F91536
2023,202314,6.0,#F91536
2023,202314,14.0,#6CD3BF
2023,202314,1.0,#6CD3BF
2023,202314,24.0,#37BEDD
2023,202314,4.0,#F58020
2023,202314,19.0,#358C75
2023,202314,3.0,#C92D4B
2023,202314,29.0,#5E8FAA
2023,202314,28.0,#F58020
2023,202314,27.0,#37BEDD
2023,202314,23.0,#C92D4B
2023,202314,17.0,#2293D1
2023,202314,10.0,#358C75
2023,202314,25.0,#B6BABD
2023,202314,22.0,#B6BABD
2023,202314,13.0,#2293D1
2023,202314,9.0,#5E8FAA
2023,202315,8.0,#F91536
2023,202315,4.0,#F58020
2023,202315,1.0,#6CD3BF
2023,202315,6.0,#F91536
2023,202315,2.0,#3671C6
2023,202315,17.0,#2293D1
2023,202315,28.0,#F58020
2023,202315,5.0,#3671C6
2023,202315,29.0,#5E8FAA
2023,202315,22.0,#B6BABD
2023,202315,24.0,#37BEDD
2023,202315,23.0,#C92D4B
2023,202315,25.0,#B6BABD
2023,202315,27.0,#37BEDD
2023,202315,19.0,#358C75
2023,202315,14.0,#6CD3BF
2023,202315,3.0,#C92D4B
2023,202315,13.0,#2293D1
2023,202315,9.0,#5E8FAA
2023,202315,10.0,#111111
2023,202316,2.0,#3671C6
2023,202316,4.0,#F58020
2023,202316,28.0,#F58020
2023,202316,6.0,#F91536
2023,202316,1.0,#6CD3BF
2023,202316,8.0,#F91536
2023,202316,14.0,#6CD3BF
2023,202316,19.0,#358C75
2023,202316,13.0,#2293D1
2023,202316,17.0,#2293D1
2023,202316,29.0,#5E8FAA
2023,202316,9.0,#5E8FAA
2023,202316,23.0,#C92D4B
2023,202316,25.0,#B6BABD
2023,202316,22.0,#B6BABD
2023,202316,24.0,#37BEDD
2023,202316,27.0,#37BEDD
2023,202316,10.0,#358C75
2023,202316,5.0,#3671C6
2023,202316,3.0,#C92D4B
2023,202317,2.0,#3671C6
2023,202317,28.0,#F58020
2023,202317,4.0,#F58020
2023,202317,14.0,#6CD3BF
2023,202317,6.0,#F91536
2023,202317,19.0,#358C75
2023,202317,13.0,#2293D1
2023,202317,3.0,#C92D4B
2023,202317,23.0,#C92D4B
2023,202317,5.0,#3671C6
2023,202317,10.0,#358C75
2023,202317,17.0,#2293D1
2023,202317,24.0,#37BEDD
2023,202317,22.0,#B6BABD
2023,202317,9.0,#5E8FAA
2023,202317,25.0,#B6BABD
2023,202317,29.0,#5E8FAA
2023,202317,27.0,#37BEDD
2023,202317,1.0,#6CD3BF
2023,202317,8.0,#F91536
2023,202318,2.0,#3671C6
2023,202318,4.0,#F58020
2023,202318,8.0,#F91536
2023,202318,5.0,#3671C6
2023,202318,14.0,#6CD3BF
2023,202318,17.0,#2293D1
2023,202318,10.0,#358C75
2023,202318,9.0,#5E8FAA
2023,202318,24.0,#37BEDD
2023,202318,27.0,#37BEDD
2023,202318,25.0,#B6BABD
2023,202318,3.0,#C92D4B
2023,202318,23.0,#C92D4B
2023,202318,22.0,#B6BABD
2023,202318,7.0,#5E8FAA
2023,202318,19.0,#358C75
2023,202318,28.0,#F58020
2023,202318,13.0,#2293D1
2023,202318,1.0,#6CD3BF
2023,202318,6.0,#F91536
2023,202319,2.0,#3671C6
2023,202319,1.0,#6CD3BF
2023,202319,6.0,#F91536
2023,202319,8.0,#F91536
2023,202319,4.0,#F58020
2023,202319,14.0,#6CD3BF
2023,202319,7.0,#5E8FAA
2023,202319,28.0,#F58020
2023,202319,24.0,#37BEDD
2023,202319,13.0,#2293D1
2023,202319,17.0,#2293D1
2023,202319,9.0,#5E8FAA
2023,202319,25.0,#B6BABD
2023,202319,23.0,#C92D4B
2023,202319,3.0,#C92D4B
2023,202319,27.0,#37BEDD
2023,202319,10.0,#358C75
2023,202319,19.0,#358C75
2023,202319,22.0,#B6BABD
2023,202319,5.0,#3671C6
2023,202320,2.0,#3671C6
2023,202320,4.0,#F58020
2023,202320,19.0,#358C75
2023,202320,5.0,#3671C6
2023,202320,10.0,#358C75
2023,202320,8.0,#F91536
2023,202320,17.0,#2293D1
2023,202320,1.0,#6CD3BF
2023,202320,9.0,#5E8FAA
2023,202320,13.0,#2293D1
2023,202320,27.0,#37BEDD
2023,202320,25.0,#B6BABD
2023,202320,7.0,#5E8FAA
2023,202320,28.0,#F58020
2023,202320,14.0,#6CD3BF
2023,202320,3.0,#C92D4B
2023,202320,23.0,#C92D4B
2023,202320,22.0,#B6BABD
2023,202320,24.0,#37BEDD
2023,202320,6.0,#F91536
2023,202321,2.0,#3671C6
2023,202321,6.0,#F91536
2023,202321,5.0,#3671C6
2023,202321,13.0,#2293D1
2023,202321,10.0,#358C75
2023,202321,8.0,#F91536
2023,202321,1.0,#6CD3BF
2023,202321,14.0,#6CD3BF
2023,202321,19.0,#358C75
2023,202321,28.0,#F58020
2023,202321,17.0,#2293D1
2023,202321,24.0,#37BEDD
2023,202321,22.0,#B6BABD
2023,202321,7.0,#5E8FAA
2023,202321,23.0,#C92D4B
2023,202321,27.0,#37BEDD
2023,202321,3.0,#C92D4B
2023,202321,9.0,#5E8FAA
2023,202321,25.0,#B6BABD
2023,202321,4.0,#F58020
2024,202401,2.0,#3671c6
2024,202401,5.0,#3671c6
2024,202401,8.0,#e8002d
2024,202401,6.0,#e8002d
2024,202401,14.0,#27f4d2
2024,202401,4.0,#ff8000
2024,202401,1.0,#27f4d2
2024,202401,28.0,#ff8000
2024,202401,19.0,#229971
2024,202401,10.0,#229971
2024,202401,23.0,#52e252
2024,202401,22.0,#b6babd
2024,202401,7.0,#6692ff
2024,202401,9.0,#6692ff
2024,202401,24.0,#64c4ff
2024,202401,25.0,#b6babd
2024,202401,13.0,#ff87bc
2024,202401,17.0,#ff87bc
2024,202401,3.0,#52e252
2024,202401,27.0,#64c4ff
2024,202402,2.0,#3671c6
2024,202402,5.0,#3671c6
2024,202402,6.0,#e8002d
2024,202402,28.0,#ff8000
2024,202402,19.0,#229971
2024,202402,14.0,#27f4d2
2024,202402,30.0,#e8002d
2024,202402,4.0,#ff8000
2024,202402,1.0,#27f4d2
2024,202402,25.0,#b6babd
2024,202402,24.0,#64c4ff
2024,202402,22.0,#b6babd
2024,202402,13.0,#ff87bc
2024,202402,27.0,#64c4ff
2024,202402,9.0,#6692ff
2024,202402,7.0,#6692ff
2024,202402,3.0,#52e252
2024,202402,23.0,#52e252
2024,202402,10.0,#229971
2024,202402,17.0,#ff87bc
2024,202403,8.0,#E80020
2024,202403,6.0,#E80020
2024,202403,4.0,#FF8000
2024,202403,28.0,#FF8000
2024,202403,5.0,#3671C6
2024,202403,10.0,#229971
2024,202403,9.0,#6692FF
2024,202403,19.0,#229971
2024,202403,25.0,#B6BABD
2024,202403,22.0,#B6BABD
2024,202403,24.0,#64C4FF
2024,202403,7.0,#6692FF
2024,202403,17.0,#0093cc
2024,202403,3.0,#52e252
2024,202403,23.0,#52e252
2024,202403,13.0,#0093cc
2024,202403,14.0,#27F4D2
2024,202403,1.0,#27F4D2
2024,202403,2.0,#3671C6
2024,202404,2.0,#3671C6
2024,202404,5.0,#3671C6
2024,202404,8.0,#E80020
2024,202404,6.0,#E80020
2024,202404,4.0,#FF8000
2024,202404,19.0,#229971
2024,202404,14.0,#27F4D2
2024,202404,28.0,#FF8000
2024,202404,1.0,#27F4D2
2024,202404,9.0,#6692FF
2024,202404,25.0,#B6BABD
2024,202404,10.0,#229971
2024,202404,22.0,#B6BABD
2024,202404,3.0,#52e252
2024,202404,13.0,#0093cc
2024,202404,17.0,#0093cc
2024,202404,27.0,#64C4FF
2024,202404,23.0,#52e252
2024,202404,7.0,#6692FF
2024,202404,24.0,#64C4FF
2024,202405,2.0,#3671C6
2024,202405,4.0,#FF8000
2024,202405,5.0,#3671C6
2024,202405,6.0,#E80020
2024,202405,8.0,#E80020
2024,202405,14.0,#27F4D2
2024,202405,19.0,#229971
2024,202405,28.0,#FF8000
2024,202405,1.0,#27F4D2
2024,202405,25.0,#B6BABD
2024,202405,13.0,#0093cc
2024,202405,24.0,#64C4FF
2024,202405,17.0,#0093cc
2024,202405,23.0,#52e252
2024,202405,10.0,#229971
2024,202405,22.0,#B6BABD
2024,202405,27.0,#64C4FF
2024,202405,7.0,#6692FF
2024,202405,9.0,#6692FF
2024,202405,3.0,#52e252
2024,202406,4.0,#FF8000
2024,202406,2.0,#3671C6
2024,202406,6.0,#E80020
2024,202406,5.0,#3671C6
2024,202406,8.0,#E80020
2024,202406,1.0,#27F4D2
2024,202406,9.0,#6692FF
2024,202406,14.0,#27F4D2
2024,202406,19.0,#229971
2024,202406,13.0,#0093cc
2024,202406,25.0,#B6BABD
2024,202406,17.0,#0093cc
2024,202406,28.0,#FF8000
2024,202406,23.0,#52e252
2024,202406,7.0,#6692FF
2024,202406,3.0,#52e252
2024,202406,10.0,#229971
2024,202406,24.0,#64C4FF
2024,202406,22.0,#B6BABD
2024,202406,27.0,#64C4FF
2024,202407,2.0,#3671C6
2024,202407,4.0,#FF8000
2024,202407,6.0,#E80020
2024,202407,28.0,#FF8000
2024,202407,8.0,#E80020
2024,202407,1.0,#27F4D2
2024,202407,14.0,#27F4D2
2024,202407,5.0,#3671C6
2024,202407,10.0,#229971
2024,202407,9.0,#6692FF
2024,202407,25.0,#B6BABD
2024,202407,22.0,#B6BABD
2024,202407,7.0,#6692FF
2024,202407,13.0,#0093cc
2024,202407,23.0,#52e252
2024,202407,17.0,#0093cc
2024,202407,27.0,#64C4FF
2024,202407,3.0,#52e252
2024,202407,19.0,#229971
2024,202407,24.0,#64C4FF
2024,202408,6.0,#E80020
2024,202408,28.0,#FF8000
2024,202408,8.0,#E80020
2024,202408,4.0,#FF8000
2024,202408,14.0,#27F4D2
2024,202408,2.0,#3671C6
2024,202408,1.0,#27F4D2
2024,202408,9.0,#6692FF
2024,202408,24.0,#64C4FF
2024,202408,17.0,#0093cc
2024,202408,19.0,#229971
2024,202408,7.0,#6692FF
2024,202408,3.0,#52e252
2024,202408,10.0,#229971
2024,202408,27.0,#64C4FF
2024,202408,23.0,#52e252
2024,202408,13.0,#0093cc
2024,202408,5.0,#3671C6
2024,202408,25.0,#B6BABD
2024,202408,22.0,#B6BABD
2024,202409,2.0,#3671C6
2024,202409,4.0,#FF8000
2024,202409,14.0,#27F4D2
2024,202409,1.0,#27F4D2
2024,202409,28.0,#FF8000
2024,202409,19.0,#229971
2024,202409,10.0,#229971
2024,202409,7.0,#6692FF
2024,202409,17.0,#0093CC
2024,202409,13.0,#0093CC
2024,202409,25.0,#B6BABD
2024,202409,22.0,#B6BABD
2024,202409,3.0,#52e252
2024,202409,9.0,#6692FF
2024,202409,23.0,#52e252
2024,202409,8.0,#E80020
2024,202409,24.0,#64C4FF
2024,202409,5.0,#3671C6
2024,202409,6.0,#E80020
2024,202409,27.0,#64C4FF
2024,202410,2.0,#3671C6
2024,202410,4.0,#FF8000
2024,202410,1.0,#27F4D2
2024,202410,14.0,#27F4D2
2024,202410,6.0,#E80020
2024,202410,8.0,#E80020
2024,202410,28.0,#FF8000
2024,202410,5.0,#3671C6
2024,202410,17.0,#0093cc
2024,202410,13.0,#0093cc
2024,202410,25.0,#B6BABD
2024,202410,19.0,#229971
2024,202410,23.0,#52e252
2024,202410,10.0,#229971
2024,202410,7.0,#6692FF
2024,202410,3.0,#52e252
2024,202410,22.0,#B6BABD
2024,202410,24.0,#64C4FF
2024,202410,9.0,#6692FF
2024,202410,27.0,#64C4FF
2024,202411,14.0,#27F4D2
2024,202411,28.0,#FF8000
2024,202411,8.0,#E80020
2024,202411,1.0,#27F4D2
2024,202411,2.0,#3671C6
2024,202411,25.0,#B6BABD
2024,202411,5.0,#3671C6
2024,202411,22.0,#B6BABD
2024,202411,7.0,#6692FF
2024,202411,17.0,#0093cc
2024,202411,6.0,#E80020
2024,202411,13.0,#0093cc
2024,202411,10.0,#229971
2024,202411,9.0,#6692FF
2024,202411,24.0,#64C4FF
2024,202411,3.0,#52e252
2024,202411,23.0,#52e252
2024,202411,19.0,#229971
2024,202411,27.0,#64C4FF
2024,202411,4.0,#FF8000
2024,202412,1.0,#27F4D2
2024,202412,2.0,#3671C6
2024,202412,4.0,#FF8000
2024,202412,28.0,#FF8000
2024,202412,8.0,#E80020
2024,202412,25.0,#B6BABD
2024,202412,10.0,#229971
2024,202412,19.0,#229971
2024,202412,24.0,#64C4FF
2024,202412,9.0,#6692FF
2024,202412,27.0,#64C4FF
2024,202412,22.0,#B6BABD
2024,202412,7.0,#6692FF
2024,202412,6.0,#E80020
2024,202412,3.0,#52e252
2024,202412,13.0,#0093cc
2024,202412,5.0,#3671C6
2024,202412,23.0,#52e252
2024,202412,14.0,#27F4D2
2024,202412,17.0,#0093cc
2024,202413,28.0,#FF8000
2024,202413,4.0,#FF8000
2024,202413,1.0,#27F4D2
2024,202413,6.0,#E80020
2024,202413,2.0,#3671C6
2024,202413,8.0,#E80020
2024,202413,5.0,#3671C6
2024,202413,14.0,#27F4D2
2024,202413,9.0,#6692FF
2024,202413,10.0,#229971
2024,202413,19.0,#229971
2024,202413,7.0,#6692FF
2024,202413,25.0,#B6BABD
2024,202413,24.0,#64C4FF
2024,202413,22.0,#B6BABD
2024,202413,3.0,#52e252
2024,202413,27.0,#64C4FF
2024,202413,13.0,#0093cc
2024,202413,23.0,#52e252
2024,202413,17.0,#0093cc
2024,202414,1.0,#27F4D2
2024,202414,28.0,#FF8000
2024,202414,6.0,#E80020
2024,202414,2.0,#3671C6
2024,202414,4.0,#FF8000
2024,202414,8.0,#E80020
2024,202414,5.0,#3671C6
2024,202414,19.0,#229971
2024,202414,13.0,#0093cc
2024,202414,7.0,#6692FF
2024,202414,10.0,#229971
2024,202414,24.0,#64C4FF
2024,202414,17.0,#0093cc
2024,202414,22.0,#B6BABD
2024,202414,3.0,#52e252
2024,202414,9.0,#6692FF
2024,202414,27.0,#64C4FF
2024,202414,25.0,#B6BABD
2024,202414,23.0,#52e252
2024,202414,14.0,#27F4D2
2024,202415,4.0,#FF8000
2024,202415,2.0,#3671C6
2024,202415,6.0,#E80020
2024,202415,28.0,#FF8000
2024,202415,8.0,#E80020
2024,202415,5.0,#3671C6
2024,202415,14.0,#27F4D2
2024,202415,1.0,#27F4D2
2024,202415,17.0,#0093cc
2024,202415,19.0,#229971
2024,202415,25.0,#B6BABD
2024,202415,7.0,#6692FF
2024,202415,10.0,#229971
2024,202415,24.0,#64C4FF
2024,202415,13.0,#0093cc
2024,202415,27.0,#64C4FF
2024,202415,9.0,#6692FF
2024,202415,22.0,#B6BABD
2024,202415,3.0,#52e252
2024,202415,23.0,#52e252
2024,202416,6.0,#E80020
2024,202416,28.0,#FF8000
2024,202416,4.0,#FF8000
2024,202416,8.0,#E80020
2024,202416,1.0,#27F4D2
2024,202416,2.0,#3671C6
2024,202416,14.0,#27F4D2
2024,202416,5.0,#3671C6
2024,202416,24.0,#64C4FF
2024,202416,22.0,#B6BABD
2024,202416,19.0,#229971
2024,202416,31.0,#64C4FF
2024,202416,7.0,#6692FF
2024,202416,13.0,#0093cc
2024,202416,17.0,#0093cc
2024,202416,3.0,#52e252
2024,202416,25.0,#B6BABD
2024,202416,23.0,#52e252
2024,202416,10.0,#229971
2024,202416,9.0,#6692FF
2024,202417,28.0,#FF8000
2024,202417,6.0,#E80020
2024,202417,14.0,#27F4D2
2024,202417,4.0,#FF8000
2024,202417,2.0,#3671C6
2024,202417,19.0,#229971
2024,202417,24.0,#64C4FF
2024,202417,31.0,#64C4FF
2024,202417,1.0,#27F4D2
2024,202417,30.0,#B6BABD
2024,202417,25.0,#B6BABD
2024,202417,17.0,#0093cc
2024,202417,7.0,#6692FF
2024,202417,23.0,#52e252
2024,202417,13.0,#0093cc
2024,202417,3.0,#52e252
2024,202417,5.0,#3671C6
2024,202417,8.0,#E80020
2024,202417,10.0,#229971
2024,202417,9.0,#6692FF
2022,202222,2.0,#1e5bc6
2022,202222,6.0,#ed1c24
2022,202222,5.0,#1e5bc6
2022,202222,8.0,#ed1c24
2022,202222,14.0,#6cd3bf
2022,202222,4.0,#f58020
2022,202222,13.0,#2293d1
2022,202222,10.0,#2d826d
2022,202222,7.0,#f58020
2022,202222,15.0,#2d826d
2022,202222,9.0,#4e7c9b
2022,202222,23.0,#b12039
2022,202222,24.0,#37bedd
2022,202222,17.0,#4e7c9b
2022,202222,3.0,#b12039
2022,202222,16.0,#b6babd
2022,202222,22.0,#b6babd
2022,202222,1.0,#6cd3bf
2022,202222,18.0,#37bedd
2022,202222,19.0,#2293d1
2023,202322,2.0,#3671C6
2023,202322,6.0,#F91536
2023,202322,14.0,#6CD3BF
2023,202322,5.0,#3671C6
2023,202322,4.0,#F58020
2023,202322,28.0,#F58020
2023,202322,19.0,#358C75
2023,202322,9.0,#5E8FAA
2023,202322,1.0,#6CD3BF
2023,202322,10.0,#358C75
2023,202322,7.0,#5E8FAA
2023,202322,13.0,#2293D1
2023,202322,17.0,#2293D1
2023,202322,24.0,#37BEDD
2023,202322,25.0,#B6BABD
2023,202322,27.0,#37BEDD
2023,202322,23.0,#C92D4B
2023,202322,8.0,#F91536
2023,202322,3.0,#C92D4B
2023,202322,22.0,#B6BABD
2021,202122,2.0,#0600EF
2021,202122,1.0,#00D2BE
2021,202122,8.0,#DC0004
2021,202122,9.0,#2B4562
2021,202122,17.0,#2B4562
2021,202122,3.0,#00D2BE
2021,202122,4.0,#FF9800
2021,202122,19.0,#0090FF
2021,202122,13.0,#0090FF
2021,202122,6.0,#DC0004
2021,202122,15.0,#006F62
2021,202122,7.0,#FF9800
2021,202122,10.0,#006F62
2021,202122,16.0,#505050
2021,202122,5.0,#0600EF
2021,202122,18.0,#005AFF
2021,202122,12.0,#900000
2021,202122,14.0,#005AFF
2021,202122,11.0,#900000
2021,202122,20.0,#111111
2024,202418,4.0,#FF8000
2024,202418,2.0,#3671C6
2024,202418,28.0,#FF8000
2024,202418,14.0,#27F4D2
2024,202418,6.0,#E80020
2024,202418,1.0,#27F4D2
2024,202418,8.0,#E80020
2024,202418,19.0,#229971
2024,202418,25.0,#B6BABD
2024,202418,5.0,#3671C6
2024,202418,31.0,#64C4FF
2024,202418,9.0,#6692FF
2024,202418,13.0,#0093cc
2024,202418,10.0,#229971
2024,202418,23.0,#52e252
2024,202418,3.0,#52e252
2024,202418,17.0,#0093cc
2024,202418,7.0,#6692FF
2024,202418,22.0,#B6BABD
2024,202418,24.0,#64C4FF
2024,202419,6.0,#E80020
2024,202419,8.0,#E80020
2024,202419,2.0,#3671C6
2024,202419,4.0,#FF8000
2024,202419,28.0,#FF8000
2024,202419,14.0,#27F4D2
2024,202419,5.0,#3671C6
2024,202419,25.0,#B6BABD
2024,202419,29.0,#6692FF
2024,202419,31.0,#64C4FF
2024,202419,22.0,#B6BABD
2024,202419,17.0,#0093cc
2024,202419,19.0,#229971
2024,202419,9.0,#6692FF
2024,202419,10.0,#229971
2024,202419,24.0,#64C4FF
2024,202419,3.0,#52e252
2024,202419,13.0,#0093cc
2024,202419,23.0,#52e252
2024,202419,1.0,#27F4D2
2024,202420,8.0,#E80020
2024,202420,4.0,#FF8000
2024,202420,6.0,#E80020
2024,202420,1.0,#27F4D2
2024,202420,14.0,#27F4D2
2024,202420,2.0,#3671C6
2024,202420,22.0,#B6BABD
2024,202420,28.0,#FF8000
2024,202420,25.0,#B6BABD
2024,202420,17.0,#0093cc
2024,202420,10.0,#229971
2024,202420,31.0,#64C4FF
2024,202420,13.0,#0093cc
2024,202420,3.0,#52e252
2024,202420,23.0,#52e252
2024,202420,29.0,#6692FF
2024,202420,5.0,#3671C6
2024,202420,19.0,#229971
2024,202420,24.0,#64C4FF
2024,202420,9.0,#6692FF
