Number,Abbreviation,Laptime,LapNumber,Stint,PitOutTime,PitInTime,Compound,TrackStatus,TyreLife,Position,RaceID,SafetyCarEnter,SafetyCarLeave,VirtualSafetyCarEnter,VirtualSafetyCarLeave,LaptimeDiff,LaptimeNaN,LaptimeMovingAverage,LaptimeClear,LaptimeClearPace,Pace,PaceMarker,PaceClearMarker,PaceDiff,PaceDiffClear,Consistency,ConsistencySign,ConsistencyClear,CompoundColor,LaptimeOutlier,TheOnlyValueInGroup,LaptimeMistake,MistakesLosses,PitLap,StintMeanLaptime,StintMeanConsistency,StintVerticalLine,StintLabel,LapsLeading,LaptimeSeriesActual,FullName,FirstName,LastName,Color,Overtakes,SeasonID,SprintIndex,EventIndex,EventNumber
44,HAM,107.351,5.0,1.0,,,M,1,5,16.0,2025130,0,0,0,0,0.1500000000000056,0,107.276,107.351,107.276,107.841,107.293,107.2,0.151,0.151,0.075,0.075,0.075,#F0E628,0,0.0,0,,0,107.841,0.17,0,0,0,1,Lewis Hamilton,Lewis,Hamilton,#CC1400,0.0,2025,0,14,13
44,HAM,107.661,6.0,1.0,,,M,1,6,16.0,2025130,0,0,0,0,0.3100000000000023,0,107.506,107.661,107.506,107.841,107.262,107.236,0.425,0.425,0.155,0.155,0.155,#F0E628,0,0.0,0,,0,107.841,0.17,0,0,0,1,Lewis Hamilton,Lewis,Hamilton,#CC1400,0.0,2025,0,14,13
44,HAM,107.442,7.0,1.0,,,M,1,7,16.0,2025130,0,0,0,0,0.2190000000000083,0,107.552,107.442,107.552,107.841,107.259,107.221,0.221,0.221,0.11,-0.11,0.11,#F0E628,0,0.0,0,,0,107.841,0.17,0,0,0,1,Lewis Hamilton,Lewis,Hamilton,#CC1400,0.0,2025,0,14,13
44,HAM,107.992,8.0,1.0,,,M,1,8,16.0,2025130,0,0,0,0,0.5500000000000114,0,107.717,107.992,107.717,107.841,107.425,107.354,0.638,0.638,0.275,0.275,0.275,#F0E628,0,0.0,0,,0,107.841,0.17,0,0,0,1,Lewis Hamilton,Lewis,Hamilton,#CC1400,0.0,2025,0,14,13
44,HAM,108.132,9.0,1.0,,,M,1,9,16.0,2025130,0,0,0,0,0.1400000000000005,0,108.062,108.132,108.062,107.841,107.452,107.429,0.703,0.703,0.07,0.07,0.07,#F0E628,0,0.0,0,,0,107.841,0.17,0,1,0,1,Lewis Hamilton,Lewis,Hamilton,#CC1400,0.0,2025,0,14,13
44,HAM,107.526,10.0,1.0,,,M,1,10,16.0,2025130,0,0,0,0,0.6060000000000088,0,107.829,107.526,107.829,107.841,107.414,107.379,0.147,0.147,0.303,-0.303,0.303,#F0E628,0,0.0,0,,0,107.841,0.17,0,0,0,1,Lewis Hamilton,Lewis,Hamilton,#CC1400,0.0,2025,0,14,13
44,HAM,107.955,11.0,1.0,,,M,1,11,16.0,2025130,0,0,0,0,0.429000000000002,0,107.74,107.955,107.74,107.841,107.567,107.513,0.442,0.442,0.215,0.215,0.215,#F0E628,0,0.0,0,,0,107.841,0.17,0,0,0,1,Lewis Hamilton,Lewis,Hamilton,#CC1400,0.0,2025,0,14,13
44,HAM,108.183,12.0,1.0,,,M,1,12,16.0,2025130,0,0,0,0,0.2280000000000086,0,108.069,108.183,108.069,107.841,107.553,107.553,0.63,0.63,0.114,0.114,0.114,#F0E628,0,0.0,0,,0,107.841,0.17,0,0,0,1,Lewis Hamilton,Lewis,Hamilton,#CC1400,0.0,2025,0,14,13
44,HAM,108.205,13.0,1.0,,,M,1,13,16.0,2025130,0,0,0,0,0.0219999999999913,0,108.194,108.205,108.194,107.841,107.726,107.666,0.539,0.539,0.011,0.011,0.011,#F0E628,0,0.0,0,,0,107.841,0.17,0,0,0,1,Lewis Hamilton,Lewis,Hamilton,#CC1400,0.0,2025,0,14,13
44,HAM,108.489,14.0,1.0,,,M,1,14,15.0,2025130,0,0,0,0,0.284000000000006,0,108.347,108.489,108.347,107.841,107.864,107.785,0.704,0.704,0.142,0.142,0.142,#F0E628,0,0.0,0,,0,107.841,0.17,0,0,0,1,Lewis Hamilton,Lewis,Hamilton,#CC1400,1.0,2025,0,14,13
44,HAM,107.964,15.0,1.0,,,M,1,15,15.0,2025130,0,0,0,0,0.5250000000000057,0,108.226,107.964,108.226,107.841,107.922,107.922,0.042,0.042,0.263,-0.263,0.263,#F0E628,0,0.0,0,,0,107.841,0.17,0,0,0,1,Lewis Hamilton,Lewis,Hamilton,#CC1400,0.0,2025,0,14,13
23,ALB,,1.0,1.0,,,M,1,1,15.0,2025130,0,0,0,0,,1,,,,107.977,,,,,-,,,#F0E628,1,1.0,0,,0,107.977,0.19,0,0,0,1,Alexander Albon,Alexander,Albon,#64C4FF,-,2025,0,14,13
23,ALB,,2.0,1.0,,,M,1,2,15.0,2025130,0,0,0,0,,1,,,,107.977,,,,,-,,,#F0E628,1,0.0,0,,0,107.977,0.19,0,0,0,1,Alexander Albon,Alexander,Albon,#64C4FF,0.0,2025,0,14,13
23,ALB,107.92,3.0,1.0,,,M,1,3,15.0,2025130,0,0,0,0,,0,,107.92,,107.977,107.495,107.495,0.425,0.425,-,,,#F0E628,0,0.0,0,,0,107.977,0.19,0,0,0,1,Alexander Albon,Alexander,Albon,#64C4FF,0.0,2025,0,14,13
23,ALB,107.422,4.0,1.0,,,M,1,4,15.0,2025130,0,0,0,0,0.4980000000000046,0,107.671,107.422,107.671,107.977,107.313,107.25,0.172,0.172,0.249,-0.249,0.249,#F0E628,0,0.0,0,,0,107.977,0.19,0,0,0,1,Alexander Albon,Alexander,Albon,#64C4FF,0.0,2025,0,14,13
23,ALB,107.453,5.0,1.0,,,M,1,5,15.0,2025130,0,0,0,0,0.0310000000000059,0,107.438,107.453,107.438,107.977,107.293,107.2,0.253,0.253,0.016,0.016,0.016,#F0E628,0,0.0,0,,0,107.977,0.19,0,0,0,1,Alexander Albon,Alexander,Albon,#64C4FF,0.0,2025,0,14,13
23,ALB,107.419,6.0,1.0,,,M,1,6,15.0,2025130,0,0,0,0,0.034000000000006,0,107.436,107.419,107.436,107.977,107.262,107.236,0.183,0.183,0.017,-0.017,0.017,#F0E628,0,0.0,0,,0,107.977,0.19,0,0,0,1,Alexander Albon,Alexander,Albon,#64C4FF,0.0,2025,0,14,13
23,ALB,107.842,7.0,1.0,,,M,1,7,15.0,2025130,0,0,0,0,0.4230000000000018,0,107.63,107.63,107.524,107.977,107.259,107.221,0.621,0.409,0.318,0.318,,#F0E628,1,0.0,1,0.3175,0,107.977,0.19,0,0,0,1,Alexander Albon,Alexander,Albon,#64C4FF,0.0,2025,0,14,13
23,ALB,107.841,8.0,1.0,,,M,1,8,15.0,2025130,0,0,0,0,0.0010000000000047,0,107.842,107.841,107.736,107.977,107.425,107.354,0.487,0.487,0.105,0.105,0.105,#F0E628,0,0.0,0,,0,107.977,0.19,0,0,0,1,Alexander Albon,Alexander,Albon,#64C4FF,0.0,2025,0,14,13
23,ALB,108.093,9.0,1.0,,,M,1,9,15.0,2025130,0,0,0,0,0.2520000000000095,0,107.967,108.093,107.967,107.977,107.452,107.429,0.664,0.664,0.126,0.126,0.126,#F0E628,0,0.0,0,,0,107.977,0.19,0,1,0,1,Alexander Albon,Alexander,Albon,#64C4FF,0.0,2025,0,14,13
23,ALB,107.578,10.0,1.0,,,M,1,10,15.0,2025130,0,0,0,0,0.5150000000000006,0,107.836,107.578,107.836,107.977,107.414,107.379,0.199,0.199,0.257,-0.257,0.257,#F0E628,0,0.0,0,,0,107.977,0.19,0,0,0,1,Alexander Albon,Alexander,Albon,#64C4FF,0.0,2025,0,14,13
23,ALB,107.906,11.0,1.0,,,M,1,11,15.0,2025130,0,0,0,0,0.3280000000000029,0,107.742,107.906,107.742,107.977,107.567,107.513,0.393,0.393,0.164,0.164,0.164,#F0E628,0,0.0,0,,0,107.977,0.19,0,0,0,1,Alexander Albon,Alexander,Albon,#64C4FF,0.0,2025,0,14,13
23,ALB,108.022,12.0,1.0,,,M,1,12,15.0,2025130,0,0,0,0,0.1159999999999996,0,107.964,108.022,107.964,107.977,107.553,107.553,0.469,0.469,0.058,0.058,0.058,#F0E628,0,0.0,0,,0,107.977,0.19,0,0,0,1,Alexander Albon,Alexander,Albon,#64C4FF,0.0,2025,0,14,13
23,ALB,108.438,13.0,1.0,,,M,1,13,15.0,2025130,0,0,0,0,0.4159999999999968,0,108.23,108.438,108.23,107.977,107.726,107.666,0.772,0.772,0.208,0.208,0.208,#F0E628,0,0.0,0,,0,107.977,0.19,0,0,0,1,Alexander Albon,Alexander,Albon,#64C4FF,0.0,2025,0,14,13
23,ALB,109.2,14.0,1.0,,,M,1,14,16.0,2025130,0,0,0,0,0.7620000000000005,0,108.819,108.506,108.472,107.977,107.864,107.785,1.415,0.721,0.728,0.728,,#F0E628,1,0.0,1,0.7283,0,107.977,0.19,0,0,0,1,Alexander Albon,Alexander,Albon,#64C4FF,-1.0,2025,0,14,13
23,ALB,108.573,15.0,1.0,,,M,1,15,16.0,2025130,0,0,0,0,0.6270000000000095,0,108.886,108.573,108.539,107.977,107.922,107.922,0.651,0.651,0.034,0.034,0.034,#F0E628,0,0.0,0,,0,107.977,0.19,0,0,0,1,Alexander Albon,Alexander,Albon,#64C4FF,0.0,2025,0,14,13
12,ANT,,1.0,1.0,,,M,1,4,18.0,2025130,0,0,0,0,,1,,,,107.952,,,,,-,,,#F0E628,1,1.0,0,,0,107.952,0.199,0,0,0,1,Kimi Antonelli,Kimi,Antonelli,#27F4D2,-,2025,0,14,13
12,ANT,,2.0,1.0,,,M,1,5,18.0,2025130,0,0,0,0,,1,,,,107.952,,,,,-,,,#F0E628,1,0.0,0,,0,107.952,0.199,0,0,0,1,Kimi Antonelli,Kimi,Antonelli,#27F4D2,0.0,2025,0,14,13
12,ANT,108.189,3.0,1.0,,,M,1,6,18.0,2025130,0,0,0,0,,0,,108.189,,107.952,107.495,107.495,0.694,0.694,-,,,#F0E628,0,0.0,0,,0,107.952,0.199,0,0,0,1,Kimi Antonelli,Kimi,Antonelli,#27F4D2,0.0,2025,0,14,13
12,ANT,107.902,4.0,1.0,,,M,1,7,18.0,2025130,0,0,0,0,0.2869999999999919,0,108.046,107.902,108.046,107.952,107.313,107.25,0.652,0.652,0.144,-0.144,0.144,#F0E628,0,0.0,0,,0,107.952,0.199,0,0,0,1,Kimi Antonelli,Kimi,Antonelli,#27F4D2,0.0,2025,0,14,13
12,ANT,106.698,5.0,1.0,,,M,1,8,17.0,2025130,0,0,0,0,1.2040000000000075,0,107.3,106.698,107.3,107.952,107.293,107.2,-0.502,-0.502,0.602,-0.602,0.602,#F0E628,0,0.0,0,,0,107.952,0.199,0,0,0,1,Kimi Antonelli,Kimi,Antonelli,#27F4D2,1.0,2025,0,14,13
12,ANT,107.351,6.0,1.0,,,M,1,9,17.0,2025130,0,0,0,0,0.6530000000000058,0,107.024,107.351,107.024,107.952,107.262,107.236,0.115,0.115,0.327,0.327,0.327,#F0E628,0,0.0,0,,0,107.952,0.199,0,0,0,1,Kimi Antonelli,Kimi,Antonelli,#27F4D2,0.0,2025,0,14,13
12,ANT,107.503,7.0,1.0,,,M,1,10,17.0,2025130,0,0,0,0,0.152000000000001,0,107.427,107.503,107.427,107.952,107.259,107.221,0.282,0.282,0.076,0.076,0.076,#F0E628,0,0.0,0,,0,107.952,0.199,0,0,0,1,Kimi Antonelli,Kimi,Antonelli,#27F4D2,0.0,2025,0,14,13
12,ANT,108.104,8.0,1.0,,,M,1,11,17.0,2025130,0,0,0,0,0.6009999999999991,0,107.804,107.743,107.623,107.952,107.425,107.354,0.75,0.389,0.481,0.481,,#F0E628,1,0.0,1,0.481,0,107.952,0.199,0,0,0,1,Kimi Antonelli,Kimi,Antonelli,#27F4D2,0.0,2025,0,14,13
12,ANT,107.983,9.0,1.0,,,M,1,12,17.0,2025130,0,0,0,0,0.1209999999999951,0,108.044,107.983,107.863,107.952,107.452,107.429,0.554,0.554,0.12,0.12,0.12,#F0E628,0,0.0,0,,0,107.952,0.199,0,1,0,1,Kimi Antonelli,Kimi,Antonelli,#27F4D2,0.0,2025,0,14,13
12,ANT,107.849,10.0,1.0,,,M,1,13,17.0,2025130,0,0,0,0,0.1340000000000003,0,107.916,107.849,107.916,107.952,107.414,107.379,0.47,0.47,0.067,-0.067,0.067,#F0E628,0,0.0,0,,0,107.952,0.199,0,0,0,1,Kimi Antonelli,Kimi,Antonelli,#27F4D2,0.0,2025,0,14,13
12,ANT,107.826,11.0,1.0,,,M,1,14,17.0,2025130,0,0,0,0,0.0230000000000103,0,107.838,107.826,107.838,107.952,107.567,107.513,0.313,0.313,0.012,-0.012,0.012,#F0E628,0,0.0,0,,0,107.952,0.199,0,0,0,1,Kimi Antonelli,Kimi,Antonelli,#27F4D2,0.0,2025,0,14,13
12,ANT,108.061,12.0,1.0,,,M,1,15,17.0,2025130,0,0,0,0,0.2350000000000136,0,107.944,108.061,107.944,107.952,107.553,107.553,0.508,0.508,0.118,0.118,0.118,#F0E628,0,0.0,0,,0,107.952,0.199,0,0,0,1,Kimi Antonelli,Kimi,Antonelli,#27F4D2,0.0,2025,0,14,13
12,ANT,108.284,13.0,1.0,,,M,1,16,17.0,2025130,0,0,0,0,0.2229999999999989,0,108.173,108.284,108.173,107.952,107.726,107.666,0.618,0.618,0.111,0.111,0.111,#F0E628,0,0.0,0,,0,107.952,0.199,0,0,0,1,Kimi Antonelli,Kimi,Antonelli,#27F4D2,0.0,2025,0,14,13
12,ANT,108.679,14.0,1.0,,,M,1,17,17.0,2025130,0,0,0,0,0.394999999999996,0,108.482,108.679,108.482,107.952,107.864,107.785,0.894,0.894,0.197,0.197,0.197,#F0E628,0,0.0,0,,0,107.952,0.199,0,0,0,1,Kimi Antonelli,Kimi,Antonelli,#27F4D2,0.0,2025,0,14,13
12,ANT,108.942,15.0,1.0,,,M,1,18,17.0,2025130,0,0,0,0,0.262999999999991,0,108.81,108.942,108.81,107.952,107.922,107.922,1.02,1.02,0.132,0.132,0.132,#F0E628,0,0.0,0,,0,107.952,0.199,0,0,0,1,Kimi Antonelli,Kimi,Antonelli,#27F4D2,0.0,2025,0,14,13
27,HUL,,1.0,1.0,,,M,1,1,16.0,2025130,0,0,0,0,,1,,,,108.08,,,,,-,,,#F0E628,1,1.0,0,,0,108.08,0.146,0,0,0,1,Nico Hulkenberg,Nico,Hulkenberg,#52E252,-,2025,0,14,13
27,HUL,,2.0,1.0,,,M,1,2,16.0,2025130,0,0,0,0,,1,,,,108.08,,,,,-,,,#F0E628,1,0.0,0,,0,108.08,0.146,0,0,0,1,Nico Hulkenberg,Nico,Hulkenberg,#52E252,0.0,2025,0,14,13
27,HUL,108.623,3.0,1.0,,,M,1,3,17.0,2025130,0,0,0,0,,0,,108.623,,108.08,107.495,107.495,1.128,1.128,-,,,#F0E628,0,0.0,0,,0,108.08,0.146,0,0,0,1,Nico Hulkenberg,Nico,Hulkenberg,#52E252,-1.0,2025,0,14,13
27,HUL,107.859,4.0,1.0,,,M,1,4,17.0,2025130,0,0,0,0,0.76400000000001,0,108.241,107.859,108.241,108.08,107.313,107.25,0.609,0.609,0.382,-0.382,0.382,#F0E628,0,0.0,0,,0,108.08,0.146,0,0,0,1,Nico Hulkenberg,Nico,Hulkenberg,#52E252,0.0,2025,0,14,13
27,HUL,108.337,5.0,1.0,,,M,1,5,18.0,2025130,0,0,0,0,0.4780000000000086,0,108.098,107.805,107.832,108.08,107.293,107.2,1.137,0.605,0.505,0.505,,#F0E628,1,0.0,1,0.505,0,108.08,0.146,0,0,0,1,Nico Hulkenberg,Nico,Hulkenberg,#52E252,-1.0,2025,0,14,13
27,HUL,107.751,6.0,1.0,,,M,1,6,18.0,2025130,0,0,0,0,0.5859999999999985,0,108.044,107.751,107.778,108.08,107.262,107.236,0.515,0.515,0.027,-0.027,0.027,#F0E628,0,0.0,0,,0,108.08,0.146,0,0,0,1,Nico Hulkenberg,Nico,Hulkenberg,#52E252,0.0,2025,0,14,13
27,HUL,107.711,7.0,1.0,,,M,1,7,18.0,2025130,0,0,0,0,0.0400000000000062,0,107.731,107.711,107.731,108.08,107.259,107.221,0.49,0.49,0.02,-0.02,0.02,#F0E628,0,0.0,0,,0,108.08,0.146,0,0,0,1,Nico Hulkenberg,Nico,Hulkenberg,#52E252,0.0,2025,0,14,13
27,HUL,107.575,8.0,1.0,,,M,1,8,18.0,2025130,0,0,0,0,0.1359999999999956,0,107.643,107.575,107.643,108.08,107.425,107.354,0.221,0.221,0.068,-0.068,0.068,#F0E628,0,0.0,0,,0,108.08,0.146,0,0,0,1,Nico Hulkenberg,Nico,Hulkenberg,#52E252,0.0,2025,0,14,13
27,HUL,107.794,9.0,1.0,,,M,1,9,18.0,2025130,0,0,0,0,0.2189999999999941,0,107.684,107.794,107.684,108.08,107.452,107.429,0.365,0.365,0.109,0.109,0.109,#F0E628,0,0.0,0,,0,108.08,0.146,0,1,0,1,Nico Hulkenberg,Nico,Hulkenberg,#52E252,0.0,2025,0,14,13
27,HUL,107.601,10.0,1.0,,,M,1,10,18.0,2025130,0,0,0,0,0.1929999999999978,0,107.697,107.601,107.697,108.08,107.414,107.379,0.222,0.222,0.096,-0.096,0.096,#F0E628,0,0.0,0,,0,108.08,0.146,0,0,0,1,Nico Hulkenberg,Nico,Hulkenberg,#52E252,0.0,2025,0,14,13
27,HUL,107.944,11.0,1.0,,,M,1,11,18.0,2025130,0,0,0,0,0.3430000000000035,0,107.773,107.944,107.773,108.08,107.567,107.513,0.431,0.431,0.171,0.171,0.171,#F0E628,0,0.0,0,,0,108.08,0.146,0,0,0,1,Nico Hulkenberg,Nico,Hulkenberg,#52E252,0.0,2025,0,14,13
27,HUL,108.284,12.0,1.0,,,M,1,12,18.0,2025130,0,0,0,0,0.3400000000000034,0,108.114,108.284,108.114,108.08,107.553,107.553,0.731,0.731,0.17,0.17,0.17,#F0E628,0,0.0,0,,0,108.08,0.146,0,0,0,1,Nico Hulkenberg,Nico,Hulkenberg,#52E252,0.0,2025,0,14,13
27,HUL,108.372,13.0,1.0,,,M,1,13,18.0,2025130,0,0,0,0,0.0879999999999938,0,108.328,108.372,108.328,108.08,107.726,107.666,0.706,0.706,0.044,0.044,0.044,#F0E628,0,0.0,0,,0,108.08,0.146,0,0,0,1,Nico Hulkenberg,Nico,Hulkenberg,#52E252,0.0,2025,0,14,13
27,HUL,108.486,14.0,1.0,,,M,1,14,18.0,2025130,0,0,0,0,0.1140000000000043,0,108.429,108.486,108.429,108.08,107.864,107.785,0.701,0.701,0.057,0.057,0.057,#F0E628,0,0.0,0,,0,108.08,0.146,0,0,0,1,Nico Hulkenberg,Nico,Hulkenberg,#52E252,0.0,2025,0,14,13
27,HUL,108.697,15.0,1.0,,,M,1,15,18.0,2025130,0,0,0,0,0.2109999999999985,0,108.592,108.697,108.592,108.08,107.922,107.922,0.775,0.775,0.106,0.106,0.106,#F0E628,0,0.0,0,,0,108.08,0.146,0,0,0,1,Nico Hulkenberg,Nico,Hulkenberg,#52E252,0.0,2025,0,14,13
43,COL,,1.0,2.0,0 days 00:47:30.688000,,S,1,1,19.0,2025130,0,0,0,0,,1,,,,108.369,,,,,-,,,#CD3C3C,1,1.0,0,,1,108.369,0.106,0,0,0,1,Franco Colapinto,Franco,Colapinto,#0093CC,-,2025,0,14,13
43,COL,,2.0,2.0,,,S,1,2,19.0,2025130,0,0,0,0,,1,,,,108.369,,,,,-,,,#CD3C3C,1,0.0,0,,0,108.369,0.106,0,0,0,1,Franco Colapinto,Franco,Colapinto,#0093CC,0.0,2025,0,14,13
43,COL,108.41,3.0,2.0,,,S,1,3,19.0,2025130,0,0,0,0,,0,,108.41,,108.369,107.495,107.495,0.915,0.915,-,,,#CD3C3C,0,0.0,0,,0,108.369,0.106,0,0,0,1,Franco Colapinto,Franco,Colapinto,#0093CC,0.0,2025,0,14,13
43,COL,108.146,4.0,2.0,,,S,1,4,19.0,2025130,0,0,0,0,0.2639999999999958,0,108.278,108.146,108.278,108.369,107.313,107.25,0.896,0.896,0.132,-0.132,0.132,#CD3C3C,0,0.0,0,,0,108.369,0.106,0,0,0,1,Franco Colapinto,Franco,Colapinto,#0093CC,0.0,2025,0,14,13
43,COL,108.152,5.0,2.0,,,S,1,5,19.0,2025130,0,0,0,0,0.0060000000000002,0,108.149,108.152,108.149,108.369,107.293,107.2,0.952,0.952,0.003,0.003,0.003,#CD3C3C,0,0.0,0,,0,108.369,0.106,0,0,0,1,Franco Colapinto,Franco,Colapinto,#0093CC,0.0,2025,0,14,13
43,COL,108.243,6.0,2.0,,,S,1,6,19.0,2025130,0,0,0,0,0.0909999999999939,0,108.197,108.243,108.197,108.369,107.262,107.236,1.007,1.007,0.046,0.046,0.046,#CD3C3C,0,0.0,0,,0,108.369,0.106,0,0,0,1,Franco Colapinto,Franco,Colapinto,#0093CC,0.0,2025,0,14,13
43,COL,108.025,7.0,2.0,,,S,1,7,19.0,2025130,0,0,0,0,0.2179999999999893,0,108.134,108.025,108.134,108.369,107.259,107.221,0.804,0.804,0.109,-0.109,0.109,#CD3C3C,0,0.0,0,,0,108.369,0.106,0,0,0,1,Franco Colapinto,Franco,Colapinto,#0093CC,0.0,2025,0,14,13
43,COL,108.243,8.0,2.0,,,S,1,8,19.0,2025130,0,0,0,0,0.2179999999999893,0,108.134,108.243,108.134,108.369,107.425,107.354,0.889,0.889,0.109,0.109,0.109,#CD3C3C,0,0.0,0,,0,108.369,0.106,0,0,0,1,Franco Colapinto,Franco,Colapinto,#0093CC,0.0,2025,0,14,13
43,COL,108.687,9.0,2.0,,,S,1,9,19.0,2025130,0,0,0,0,0.4440000000000026,0,108.465,108.402,108.322,108.369,107.452,107.429,1.258,0.972,0.365,0.365,,#CD3C3C,1,0.0,1,0.3648,0,108.369,0.106,0,1,0,1,Franco Colapinto,Franco,Colapinto,#0093CC,0.0,2025,0,14,13
43,COL,108.56,10.0,2.0,,,S,1,10,19.0,2025130,0,0,0,0,0.1269999999999953,0,108.624,108.56,108.481,108.369,107.414,107.379,1.181,1.181,0.079,0.079,0.079,#CD3C3C,0,0.0,0,,0,108.369,0.106,0,0,0,1,Franco Colapinto,Franco,Colapinto,#0093CC,0.0,2025,0,14,13
43,COL,108.686,11.0,2.0,,,S,1,11,19.0,2025130,0,0,0,0,0.1260000000000047,0,108.623,108.686,108.623,108.369,107.567,107.513,1.173,1.173,0.063,0.063,0.063,#CD3C3C,0,0.0,0,,0,108.369,0.106,0,0,0,1,Franco Colapinto,Franco,Colapinto,#0093CC,0.0,2025,0,14,13
43,COL,108.649,12.0,2.0,,,S,1,12,19.0,2025130,0,0,0,0,0.0370000000000061,0,108.668,108.649,108.668,108.369,107.553,107.553,1.096,1.096,0.019,-0.019,0.019,#CD3C3C,0,0.0,0,,0,108.369,0.106,0,0,0,1,Franco Colapinto,Franco,Colapinto,#0093CC,0.0,2025,0,14,13
43,COL,108.543,13.0,2.0,,,S,1,13,19.0,2025130,0,0,0,0,0.1059999999999945,0,108.596,108.543,108.596,108.369,107.726,107.666,0.877,0.877,0.053,-0.053,0.053,#CD3C3C,0,0.0,0,,0,108.369,0.106,0,0,0,1,Franco Colapinto,Franco,Colapinto,#0093CC,0.0,2025,0,14,13
43,COL,108.511,14.0,2.0,,,S,1,14,19.0,2025130,0,0,0,0,0.0320000000000106,0,108.527,108.511,108.527,108.369,107.864,107.785,0.726,0.726,0.016,-0.016,0.016,#CD3C3C,0,0.0,0,,0,108.369,0.106,0,0,0,1,Franco Colapinto,Franco,Colapinto,#0093CC,0.0,2025,0,14,13
43,COL,107.944,15.0,2.0,,,S,1,15,19.0,2025130,0,0,0,0,0.5669999999999931,0,108.227,107.944,108.227,108.369,107.922,107.922,0.022,0.022,0.283,-0.283,0.283,#CD3C3C,0,0.0,0,,0,108.369,0.106,0,0,0,1,Franco Colapinto,Franco,Colapinto,#0093CC,0.0,2025,0,14,13
10,GAS,,1.0,2.0,0 days 00:52:01.426000,,M,1,7,20.0,2025130,0,0,0,0,,1,,,,107.836,,,,,-,,,#F0E628,1,1.0,0,,1,107.836,0.096,0,0,0,1,Pierre Gasly,Pierre,Gasly,#0093CC,-,2025,0,14,13
10,GAS,,2.0,2.0,,,M,1,8,20.0,2025130,0,0,0,0,,1,,,,107.836,,,,,-,,,#F0E628,1,0.0,0,,0,107.836,0.096,0,0,0,1,Pierre Gasly,Pierre,Gasly,#0093CC,0.0,2025,0,14,13
10,GAS,107.944,3.0,2.0,,,M,1,9,20.0,2025130,0,0,0,0,,0,,107.944,,107.836,107.495,107.495,0.449,0.449,-,,,#F0E628,0,0.0,0,,0,107.836,0.096,0,0,0,1,Pierre Gasly,Pierre,Gasly,#0093CC,0.0,2025,0,14,13
10,GAS,107.653,4.0,2.0,,,M,1,10,20.0,2025130,0,0,0,0,0.2909999999999968,0,107.798,107.653,107.798,107.836,107.313,107.25,0.403,0.403,0.145,-0.145,0.145,#F0E628,0,0.0,0,,0,107.836,0.096,0,0,0,1,Pierre Gasly,Pierre,Gasly,#0093CC,0.0,2025,0,14,13
10,GAS,107.692,5.0,2.0,,,M,1,11,20.0,2025130,0,0,0,0,0.0389999999999872,0,107.672,107.692,107.672,107.836,107.293,107.2,0.492,0.492,0.019,0.019,0.019,#F0E628,0,0.0,0,,0,107.836,0.096,0,0,0,1,Pierre Gasly,Pierre,Gasly,#0093CC,0.0,2025,0,14,13
10,GAS,107.651,6.0,2.0,,,M,1,12,20.0,2025130,0,0,0,0,0.0409999999999968,0,107.672,107.651,107.672,107.836,107.262,107.236,0.415,0.415,0.02,-0.02,0.02,#F0E628,0,0.0,0,,0,107.836,0.096,0,0,0,1,Pierre Gasly,Pierre,Gasly,#0093CC,0.0,2025,0,14,13
10,GAS,107.803,7.0,2.0,,,M,1,13,20.0,2025130,0,0,0,0,0.152000000000001,0,107.727,107.803,107.727,107.836,107.259,107.221,0.582,0.582,0.076,0.076,0.076,#F0E628,0,0.0,0,,0,107.836,0.096,0,1,0,1,Pierre Gasly,Pierre,Gasly,#0093CC,0.0,2025,0,14,13
10,GAS,107.889,8.0,2.0,,,M,1,14,20.0,2025130,0,0,0,0,0.0859999999999985,0,107.846,107.889,107.846,107.836,107.425,107.354,0.535,0.535,0.043,0.043,0.043,#F0E628,0,0.0,0,,0,107.836,0.096,0,0,0,1,Pierre Gasly,Pierre,Gasly,#0093CC,0.0,2025,0,14,13
10,GAS,107.744,9.0,2.0,,,M,1,15,20.0,2025130,0,0,0,0,0.144999999999996,0,107.816,107.744,107.816,107.836,107.452,107.429,0.315,0.315,0.072,-0.072,0.072,#F0E628,0,0.0,0,,0,107.836,0.096,0,0,0,1,Pierre Gasly,Pierre,Gasly,#0093CC,0.0,2025,0,14,13
10,GAS,108.138,10.0,2.0,,,M,1,16,20.0,2025130,0,0,0,0,0.3940000000000054,0,107.941,107.879,107.812,107.836,107.414,107.379,0.759,0.5,0.327,0.327,,#F0E628,1,0.0,1,0.3265,0,107.836,0.096,0,0,0,1,Pierre Gasly,Pierre,Gasly,#0093CC,0.0,2025,0,14,13
10,GAS,108.014,11.0,2.0,,,M,1,17,20.0,2025130,0,0,0,0,0.1240000000000094,0,108.076,108.014,107.946,107.836,107.567,107.513,0.501,0.501,0.068,0.068,0.068,#F0E628,0,0.0,0,,0,107.836,0.096,0,0,0,1,Pierre Gasly,Pierre,Gasly,#0093CC,0.0,2025,0,14,13
10,GAS,,12.0,2.0,,0 days 01:13:36.494000,M,1,18,20.0,2025130,0,0,0,0,,1,,,,107.836,107.553,107.553,,,-,,,#F0E628,1,0.0,0,,1,107.836,0.096,1,0,0,1,Pierre Gasly,Pierre,Gasly,#0093CC,0.0,2025,0,14,13
