Number,Abbreviation,Laptime,LapNumber,Stint,PitOutTime,PitInTime,Compound,TrackStatus,TyreLife,Position,RaceID,SafetyCarEnter,SafetyCarLeave,VirtualSafetyCarEnter,VirtualSafetyCarLeave,LaptimeDiff,LaptimeNaN,LaptimeMovingAverage,LaptimeClear,LaptimeClearPace,Pace,PaceMarker,PaceClearMarker,PaceDiff,PaceDiffClear,Consistency,ConsistencySign,ConsistencyClear,CompoundColor,LaptimeOutlier,TheOnlyValueInGroup,LaptimeMistake,MistakesLosses,PitLap,StintMeanLaptime,StintMeanConsistency,StintVerticalLine,StintLabel,LapsLeading,LaptimeSeriesActual,FullName,FirstName,LastName,Color,Overtakes,SeasonID,SprintIndex,EventIndex,EventNumber
22,TSU,93.127,10.0,2.0,,,M,1,10,16.0,2021100,0,0,0,0,0.6980000000000075,0,93.476,93.127,92.991,92.87,92.389,92.383,0.744,0.744,0.136,0.136,0.136,#F0E628,0,0.0,0,,0,92.87,0.232,0,1,0,1,Yuki Tsunoda,Yuki,Tsunoda,#2B4562,0.0,2021,0,9,10
22,TSU,92.74,11.0,2.0,,,M,1,11,16.0,2021100,0,0,0,0,0.3870000000000004,0,92.934,92.74,92.934,92.87,92.268,92.213,0.527,0.527,0.194,-0.194,0.194,#F0E628,0,0.0,0,,0,92.87,0.232,0,0,0,1,Yuki Tsunoda,Yuki,Tsunoda,#2B4562,0.0,2021,0,9,10
22,TSU,92.467,12.0,2.0,,,M,1,12,16.0,2021100,0,0,0,0,0.2729999999999961,0,92.604,92.467,92.604,92.87,92.233,92.146,0.321,0.321,0.136,-0.136,0.136,#F0E628,0,0.0,0,,0,92.87,0.232,0,0,0,1,Yuki Tsunoda,Yuki,Tsunoda,#2B4562,0.0,2021,0,9,10
22,TSU,92.752,13.0,2.0,,,M,1,13,16.0,2021100,0,0,0,0,0.2849999999999966,0,92.61,92.752,92.61,92.87,92.147,92.107,0.645,0.645,0.142,0.142,0.142,#F0E628,0,0.0,0,,0,92.87,0.232,0,0,0,1,Yuki Tsunoda,Yuki,Tsunoda,#2B4562,0.0,2021,0,9,10
22,TSU,92.27,14.0,2.0,,,M,1,14,16.0,2021100,0,0,0,0,0.4819999999999993,0,92.511,92.27,92.511,92.87,92.061,92.033,0.237,0.237,0.241,-0.241,0.241,#F0E628,0,0.0,0,,0,92.87,0.232,0,0,0,1,Yuki Tsunoda,Yuki,Tsunoda,#2B4562,0.0,2021,0,9,10
22,TSU,92.491,15.0,2.0,,,M,1,15,16.0,2021100,0,0,0,0,0.2210000000000036,0,92.38,92.491,92.38,92.87,92.067,92.016,0.475,0.475,0.111,0.111,0.111,#F0E628,0,0.0,0,,0,92.87,0.232,0,0,0,1,Yuki Tsunoda,Yuki,Tsunoda,#2B4562,0.0,2021,0,9,10
22,TSU,92.676,16.0,2.0,,,M,1,16,16.0,2021100,0,0,0,0,0.1850000000000022,0,92.584,92.676,92.584,92.87,91.921,91.888,0.788,0.788,0.093,0.093,0.093,#F0E628,0,0.0,0,,0,92.87,0.232,0,0,0,1,Yuki Tsunoda,Yuki,Tsunoda,#2B4562,0.0,2021,0,9,10
22,TSU,92.305,17.0,2.0,,,M,1,17,16.0,2021100,0,0,0,0,0.3709999999999951,0,92.49,92.305,92.49,92.87,91.795,91.795,0.51,0.51,0.185,-0.185,0.185,#F0E628,0,0.0,0,,0,92.87,0.232,0,0,0,1,Yuki Tsunoda,Yuki,Tsunoda,#2B4562,0.0,2021,0,9,10
6,LAT,,1.0,2.0,,,M,12,1,16.0,2021100,0,0,0,0,,1,,,,93.007,,,,,-,,,#F0E628,1,1.0,0,,0,93.007,0.234,0,0,0,1,Nicholas Latifi,Nicholas,Latifi,#005AFF,-,2021,0,9,10
6,LAT,,2.0,2.0,,,M,1,2,17.0,2021100,0,0,0,0,,1,,,,93.007,,,,,-,,,#F0E628,1,0.0,0,,0,93.007,0.234,0,0,0,1,Nicholas Latifi,Nicholas,Latifi,#005AFF,-1.0,2021,0,9,10
6,LAT,93.66,3.0,2.0,,,M,1,3,17.0,2021100,0,0,0,0,,0,,93.66,,93.007,92.663,92.663,0.997,0.997,-,,,#F0E628,0,0.0,0,,0,93.007,0.234,0,0,0,1,Nicholas Latifi,Nicholas,Latifi,#005AFF,0.0,2021,0,9,10
6,LAT,93.318,4.0,2.0,,,M,1,4,17.0,2021100,0,0,0,0,0.3419999999999987,0,93.489,93.318,93.489,93.007,92.536,92.499,0.819,0.819,0.171,-0.171,0.171,#F0E628,0,0.0,0,,0,93.007,0.234,0,0,0,1,Nicholas Latifi,Nicholas,Latifi,#005AFF,0.0,2021,0,9,10
6,LAT,94.737,5.0,2.0,,,M,1,5,17.0,2021100,0,0,0,0,1.418999999999997,0,94.028,93.222,93.27,93.007,93.492,92.535,2.202,0.687,1.467,1.467,,#F0E628,1,0.0,1,1.467,0,93.007,0.234,0,0,0,1,Nicholas Latifi,Nicholas,Latifi,#005AFF,0.0,2021,0,9,10
6,LAT,93.126,6.0,2.0,,,M,1,6,17.0,2021100,0,0,0,0,1.61099999999999,0,93.932,93.126,93.174,93.007,92.571,92.541,0.585,0.585,0.048,-0.048,0.048,#F0E628,0,0.0,0,,0,93.007,0.234,0,0,0,1,Nicholas Latifi,Nicholas,Latifi,#005AFF,0.0,2021,0,9,10
6,LAT,92.86,7.0,2.0,,,M,1,7,17.0,2021100,0,0,0,0,0.2660000000000053,0,92.993,92.86,92.993,93.007,92.542,92.524,0.336,0.336,0.133,-0.133,0.133,#F0E628,0,0.0,0,,0,93.007,0.234,0,0,0,1,Nicholas Latifi,Nicholas,Latifi,#005AFF,0.0,2021,0,9,10
6,LAT,92.829,8.0,2.0,,,M,1,8,17.0,2021100,0,0,0,0,0.0310000000000059,0,92.844,92.829,92.844,93.007,92.482,92.482,0.347,0.347,0.016,-0.016,0.016,#F0E628,0,0.0,0,,0,93.007,0.234,0,0,0,1,Nicholas Latifi,Nicholas,Latifi,#005AFF,0.0,2021,0,9,10
6,LAT,93.212,9.0,2.0,,,M,1,9,17.0,2021100,0,0,0,0,0.3830000000000098,0,93.02,93.212,93.02,93.007,92.665,92.466,0.746,0.746,0.192,0.192,0.192,#F0E628,0,0.0,0,,0,93.007,0.234,0,0,0,1,Nicholas Latifi,Nicholas,Latifi,#005AFF,0.0,2021,0,9,10
6,LAT,93.319,10.0,2.0,,,M,1,10,17.0,2021100,0,0,0,0,0.1069999999999993,0,93.266,93.319,93.266,93.007,92.389,92.383,0.936,0.936,0.053,0.053,0.053,#F0E628,0,0.0,0,,0,93.007,0.234,0,1,0,1,Nicholas Latifi,Nicholas,Latifi,#005AFF,0.0,2021,0,9,10
6,LAT,92.88,11.0,2.0,,,M,1,11,17.0,2021100,0,0,0,0,0.4390000000000071,0,93.1,92.88,93.1,93.007,92.268,92.213,0.667,0.667,0.22,-0.22,0.22,#F0E628,0,0.0,0,,0,93.007,0.234,0,0,0,1,Nicholas Latifi,Nicholas,Latifi,#005AFF,0.0,2021,0,9,10
6,LAT,92.84,12.0,2.0,,,M,1,12,17.0,2021100,0,0,0,0,0.039999999999992,0,92.86,92.84,92.86,93.007,92.233,92.146,0.694,0.694,0.02,-0.02,0.02,#F0E628,0,0.0,0,,0,93.007,0.234,0,0,0,1,Nicholas Latifi,Nicholas,Latifi,#005AFF,0.0,2021,0,9,10
6,LAT,92.431,13.0,2.0,,,M,1,13,17.0,2021100,0,0,0,0,0.409000000000006,0,92.636,92.431,92.636,93.007,92.147,92.107,0.324,0.324,0.205,-0.205,0.205,#F0E628,0,0.0,0,,0,93.007,0.234,0,0,0,1,Nicholas Latifi,Nicholas,Latifi,#005AFF,0.0,2021,0,9,10
6,LAT,93.016,14.0,2.0,,,M,1,14,17.0,2021100,0,0,0,0,0.585000000000008,0,92.724,92.455,92.443,93.007,92.061,92.033,0.983,0.422,0.573,0.573,,#F0E628,1,0.0,1,0.573,0,93.007,0.234,0,0,0,1,Nicholas Latifi,Nicholas,Latifi,#005AFF,0.0,2021,0,9,10
6,LAT,92.479,15.0,2.0,,,M,1,15,17.0,2021100,0,0,0,0,0.5370000000000061,0,92.748,92.479,92.467,93.007,92.067,92.016,0.463,0.463,0.012,0.012,0.012,#F0E628,0,0.0,0,,0,93.007,0.234,0,0,0,1,Nicholas Latifi,Nicholas,Latifi,#005AFF,0.0,2021,0,9,10
6,LAT,92.256,16.0,2.0,,,M,1,16,17.0,2021100,0,0,0,0,0.2229999999999989,0,92.368,92.256,92.368,93.007,91.921,91.888,0.368,0.368,0.112,-0.112,0.112,#F0E628,0,0.0,0,,0,93.007,0.234,0,0,0,1,Nicholas Latifi,Nicholas,Latifi,#005AFF,0.0,2021,0,9,10
6,LAT,92.143,17.0,2.0,,,M,1,17,17.0,2021100,0,0,0,0,0.1129999999999995,0,92.2,92.143,92.2,93.007,91.795,91.795,0.348,0.348,0.056,-0.056,0.056,#F0E628,0,0.0,0,,0,93.007,0.234,0,0,0,1,Nicholas Latifi,Nicholas,Latifi,#005AFF,0.0,2021,0,9,10
47,MSC,,1.0,2.0,,,M,12,1,19.0,2021100,0,0,0,0,,1,,,,93.769,,,,,-,,,#F0E628,1,1.0,0,,0,93.769,0.224,0,0,0,1,Mick Schumacher,Mick,Schumacher,#505050,-,2021,0,9,10
47,MSC,,2.0,2.0,,,M,1,2,19.0,2021100,0,0,0,0,,1,,,,93.769,,,,,-,,,#F0E628,1,0.0,0,,0,93.769,0.224,0,0,0,1,Mick Schumacher,Mick,Schumacher,#505050,0.0,2021,0,9,10
47,MSC,93.927,3.0,2.0,,,M,1,3,19.0,2021100,0,0,0,0,,0,,93.927,,93.769,92.663,92.663,1.264,1.264,-,,,#F0E628,0,0.0,0,,0,93.769,0.224,0,0,0,1,Mick Schumacher,Mick,Schumacher,#505050,0.0,2021,0,9,10
47,MSC,93.562,4.0,2.0,,,M,1,4,19.0,2021100,0,0,0,0,0.3650000000000091,0,93.744,93.562,93.744,93.769,92.536,92.499,1.063,1.063,0.183,-0.183,0.183,#F0E628,0,0.0,0,,0,93.769,0.224,0,0,0,1,Mick Schumacher,Mick,Schumacher,#505050,0.0,2021,0,9,10
47,MSC,94.658,5.0,2.0,,,M,1,5,18.0,2021100,0,0,0,0,1.0960000000000036,0,94.11,94.658,94.11,93.769,93.492,92.535,2.123,2.123,0.548,0.548,0.548,#F0E628,0,0.0,0,,0,93.769,0.224,0,0,0,1,Mick Schumacher,Mick,Schumacher,#505050,1.0,2021,0,9,10
47,MSC,94.701,6.0,2.0,,,M,1,6,19.0,2021100,0,0,0,0,0.0429999999999921,0,94.679,94.701,94.679,93.769,92.571,92.541,2.16,2.16,0.022,0.022,0.022,#F0E628,0,0.0,0,,0,93.769,0.224,0,0,0,1,Mick Schumacher,Mick,Schumacher,#505050,-1.0,2021,0,9,10
47,MSC,94.747,7.0,2.0,,,M,1,7,19.0,2021100,0,0,0,0,0.0460000000000064,0,94.724,94.747,94.724,93.769,92.542,92.524,2.223,2.223,0.023,0.023,0.023,#F0E628,0,0.0,0,,0,93.769,0.224,0,0,0,1,Mick Schumacher,Mick,Schumacher,#505050,0.0,2021,0,9,10
47,MSC,94.935,8.0,2.0,,,M,1,8,19.0,2021100,0,0,0,0,0.1880000000000024,0,94.841,94.935,94.841,93.769,92.482,92.482,2.453,2.453,0.094,0.094,0.094,#F0E628,0,0.0,0,,0,93.769,0.224,0,0,0,1,Mick Schumacher,Mick,Schumacher,#505050,0.0,2021,0,9,10
47,MSC,94.059,9.0,2.0,,,M,1,9,19.0,2021100,0,0,0,0,0.8760000000000048,0,94.497,94.059,94.497,93.769,92.665,92.466,1.593,1.593,0.438,-0.438,0.438,#F0E628,0,0.0,0,,0,93.769,0.224,0,0,0,1,Mick Schumacher,Mick,Schumacher,#505050,0.0,2021,0,9,10
47,MSC,94.05,10.0,2.0,,,M,1,10,19.0,2021100,0,0,0,0,0.0090000000000003,0,94.054,94.05,94.054,93.769,92.389,92.383,1.667,1.667,0.004,-0.004,0.004,#F0E628,0,0.0,0,,0,93.769,0.224,0,1,0,1,Mick Schumacher,Mick,Schumacher,#505050,0.0,2021,0,9,10
47,MSC,93.252,11.0,2.0,,,M,1,11,19.0,2021100,0,0,0,0,0.7980000000000018,0,93.651,93.252,93.651,93.769,92.268,92.213,1.039,1.039,0.399,-0.399,0.399,#F0E628,0,0.0,0,,0,93.769,0.224,0,0,0,1,Mick Schumacher,Mick,Schumacher,#505050,0.0,2021,0,9,10
47,MSC,93.685,12.0,2.0,,,M,1,12,19.0,2021100,0,0,0,0,0.4330000000000069,0,93.468,93.21,93.231,93.769,92.233,92.146,1.539,1.065,0.454,0.454,,#F0E628,1,0.0,1,0.4538,0,93.769,0.224,0,0,0,1,Mick Schumacher,Mick,Schumacher,#505050,0.0,2021,0,9,10
47,MSC,93.169,13.0,2.0,,,M,1,13,19.0,2021100,0,0,0,0,0.5160000000000053,0,93.427,93.169,93.19,93.769,92.147,92.107,1.062,1.062,0.021,-0.021,0.021,#F0E628,0,0.0,0,,0,93.769,0.224,0,0,0,1,Mick Schumacher,Mick,Schumacher,#505050,0.0,2021,0,9,10
47,MSC,93.273,14.0,2.0,,,M,1,14,19.0,2021100,0,0,0,0,0.1039999999999992,0,93.221,93.273,93.221,93.769,92.061,92.033,1.24,1.24,0.052,0.052,0.052,#F0E628,0,0.0,0,,0,93.769,0.224,0,0,0,1,Mick Schumacher,Mick,Schumacher,#505050,0.0,2021,0,9,10
47,MSC,92.567,15.0,2.0,,,M,1,15,19.0,2021100,0,0,0,0,0.7060000000000031,0,92.92,92.567,92.92,93.769,92.067,92.016,0.551,0.551,0.353,-0.353,0.353,#F0E628,0,0.0,0,,0,93.769,0.224,0,0,0,1,Mick Schumacher,Mick,Schumacher,#505050,0.0,2021,0,9,10
47,MSC,93.116,16.0,2.0,,,M,1,16,19.0,2021100,0,0,0,0,0.5490000000000066,0,92.842,92.699,92.633,93.769,91.921,91.888,1.228,0.811,0.483,0.483,,#F0E628,1,0.0,1,0.483,0,93.769,0.224,0,0,0,1,Mick Schumacher,Mick,Schumacher,#505050,0.0,2021,0,9,10
47,MSC,92.831,17.0,2.0,,,M,1,17,18.0,2021100,0,0,0,0,0.2849999999999966,0,92.974,92.831,92.765,93.769,91.795,91.795,1.036,1.036,0.066,0.066,0.066,#F0E628,0,0.0,0,,0,93.769,0.224,0,0,0,1,Mick Schumacher,Mick,Schumacher,#505050,0.0,2021,0,9,10
9,MAZ,,1.0,1.0,,,M,12,1,20.0,2021100,0,0,0,0,,1,,,,94.019,,,,,-,,,#F0E628,1,1.0,0,,0,94.019,0.151,0,0,0,1,Nikita Mazepin,Nikita,Mazepin,#505050,-,2021,0,9,10
9,MAZ,,2.0,1.0,,,M,1,2,20.0,2021100,0,0,0,0,,1,,,,94.019,,,,,-,,,#F0E628,1,0.0,0,,0,94.019,0.151,0,0,0,1,Nikita Mazepin,Nikita,Mazepin,#505050,0.0,2021,0,9,10
9,MAZ,93.462,3.0,1.0,,,M,1,3,20.0,2021100,0,0,0,0,,0,,93.462,,94.019,92.663,92.663,0.799,0.799,-,,,#F0E628,0,0.0,0,,0,94.019,0.151,0,0,0,1,Nikita Mazepin,Nikita,Mazepin,#505050,0.0,2021,0,9,10
9,MAZ,93.587,4.0,1.0,,,M,1,4,20.0,2021100,0,0,0,0,0.125,0,93.524,93.587,93.524,94.019,92.536,92.499,1.088,1.088,0.062,0.062,0.062,#F0E628,0,0.0,0,,0,94.019,0.151,0,0,0,1,Nikita Mazepin,Nikita,Mazepin,#505050,0.0,2021,0,9,10
9,MAZ,94.121,5.0,1.0,,,M,1,5,20.0,2021100,0,0,0,0,0.5339999999999918,0,93.854,93.733,93.66,94.019,93.492,92.535,1.586,1.198,0.461,0.461,,#F0E628,1,0.0,1,0.461,0,94.019,0.151,0,0,0,1,Nikita Mazepin,Nikita,Mazepin,#505050,0.0,2021,0,9,10
9,MAZ,93.879,6.0,1.0,,,M,1,6,20.0,2021100,0,0,0,0,0.2419999999999902,0,94.0,93.879,93.806,94.019,92.571,92.541,1.338,1.338,0.073,0.073,0.073,#F0E628,0,0.0,0,,0,94.019,0.151,0,0,0,1,Nikita Mazepin,Nikita,Mazepin,#505050,0.0,2021,0,9,10
9,MAZ,94.42,7.0,1.0,,,M,1,7,20.0,2021100,0,0,0,0,0.5409999999999968,0,94.15,94.064,93.971,94.019,92.542,92.524,1.896,1.54,0.449,0.449,,#F0E628,1,0.0,1,0.4485,0,94.019,0.151,0,0,0,1,Nikita Mazepin,Nikita,Mazepin,#505050,0.0,2021,0,9,10
9,MAZ,94.249,8.0,1.0,,,M,1,8,20.0,2021100,0,0,0,0,0.1710000000000064,0,94.334,94.249,94.156,94.019,92.482,92.482,1.767,1.767,0.093,0.093,0.093,#F0E628,0,0.0,0,,0,94.019,0.151,0,0,0,1,Nikita Mazepin,Nikita,Mazepin,#505050,0.0,2021,0,9,10
9,MAZ,94.034,9.0,1.0,,,M,1,9,20.0,2021100,0,0,0,0,0.2149999999999892,0,94.142,94.034,94.142,94.019,92.665,92.466,1.568,1.568,0.108,-0.108,0.108,#F0E628,0,0.0,0,,0,94.019,0.151,0,0,0,1,Nikita Mazepin,Nikita,Mazepin,#505050,0.0,2021,0,9,10
9,MAZ,93.82,10.0,1.0,,,M,1,10,20.0,2021100,0,0,0,0,0.2140000000000128,0,93.927,93.82,93.927,94.019,92.389,92.383,1.437,1.437,0.107,-0.107,0.107,#F0E628,0,0.0,0,,0,94.019,0.151,0,1,0,1,Nikita Mazepin,Nikita,Mazepin,#505050,0.0,2021,0,9,10
9,MAZ,94.211,11.0,1.0,,,M,1,11,20.0,2021100,0,0,0,0,0.3910000000000053,0,94.016,93.906,93.863,94.019,92.268,92.213,1.998,1.693,0.348,0.348,,#F0E628,1,0.0,1,0.3478,0,94.019,0.151,0,0,0,1,Nikita Mazepin,Nikita,Mazepin,#505050,0.0,2021,0,9,10
9,MAZ,93.993,12.0,1.0,,,M,1,12,20.0,2021100,0,0,0,0,0.2180000000000035,0,94.102,93.993,93.95,94.019,92.233,92.146,1.847,1.847,0.043,0.043,0.043,#F0E628,0,0.0,0,,0,94.019,0.151,0,0,0,1,Nikita Mazepin,Nikita,Mazepin,#505050,0.0,2021,0,9,10
9,MAZ,94.031,13.0,1.0,,,M,1,13,20.0,2021100,0,0,0,0,0.0380000000000109,0,94.012,94.031,94.012,94.019,92.147,92.107,1.924,1.924,0.019,0.019,0.019,#F0E628,0,0.0,0,,0,94.019,0.151,0,0,0,1,Nikita Mazepin,Nikita,Mazepin,#505050,0.0,2021,0,9,10
9,MAZ,94.074,14.0,1.0,,,M,1,14,20.0,2021100,0,0,0,0,0.0429999999999921,0,94.053,94.074,94.053,94.019,92.061,92.033,2.041,2.041,0.021,0.021,0.021,#F0E628,0,0.0,0,,0,94.019,0.151,0,0,0,1,Nikita Mazepin,Nikita,Mazepin,#505050,0.0,2021,0,9,10
9,MAZ,94.208,15.0,1.0,,,M,1,15,20.0,2021100,0,0,0,0,0.1340000000000003,0,94.141,94.208,94.141,94.019,92.067,92.016,2.192,2.192,0.067,0.067,0.067,#F0E628,0,0.0,0,,0,94.019,0.151,0,0,0,1,Nikita Mazepin,Nikita,Mazepin,#505050,0.0,2021,0,9,10
9,MAZ,94.31,16.0,1.0,,,M,1,16,20.0,2021100,0,0,0,0,0.1020000000000038,0,94.259,94.31,94.259,94.019,91.921,91.888,2.422,2.422,0.051,0.051,0.051,#F0E628,0,0.0,0,,0,94.019,0.151,0,0,0,1,Nikita Mazepin,Nikita,Mazepin,#505050,0.0,2021,0,9,10
9,MAZ,93.891,17.0,1.0,,,M,1,17,19.0,2021100,0,0,0,0,0.4189999999999969,0,94.101,93.891,94.101,94.019,91.795,91.795,2.096,2.096,0.21,-0.21,0.21,#F0E628,0,0.0,0,,0,94.019,0.151,0,0,0,1,Nikita Mazepin,Nikita,Mazepin,#505050,0.0,2021,0,9,10
11,PER,,1.0,2.0,,,M,12,1,7.0,2021100,0,0,0,0,,1,,,,93.735,,,,,-,,,#F0E628,1,1.0,0,,0,93.735,1.451,0,0,0,1,Sergio Perez,Sergio,Perez,#1E5BC6,-,2021,0,9,10
11,PER,,2.0,2.0,,,M,1,2,7.0,2021100,0,0,0,0,,1,,,,93.735,,,,,-,,,#F0E628,1,0.0,0,,0,93.735,1.451,0,0,0,1,Sergio Perez,Sergio,Perez,#1E5BC6,0.0,2021,0,9,10
11,PER,92.502,3.0,2.0,,,M,1,3,7.0,2021100,0,0,0,0,,0,,92.502,,93.735,92.663,92.663,-0.161,-0.161,-,,,#F0E628,0,0.0,0,,0,93.735,1.451,0,0,0,1,Sergio Perez,Sergio,Perez,#1E5BC6,0.0,2021,0,9,10
11,PER,92.512,4.0,2.0,,,M,1,4,7.0,2021100,0,0,0,0,0.0100000000000051,0,92.507,92.512,92.507,93.735,92.536,92.499,0.013,0.013,0.005,0.005,0.005,#F0E628,0,0.0,0,,0,93.735,1.451,0,0,0,1,Sergio Perez,Sergio,Perez,#1E5BC6,0.0,2021,0,9,10
11,PER,107.519,5.0,2.0,,,M,1,5,19.0,2021100,0,0,0,0,15.007000000000003,0,100.016,91.988,92.25,93.735,93.492,92.535,14.984,-0.547,15.269,15.269,,#F0E628,1,0.0,1,15.2688,0,93.735,1.451,0,0,0,1,Sergio Perez,Sergio,Perez,#1E5BC6,-12.0,2021,0,9,10
11,PER,91.465,6.0,2.0,,,M,1,6,18.0,2021100,0,0,0,0,16.054000000000002,0,99.492,91.465,91.727,93.735,92.571,92.541,-1.076,-1.076,0.262,-0.262,0.262,#F0E628,0,0.0,0,,0,93.735,1.451,0,0,0,1,Sergio Perez,Sergio,Perez,#1E5BC6,1.0,2021,0,9,10
11,PER,91.978,7.0,2.0,,,M,1,7,18.0,2021100,0,0,0,0,0.512999999999991,0,91.721,91.978,91.721,93.735,92.542,92.524,-0.546,-0.546,0.257,0.257,0.257,#F0E628,0,0.0,0,,0,93.735,1.451,0,0,0,1,Sergio Perez,Sergio,Perez,#1E5BC6,0.0,2021,0,9,10
11,PER,92.228,8.0,2.0,,,M,1,8,18.0,2021100,0,0,0,0,0.25,0,92.103,92.228,92.103,93.735,92.482,92.482,-0.254,-0.254,0.125,0.125,0.125,#F0E628,0,0.0,0,,0,93.735,1.451,0,0,0,1,Sergio Perez,Sergio,Perez,#1E5BC6,0.0,2021,0,9,10
11,PER,93.207,9.0,2.0,,,M,1,9,18.0,2021100,0,0,0,0,0.9789999999999992,0,92.718,93.207,92.718,93.735,92.665,92.466,0.741,0.741,0.489,0.489,0.489,#F0E628,0,0.0,0,,0,93.735,1.451,0,1,0,1,Sergio Perez,Sergio,Perez,#1E5BC6,0.0,2021,0,9,10
11,PER,93.47,10.0,2.0,,,M,1,10,18.0,2021100,0,0,0,0,0.2630000000000052,0,93.338,93.47,93.338,93.735,92.389,92.383,1.087,1.087,0.132,0.132,0.132,#F0E628,0,0.0,0,,0,93.735,1.451,0,0,0,1,Sergio Perez,Sergio,Perez,#1E5BC6,0.0,2021,0,9,10
11,PER,92.728,11.0,2.0,,,M,1,11,18.0,2021100,0,0,0,0,0.7420000000000044,0,93.099,92.728,93.099,93.735,92.268,92.213,0.515,0.515,0.371,-0.371,0.371,#F0E628,0,0.0,0,,0,93.735,1.451,0,0,0,1,Sergio Perez,Sergio,Perez,#1E5BC6,0.0,2021,0,9,10
11,PER,92.708,12.0,2.0,,,M,1,12,18.0,2021100,0,0,0,0,0.019999999999996,0,92.718,92.708,92.718,93.735,92.233,92.146,0.562,0.562,0.01,-0.01,0.01,#F0E628,0,0.0,0,,0,93.735,1.451,0,0,0,1,Sergio Perez,Sergio,Perez,#1E5BC6,0.0,2021,0,9,10
11,PER,92.541,13.0,2.0,,,M,1,13,18.0,2021100,0,0,0,0,0.1670000000000016,0,92.624,92.541,92.624,93.735,92.147,92.107,0.434,0.434,0.084,-0.084,0.084,#F0E628,0,0.0,0,,0,93.735,1.451,0,0,0,1,Sergio Perez,Sergio,Perez,#1E5BC6,0.0,2021,0,9,10
11,PER,93.017,14.0,2.0,,,M,1,14,18.0,2021100,0,0,0,0,0.4759999999999991,0,92.779,93.017,92.779,93.735,92.061,92.033,0.984,0.984,0.238,0.238,0.238,#F0E628,0,0.0,0,,0,93.735,1.451,0,0,0,1,Sergio Perez,Sergio,Perez,#1E5BC6,0.0,2021,0,9,10
11,PER,92.68,15.0,2.0,,,M,1,15,18.0,2021100,0,0,0,0,0.3369999999999891,0,92.848,92.68,92.848,93.735,92.067,92.016,0.664,0.664,0.168,-0.168,0.168,#F0E628,0,0.0,0,,0,93.735,1.451,0,0,0,1,Sergio Perez,Sergio,Perez,#1E5BC6,0.0,2021,0,9,10
11,PER,,16.0,2.0,,0 days 01:09:05.582000,M,1,16,18.0,2021100,0,0,0,0,,1,,,,93.735,91.921,91.888,,,-,,,#F0E628,1,0.0,0,,1,93.735,1.451,1,0,0,1,Sergio Perez,Sergio,Perez,#1E5BC6,0.0,2021,0,9,10
77,BOT,,1.0,1.0,,,M,124,1,1.0,2021140,1,0,0,0,,1,,,,83.729,,,,,-,,,#F0E628,1,1.0,0,,0,83.729,0.072,0,0,1,1,Valtteri Bottas,Valtteri,Bottas,#00D2BE,-,2021,0,14,14
77,BOT,,2.0,1.0,,,M,4,2,1.0,2021140,0,0,0,0,,1,,,,83.729,,,,,-,,,#F0E628,1,0.0,0,,0,83.729,0.072,0,0,1,1,Valtteri Bottas,Valtteri,Bottas,#00D2BE,0.0,2021,0,14,14
77,BOT,,3.0,1.0,,,M,41,3,1.0,2021140,0,1,0,0,,1,,,,83.729,,,,,-,,,#F0E628,1,0.0,0,,0,83.729,0.072,0,0,1,1,Valtteri Bottas,Valtteri,Bottas,#00D2BE,0.0,2021,0,14,14
77,BOT,,4.0,1.0,,,M,1,4,1.0,2021140,0,0,0,0,,1,,,,83.729,,,,,-,,,#F0E628,1,0.0,0,,0,83.729,0.072,0,0,1,1,Valtteri Bottas,Valtteri,Bottas,#00D2BE,0.0,2021,0,14,14
77,BOT,83.796,5.0,1.0,,,M,1,5,1.0,2021140,0,0,0,0,,0,,83.796,,83.729,86.17,86.17,-2.374,-2.374,-,,,#F0E628,0,0.0,0,,0,83.729,0.072,0,0,1,1,Valtteri Bottas,Valtteri,Bottas,#00D2BE,0.0,2021,0,14,14
77,BOT,83.809,6.0,1.0,,,M,1,6,1.0,2021140,0,0,0,0,0.012999999999991,0,83.803,83.809,83.803,83.729,85.756,85.668,-1.859,-1.859,0.006,0.006,0.006,#F0E628,0,0.0,0,,0,83.729,0.072,0,0,1,1,Valtteri Bottas,Valtteri,Bottas,#00D2BE,0.0,2021,0,14,14
77,BOT,83.592,7.0,1.0,,,M,1,7,1.0,2021140,0,0,0,0,0.2169999999999987,0,83.7,83.592,83.7,83.729,85.462,85.44,-1.849,-1.849,0.109,-0.109,0.109,#F0E628,0,0.0,0,,0,83.729,0.072,0,0,1,1,Valtteri Bottas,Valtteri,Bottas,#00D2BE,0.0,2021,0,14,14
77,BOT,83.708,8.0,1.0,,,M,1,8,1.0,2021140,0,0,0,0,0.1159999999999996,0,83.65,83.708,83.65,83.729,85.483,85.384,-1.676,-1.676,0.058,0.058,0.058,#F0E628,0,0.0,0,,0,83.729,0.072,0,0,1,1,Valtteri Bottas,Valtteri,Bottas,#00D2BE,0.0,2021,0,14,14
77,BOT,83.54,9.0,1.0,,,M,1,9,1.0,2021140,0,0,0,0,0.1679999999999921,0,83.624,83.54,83.624,83.729,85.71,85.479,-1.939,-1.939,0.084,-0.084,0.084,#F0E628,0,0.0,0,,0,83.729,0.072,0,0,1,1,Valtteri Bottas,Valtteri,Bottas,#00D2BE,0.0,2021,0,14,14
