SprintIndex,SeasonID,RaceID,LapNumber,LapNumberFlow,Team,14_Laptime,35_Laptime,14_PaceDiff,35_PaceDiff,14_PaceDiffClear,35_PaceDiffClear,PaceMarker,PaceDiffTeammateDelta,PaceDiffTeammateBetter,PaceDiffClearTeammateDelta,PaceDiffClearTeammateBetter,PaceDiffTeammateMean,PaceDiffClearTeammateMean,PaceDiffTeammateBetterMode
2,2025,2025141,4.0,827,Mercedes,82.96,84.202,-0.867,0.375,-0.867,0.375,83.827,1.242,14,1.242,14,-0.246,-0.246,14
2,2025,2025141,5.0,828,Mercedes,82.667,83.928,-0.983,0.278,-0.983,0.278,83.68,1.2610000000000001,14,1.2610000000000001,14,-0.3525,-0.3525,14
2,2025,2025141,6.0,829,Mercedes,82.514,83.785,-0.907,0.364,-0.907,0.364,83.421,1.271,14,1.271,14,-0.2715,-0.2715,14
2,2025,2025141,7.0,830,Mercedes,82.245,83.583,-0.92,0.418,-0.92,0.418,83.165,1.338,14,1.338,14,-0.251,-0.251,14
2,2025,2025141,8.0,831,Mercedes,82.061,83.189,-0.918,0.21,-0.918,0.21,83.009,1.1280000000000001,14,1.1280000000000001,14,-0.35400000000000004,-0.35400000000000004,14
2,2025,2025141,9.0,832,Mercedes,81.931,83.499,-1.066,0.502,-1.066,0.502,83.022,1.568,14,1.568,14,-0.28200000000000003,-0.28200000000000003,14
2,2025,2025141,10.0,833,Mercedes,82.168,83.403,-0.844,0.391,-0.844,0.391,83.029,1.2349999999999999,14,1.2349999999999999,14,-0.22649999999999998,-0.22649999999999998,14
2,2025,2025141,11.0,834,Mercedes,82.186,83.579,-0.894,0.499,-0.894,0.499,83.089,1.393,14,1.393,14,-0.1975,-0.1975,14
2,2025,2025141,12.0,835,Mercedes,82.122,83.893,-1.01,0.761,-1.01,0.761,83.19,1.771,14,1.771,14,-0.1245,-0.1245,14
2,2025,2025141,13.0,836,Mercedes,82.315,83.603,-0.768,0.52,-0.768,0.52,83.116,1.288,14,1.288,14,-0.124,-0.124,14
2,2025,2025141,14.0,837,Mercedes,82.341,83.496,-0.662,0.493,-0.662,0.493,83.027,1.155,14,1.155,14,-0.08450000000000002,-0.08450000000000002,14
2,2025,2025141,15.0,838,Mercedes,82.403,83.902,-0.537,0.962,-0.537,0.389,82.973,1.499,14,0.926,14,0.21249999999999997,-0.07400000000000001,14
2,2025,2025141,16.0,839,Mercedes,82.092,83.162,-0.674,0.396,-0.674,0.396,82.796,1.07,14,1.07,14,-0.139,-0.139,14
2,2025,2025141,17.0,840,Mercedes,82.283,83.614,-0.424,0.907,-0.424,0.907,82.74,1.331,14,1.331,14,0.24150000000000002,0.24150000000000002,14
2,2025,2025141,18.0,841,Mercedes,82.343,83.654,-0.476,0.835,-0.476,0.835,82.835,1.311,14,1.311,14,0.1795,0.1795,14
2,2025,2025141,19.0,842,Mercedes,,83.677,,0.831,,0.831,82.932,,,,,0.831,0.831,14
2,2025,2025141,20.0,843,Mercedes,,83.622,,0.954,,0.954,82.721,,,,,0.954,0.954,14
2,2025,2025141,21.0,844,Mercedes,80.85,,-1.734,,-1.734,,82.759,,,,,-1.734,-1.734,14
2,2025,2025141,22.0,845,Mercedes,81.243,,-1.335,,-1.335,,82.66,,,,,-1.335,-1.335,14
2,2025,2025141,23.0,846,Mercedes,81.536,81.149,-0.934,-1.321,-1.125,-1.321,82.564,-0.3869999999999999,35,-0.19599999999999995,35,-1.1275,-1.2229999999999999,14
2,2025,2025141,24.0,847,Mercedes,81.447,81.944,-1.101,-0.604,-1.101,-0.604,82.622,0.497,14,0.497,14,-0.8525,-0.8525,14
2,2025,2025141,25.0,848,Mercedes,82.451,81.953,-0.216,-0.714,-1.252,-0.714,82.736,-0.498,35,0.538,14,-0.46499999999999997,-0.983,14
2,2025,2025141,26.0,849,Mercedes,81.384,82.122,-1.37,-0.632,-1.37,-0.632,82.951,0.7380000000000001,14,0.7380000000000001,14,-1.0010000000000001,-1.0010000000000001,14
2,2025,2025141,27.0,850,Mercedes,81.494,82.033,-1.346,-0.807,-1.346,-0.807,82.84,0.539,14,0.539,14,-1.0765,-1.0765,14
2,2025,2025141,28.0,851,Mercedes,81.294,82.478,-1.705,-0.521,-1.705,-0.521,83.057,1.1840000000000002,14,1.1840000000000002,14,-1.113,-1.113,14
2,2025,2025141,29.0,852,Mercedes,81.68,82.584,-1.369,-0.465,-1.67,-0.465,83.249,0.9039999999999999,14,1.2049999999999998,14,-0.917,-1.0675,14
2,2025,2025141,30.0,853,Mercedes,81.465,83.531,-1.637,0.429,-1.637,0.429,83.232,2.066,14,2.066,14,-0.604,-0.604,14
2,2025,2025141,31.0,854,Mercedes,81.654,83.99,-1.324,1.012,-1.324,1.012,83.027,2.3360000000000003,14,2.3360000000000003,14,-0.15600000000000003,-0.15600000000000003,14
2,2025,2025141,32.0,855,Mercedes,81.421,83.322,-1.43,0.471,-1.43,0.471,82.923,1.9009999999999998,14,1.9009999999999998,14,-0.4795,-0.4795,14
2,2025,2025141,33.0,856,Mercedes,81.436,83.484,-1.163,0.885,-1.163,0.885,82.609,2.048,14,2.048,14,-0.139,-0.139,14
2,2025,2025141,34.0,857,Mercedes,81.35,83.486,-1.144,0.992,-1.144,0.992,82.556,2.136,14,2.136,14,-0.07599999999999996,-0.07599999999999996,14
2,2025,2025141,35.0,858,Mercedes,81.376,83.226,-1.053,0.797,-1.053,0.797,82.444,1.85,14,1.85,14,-0.12799999999999995,-0.12799999999999995,14
2,2025,2025141,36.0,859,Mercedes,81.113,81.98,-1.07,-0.203,-1.07,-0.203,82.235,0.867,14,0.867,14,-0.6365000000000001,-0.6365000000000001,14
2,2025,2025141,37.0,860,Mercedes,81.445,83.306,-0.662,1.199,-0.841,0.436,82.241,1.8610000000000002,14,1.277,14,0.2685,-0.20249999999999999,14
2,2025,2025141,38.0,861,Mercedes,81.418,83.105,-0.681,1.006,-0.681,1.006,82.497,1.687,14,1.687,14,0.16249999999999998,0.16249999999999998,14
2,2025,2025141,39.0,862,Mercedes,82.064,82.415,0.036,0.387,-0.468,0.387,82.143,0.35100000000000003,14,0.855,14,0.2115,-0.04050000000000001,14
2,2025,2025141,40.0,863,Mercedes,81.702,82.319,-0.171,0.446,-0.171,0.446,82.079,0.617,14,0.617,14,0.1375,0.1375,14
2,2025,2025141,41.0,864,Mercedes,81.659,82.214,-0.242,0.313,-0.242,0.313,82.079,0.5549999999999999,14,0.5549999999999999,14,0.035500000000000004,0.035500000000000004,14
2,2025,2025141,42.0,865,Mercedes,81.426,81.722,-0.257,0.039,-0.257,0.039,81.73,0.296,14,0.296,14,-0.109,-0.109,14
2,2025,2025141,43.0,866,Mercedes,,82.589,,0.922,,0.358,81.849,,,,,0.922,0.358,14
2,2025,2025141,44.0,867,Mercedes,,82.327,,0.689,,0.689,81.709,,,,,0.689,0.689,14
2,2025,2025141,45.0,868,Mercedes,79.409,81.48,-2.025,0.046,-2.025,0.046,81.784,2.0709999999999997,14,2.0709999999999997,14,-0.9894999999999999,-0.9894999999999999,14
2,2025,2025141,46.0,869,Mercedes,79.611,81.077,-1.721,-0.255,-1.721,-0.255,81.391,1.4660000000000002,14,1.4660000000000002,14,-0.988,-0.988,14
2,2025,2025141,47.0,870,Mercedes,79.631,81.04,-1.694,-0.285,-1.694,-0.285,81.623,1.409,14,1.409,14,-0.9894999999999999,-0.9894999999999999,14
2,2025,2025141,48.0,871,Mercedes,79.874,80.976,-1.277,-0.175,-1.277,-0.175,81.151,1.1019999999999999,14,1.1019999999999999,14,-0.726,-0.726,14
2,2025,2025141,49.0,872,Mercedes,80.139,83.384,-1.057,2.188,-1.057,-0.068,81.636,3.245,14,0.9889999999999999,14,0.5655000000000001,-0.5625,14
2,2025,2025141,50.0,873,Mercedes,80.257,81.28,-0.913,0.11,-0.913,0.11,81.381,1.0230000000000001,14,1.0230000000000001,14,-0.4015,-0.4015,14
2,2025,2025141,51.0,874,Mercedes,80.253,80.817,-0.731,-0.167,-0.731,-0.167,81.166,0.564,14,0.564,14,-0.449,-0.449,14
2,2025,2025141,52.0,875,Mercedes,80.237,80.87,-0.727,-0.094,-0.727,-0.094,81.182,0.633,14,0.633,14,-0.4105,-0.4105,14
2,2025,2025141,53.0,876,Mercedes,80.187,80.761,-0.694,-0.12,-0.694,-0.12,80.915,0.574,14,0.574,14,-0.407,-0.407,14
2,2025,2025141,54.0,877,Mercedes,80.2,80.745,-0.73,-0.185,-0.73,-0.185,81.121,0.5449999999999999,14,0.5449999999999999,14,-0.4575,-0.4575,14
2,2025,2025141,55.0,878,Mercedes,80.259,81.234,-0.7,0.275,-0.7,0.275,80.979,0.975,14,0.975,14,-0.21249999999999997,-0.21249999999999997,14
2,2025,2025141,56.0,879,Mercedes,80.64,81.025,-0.354,0.031,-0.354,0.031,81.149,0.385,14,0.385,14,-0.16149999999999998,-0.16149999999999998,14
2,2025,2025141,57.0,880,Mercedes,81.226,81.164,0.122,0.06,-0.279,0.06,81.171,-0.062,35,0.339,14,0.091,-0.10950000000000001,14
2,2025,2025141,58.0,881,Mercedes,81.011,81.037,-0.156,-0.13,-0.156,-0.13,81.321,0.025999999999999995,14,0.025999999999999995,14,-0.14300000000000002,-0.14300000000000002,14
2,2025,2025141,59.0,882,Mercedes,81.491,81.167,0.359,0.035,0.359,0.035,81.249,-0.32399999999999995,35,-0.32399999999999995,35,0.197,0.197,14
2,2025,2025141,60.0,883,Mercedes,81.567,80.892,0.367,-0.308,0.367,-0.308,81.2,-0.675,35,-0.675,35,0.0295,0.0295,14
2,2025,2025141,61.0,884,Mercedes,81.559,81.036,0.251,-0.272,0.251,-0.272,81.379,-0.523,35,-0.523,35,-0.01050000000000001,-0.01050000000000001,14
2,2025,2025141,62.0,885,Mercedes,81.305,81.421,-0.112,0.004,-0.112,0.004,81.643,0.116,14,0.116,14,-0.054,-0.054,14
2,2025,2025141,63.0,886,Mercedes,80.133,81.643,-1.346,0.164,-1.346,0.164,81.703,1.51,14,1.51,14,-0.5910000000000001,-0.5910000000000001,14
2,2025,2025141,64.0,887,Mercedes,80.365,81.433,-1.167,-0.099,-1.167,-0.099,81.7,1.068,14,1.068,14,-0.633,-0.633,14
2,2025,2025141,65.0,888,Mercedes,80.398,84.413,-1.065,2.95,-1.065,0.06,81.839,4.015000000000001,14,1.125,14,0.9425000000000001,-0.5025,14
2,2025,2025141,66.0,889,Mercedes,80.447,81.613,-1.05,0.116,-1.05,0.116,81.497,1.1660000000000001,14,1.1660000000000001,14,-0.467,-0.467,14
2,2025,2025141,67.0,890,Mercedes,80.601,81.657,-0.715,0.341,-0.715,0.341,81.316,1.056,14,1.056,14,-0.18699999999999997,-0.18699999999999997,14
2,2025,2025141,68.0,891,Mercedes,80.252,82.87,-1.124,1.494,-1.124,0.241,81.617,2.6180000000000003,14,1.3650000000000002,14,0.18499999999999994,-0.44150000000000006,14
2,2025,2025141,69.0,892,Mercedes,80.551,81.577,-1.082,-0.056,-1.082,-0.056,81.647,1.026,14,1.026,14,-0.5690000000000001,-0.5690000000000001,14
2,2025,2025141,70.0,893,Mercedes,80.972,,-0.489,,-0.489,,81.461,,,,,-0.489,-0.489,14
2,2025,2025151,1.0,894,Mercedes,,,,,,,,,,,,,,14
2,2025,2025151,2.0,895,Mercedes,,,,,,,,,,,,,,14
2,2025,2025151,3.0,896,Mercedes,76.576,76.637,-0.147,-0.086,-0.147,-0.086,76.723,0.061,14,0.061,14,-0.11649999999999999,-0.11649999999999999,14
2,2025,2025151,4.0,897,Mercedes,76.471,77.032,-0.179,0.382,-0.179,0.382,76.689,0.5609999999999999,14,0.5609999999999999,14,0.1015,0.1015,14
2,2025,2025151,5.0,898,Mercedes,76.094,77.06,-0.516,0.45,-0.516,0.45,76.69,0.966,14,0.966,14,-0.033,-0.033,14
2,2025,2025151,6.0,899,Mercedes,75.962,76.671,-0.386,0.323,-0.386,0.323,76.37,0.7090000000000001,14,0.7090000000000001,14,-0.0315,-0.0315,14
2,2025,2025151,7.0,900,Mercedes,76.007,76.701,-0.292,0.402,-0.292,0.402,76.349,0.694,14,0.694,14,0.05500000000000002,0.05500000000000002,14
2,2025,2025151,8.0,901,Mercedes,75.957,76.739,-0.308,0.474,-0.308,0.474,76.283,0.782,14,0.782,14,0.08299999999999999,0.08299999999999999,14
2,2025,2025151,9.0,902,Mercedes,75.985,76.651,-0.286,0.38,-0.286,0.38,76.326,0.6659999999999999,14,0.6659999999999999,14,0.047000000000000014,0.047000000000000014,14
2,2025,2025151,10.0,903,Mercedes,76.096,76.693,-0.198,0.399,-0.198,0.399,76.324,0.597,14,0.597,14,0.1005,0.1005,14
2,2025,2025151,11.0,904,Mercedes,76.198,76.993,-0.185,0.61,-0.185,0.407,76.429,0.7949999999999999,14,0.592,14,0.2125,0.11099999999999999,14
2,2025,2025151,12.0,905,Mercedes,76.34,76.887,-0.116,0.431,-0.116,0.431,76.498,0.547,14,0.547,14,0.1575,0.1575,14
2,2025,2025151,13.0,906,Mercedes,76.228,76.828,-0.244,0.356,-0.244,0.356,76.506,0.6,14,0.6,14,0.055999999999999994,0.055999999999999994,14
2,2025,2025151,14.0,907,Mercedes,76.505,77.101,-0.037,0.559,-0.342,0.363,76.625,0.5960000000000001,14,0.7050000000000001,14,0.261,0.010499999999999982,14
2,2025,2025151,15.0,908,Mercedes,76.173,76.983,-0.454,0.356,-0.454,0.356,76.655,0.81,14,0.81,14,-0.049000000000000016,-0.049000000000000016,14
2,2025,2025151,16.0,909,Mercedes,76.167,77.224,-0.461,0.596,-0.461,0.348,76.823,1.057,14,0.8089999999999999,14,0.06749999999999998,-0.05650000000000002,14
2,2025,2025151,17.0,910,Mercedes,76.419,76.97,-0.191,0.36,-0.329,0.36,76.641,0.5509999999999999,14,0.6890000000000001,14,0.08449999999999999,0.015499999999999986,14
2,2025,2025151,18.0,911,Mercedes,76.395,77.037,-0.207,0.435,-0.207,0.435,76.602,0.642,14,0.642,14,0.114,0.114,14
2,2025,2025151,19.0,912,Mercedes,76.223,77.489,-0.366,0.9,-0.366,0.25,76.647,1.266,14,0.616,14,0.267,-0.057999999999999996,14
2,2025,2025151,20.0,913,Mercedes,76.573,76.641,0.01,0.078,-0.215,0.078,76.738,0.068,14,0.293,14,0.044,-0.0685,14
2,2025,2025151,21.0,914,Mercedes,76.473,76.683,-0.079,0.131,-0.079,0.131,76.552,0.21000000000000002,14,0.21000000000000002,14,0.026000000000000002,0.026000000000000002,14
2,2025,2025151,22.0,915,Mercedes,76.451,76.236,0.118,-0.097,0.118,-0.097,76.333,-0.215,35,-0.215,35,0.010499999999999995,0.010499999999999995,14
2,2025,2025151,23.0,916,Mercedes,,,,,,,,,,,,,,14
2,2025,2025151,24.0,917,Mercedes,,,,,,,,,,,,,,14
2,2025,2025151,25.0,918,Mercedes,,,,,,,,,,,,,,14
2,2025,2025151,26.0,919,Mercedes,,,,,,,,,,,,,,14
2,2025,2025151,27.0,920,Mercedes,,,,,,,,,,,,,,14
2,2025,2025151,28.0,921,Mercedes,75.425,74.965,-0.468,-0.928,-0.468,-0.928,75.893,-0.46,35,-0.46,35,-0.6980000000000001,-0.6980000000000001,14
2,2025,2025151,29.0,922,Mercedes,75.22,75.413,-0.578,-0.385,-0.578,-0.81,75.851,0.19299999999999995,14,-0.2320000000000001,35,-0.4815,-0.694,14
2,2025,2025151,30.0,923,Mercedes,75.302,75.011,-0.533,-0.824,-0.533,-0.824,75.835,-0.2909999999999999,35,-0.2909999999999999,35,-0.6785,-0.6785,14
2,2025,2025151,31.0,924,Mercedes,,,,,,,,,,,,,,14
2,2025,2025151,32.0,925,Mercedes,,,,,,,75.232,,,,,,,14
2,2025,2025151,33.0,926,Mercedes,75.863,75.002,0.287,-0.574,0.287,-0.574,75.613,-0.861,35,-0.861,35,-0.1435,-0.1435,14
2,2025,2025151,34.0,927,Mercedes,75.056,75.148,-0.494,-0.402,-0.494,-0.402,75.62,0.09199999999999997,14,0.09199999999999997,14,-0.448,-0.448,14
2,2025,2025151,35.0,928,Mercedes,75.079,75.171,-0.475,-0.383,-0.475,-0.383,75.554,0.09199999999999997,14,0.09199999999999997,14,-0.429,-0.429,14
2,2025,2025151,36.0,929,Mercedes,75.42,75.207,-0.092,-0.305,-0.327,-0.305,75.524,-0.213,35,0.02200000000000002,14,-0.1985,-0.316,14
2,2025,2025151,37.0,930,Mercedes,75.29,75.338,-0.293,-0.245,-0.293,-0.245,75.641,0.04799999999999999,14,0.04799999999999999,14,-0.269,-0.269,14
2,2025,2025151,38.0,931,Mercedes,75.383,75.232,-0.243,-0.394,-0.243,-0.394,75.656,-0.15100000000000002,35,-0.15100000000000002,35,-0.3185,-0.3185,14
2,2025,2025151,39.0,932,Mercedes,75.482,75.287,-0.057,-0.252,-0.057,-0.252,75.554,-0.195,35,-0.195,35,-0.1545,-0.1545,14
2,2025,2025151,40.0,933,Mercedes,75.145,75.073,-0.346,-0.418,-0.346,-0.418,75.543,-0.07200000000000001,35,-0.07200000000000001,35,-0.382,-0.382,14
2,2025,2025151,41.0,934,Mercedes,77.455,74.946,1.953,-0.556,-0.27,-0.556,75.686,-2.5090000000000003,35,-0.28600000000000003,35,0.6985,-0.41300000000000003,14
2,2025,2025151,42.0,935,Mercedes,75.32,74.692,-0.157,-0.785,-0.157,-0.785,75.506,-0.628,35,-0.628,35,-0.47100000000000003,-0.47100000000000003,14
2,2025,2025151,43.0,936,Mercedes,75.783,74.791,0.192,-0.8,-0.072,-0.8,75.737,-0.992,35,-0.7280000000000001,35,-0.30400000000000005,-0.436,14
2,2025,2025151,44.0,937,Mercedes,75.718,75.068,0.044,-0.606,0.044,-0.783,75.726,-0.65,35,-0.8270000000000001,35,-0.28099999999999997,-0.3695,14
2,2025,2025151,45.0,938,Mercedes,75.913,74.991,0.244,-0.678,0.244,-0.678,75.688,-0.922,35,-0.922,35,-0.21700000000000003,-0.21700000000000003,14
2,2025,2025151,46.0,939,Mercedes,75.569,74.885,-0.037,-0.721,-0.037,-0.721,75.616,-0.6839999999999999,35,-0.6839999999999999,35,-0.379,-0.379,14
2,2025,2025151,47.0,940,Mercedes,75.588,75.014,-0.049,-0.623,-0.049,-0.623,75.709,-0.574,35,-0.574,35,-0.336,-0.336,14
2,2025,2025151,48.0,941,Mercedes,75.634,74.867,-0.128,-0.895,-0.128,-0.895,75.819,-0.767,35,-0.767,35,-0.5115000000000001,-0.5115000000000001,14
2,2025,2025151,49.0,942,Mercedes,75.566,75.053,-0.272,-0.785,-0.272,-0.785,75.875,-0.513,35,-0.513,35,-0.5285,-0.5285,14
2,2025,2025151,50.0,943,Mercedes,75.777,75.123,-0.158,-0.812,-0.158,-0.812,76.035,-0.654,35,-0.654,35,-0.48500000000000004,-0.48500000000000004,14
2,2025,2025151,51.0,944,Mercedes,75.918,,-0.185,,-0.185,,76.103,,,,,-0.185,-0.185,14
2,2025,2025151,52.0,945,Mercedes,75.574,,-0.484,,-0.484,,76.058,,,,,-0.484,-0.484,14
2,2025,2025151,53.0,946,Mercedes,,,,,,,,,,,,,,14
2,2025,2025151,54.0,947,Mercedes,,,,,,,,,,,,,,14
2,2025,2025151,55.0,948,Mercedes,,,,,,,,,,,,,,14
2,2025,2025151,56.0,949,Mercedes,,,,,,,,,,,,,,14
2,2025,2025151,57.0,950,Mercedes,,,,,,,,,,,,,,14
2,2025,2025151,58.0,951,Mercedes,,,,,,,,,,,,,,14
2,2025,2025151,59.0,952,Mercedes,74.062,74.221,-0.704,-0.545,-0.704,-0.545,74.766,0.15899999999999992,14,0.15899999999999992,14,-0.6245,-0.6245,14
2,2025,2025151,60.0,953,Mercedes,73.904,73.772,-0.336,-0.468,-0.336,-0.468,74.287,-0.132,35,-0.132,35,-0.402,-0.402,14
2,2025,2025151,61.0,954,Mercedes,73.977,73.963,-0.49,-0.504,-0.562,-0.504,74.494,-0.014000000000000012,35,0.05800000000000005,14,-0.497,-0.533,14
2,2025,2025151,62.0,955,Mercedes,73.907,73.916,-0.63,-0.621,-0.63,-0.621,74.637,0.009000000000000008,14,0.009000000000000008,14,-0.6255,-0.6255,14
2,2025,2025151,63.0,956,Mercedes,73.73,74.222,-0.827,-0.335,-0.827,-0.335,74.594,0.49199999999999994,14,0.49199999999999994,14,-0.581,-0.581,14
2,2025,2025151,64.0,957,Mercedes,73.791,73.509,-0.694,-0.976,-0.694,-0.976,74.485,-0.28200000000000003,35,-0.28200000000000003,35,-0.835,-0.835,14
2,2025,2025151,65.0,958,Mercedes,,,,,,,,,,,,,,14
2,2025,2025151,66.0,959,Mercedes,,,,,,,,,,,,,,14
2,2025,2025151,67.0,960,Mercedes,,,,,,,,,,,,,,14
2,2025,2025151,68.0,961,Mercedes,,,,,,,,,,,,,,14
2,2025,2025151,69.0,962,Mercedes,,,,,,,,,,,,,,14
2,2025,2025151,70.0,963,Mercedes,73.728,73.48,-1.226,-1.474,-1.226,-1.474,74.954,-0.248,35,-0.248,35,-1.35,-1.35,14
2,2025,2025151,71.0,964,Mercedes,74.0,73.94,-0.596,-0.656,-0.596,-0.656,74.673,-0.06000000000000005,35,-0.06000000000000005,35,-0.626,-0.626,14
2,2025,2025151,72.0,965,Mercedes,74.174,74.469,-0.352,-0.057,-0.352,-0.057,74.526,0.295,14,0.295,14,-0.2045,-0.2045,14
2,2025,2025161,1.0,966,Mercedes,,,,,,,,,,,,,,14
2,2025,2025161,2.0,967,Mercedes,,,,,,,,,,,,,,14
2,2025,2025161,3.0,968,Mercedes,85.346,85.461,0.22,0.335,0.22,0.335,85.126,0.11500000000000002,14,0.11500000000000002,14,0.2775,0.2775,14
2,2025,2025161,4.0,969,Mercedes,84.513,84.841,-0.276,0.052,-0.276,0.052,84.889,0.328,14,0.328,14,-0.11200000000000002,-0.11200000000000002,14
2,2025,2025161,5.0,970,Mercedes,84.344,84.65,-0.204,0.102,-0.204,0.102,84.633,0.306,14,0.306,14,-0.051,-0.051,14
2,2025,2025161,6.0,971,Mercedes,84.457,85.08,-0.024,0.599,-0.024,0.094,84.556,0.623,14,0.118,14,0.2875,0.035,14
2,2025,2025161,7.0,972,Mercedes,83.94,84.501,-0.464,0.097,-0.464,0.097,84.424,0.561,14,0.561,14,-0.1835,-0.1835,14
2,2025,2025161,8.0,973,Mercedes,83.88,84.398,-0.49,0.028,-0.49,0.028,84.494,0.518,14,0.518,14,-0.23099999999999998,-0.23099999999999998,14
2,2025,2025161,9.0,974,Mercedes,84.068,84.566,-0.204,0.294,-0.204,0.294,84.272,0.498,14,0.498,14,0.045,0.045,14
2,2025,2025161,10.0,975,Mercedes,84.347,84.571,0.13,0.354,-0.121,0.354,84.256,0.22399999999999998,14,0.475,14,0.242,0.11649999999999999,14
2,2025,2025161,11.0,976,Mercedes,84.124,84.51,-0.11,0.276,-0.11,0.276,84.257,0.386,14,0.386,14,0.08300000000000002,0.08300000000000002,14
2,2025,2025161,12.0,977,Mercedes,83.83,84.447,-0.413,0.204,-0.413,0.204,84.265,0.617,14,0.617,14,-0.1045,-0.1045,14
2,2025,2025161,13.0,978,Mercedes,83.569,84.535,-0.626,0.34,-0.626,0.34,84.257,0.966,14,0.966,14,-0.143,-0.143,14
2,2025,2025161,14.0,979,Mercedes,83.932,84.382,-0.184,0.266,-0.413,0.266,84.146,0.45,14,0.679,14,0.04100000000000001,-0.07349999999999998,14
2,2025,2025161,15.0,980,Mercedes,83.837,84.456,-0.277,0.342,-0.277,0.342,84.131,0.619,14,0.619,14,0.0325,0.0325,14
2,2025,2025161,16.0,981,Mercedes,83.876,84.516,-0.204,0.436,-0.204,0.436,84.088,0.64,14,0.64,14,0.116,0.116,14
2,2025,2025161,17.0,982,Mercedes,83.786,84.227,-0.241,0.2,-0.241,0.2,84.027,0.441,14,0.441,14,-0.02049999999999999,-0.02049999999999999,14
2,2025,2025161,18.0,983,Mercedes,83.656,83.979,-0.343,-0.02,-0.343,-0.02,84.092,0.323,14,0.323,14,-0.18150000000000002,-0.18150000000000002,14
2,2025,2025161,19.0,984,Mercedes,83.756,83.94,-0.179,0.005,-0.179,0.005,83.935,0.184,14,0.184,14,-0.087,-0.087,14
2,2025,2025161,20.0,985,Mercedes,83.588,83.746,-0.143,0.015,-0.143,0.015,83.731,0.15799999999999997,14,0.15799999999999997,14,-0.064,-0.064,14
2,2025,2025161,21.0,986,Mercedes,83.432,83.688,-0.338,-0.082,-0.338,-0.082,83.77,0.256,14,0.256,14,-0.21000000000000002,-0.21000000000000002,14
2,2025,2025161,22.0,987,Mercedes,83.479,83.295,-0.204,-0.388,-0.204,-0.388,83.738,-0.18400000000000002,35,-0.18400000000000002,35,-0.296,-0.296,14
2,2025,2025161,23.0,988,Mercedes,83.641,83.671,-0.069,-0.039,-0.069,-0.305,83.737,0.030000000000000006,14,-0.236,35,-0.054000000000000006,-0.187,14
2,2025,2025161,24.0,989,Mercedes,83.638,83.515,-0.087,-0.21,-0.087,-0.21,83.725,-0.123,35,-0.123,35,-0.1485,-0.1485,14
2,2025,2025161,25.0,990,Mercedes,83.765,83.449,0.053,-0.263,0.053,-0.263,83.907,-0.316,35,-0.316,35,-0.10500000000000001,-0.10500000000000001,14
2,2025,2025161,26.0,991,Mercedes,83.98,84.699,0.28,0.999,0.28,-0.126,83.829,0.719,14,-0.406,35,0.6395,0.07700000000000001,14
2,2025,2025161,27.0,992,Mercedes,,83.7,,0.116,,0.116,83.901,,,,,0.116,0.116,14
2,2025,2025161,28.0,993,Mercedes,,,,,,,83.605,,,,,,,14
2,2025,2025161,29.0,994,Mercedes,82.421,,-0.893,,-0.893,,83.347,,,,,-0.893,-0.893,14
2,2025,2025161,30.0,995,Mercedes,82.601,82.775,-0.671,-0.497,-0.671,-0.497,83.402,0.17400000000000004,14,0.17400000000000004,14,-0.5840000000000001,-0.5840000000000001,14
2,2025,2025161,31.0,996,Mercedes,82.659,82.663,-0.624,-0.62,-0.624,-0.62,83.312,0.0040000000000000036,14,0.0040000000000000036,14,-0.622,-0.622,14
2,2025,2025161,32.0,997,Mercedes,82.701,82.852,-0.532,-0.381,-0.532,-0.381,83.258,0.15100000000000002,14,0.15100000000000002,14,-0.4565,-0.4565,14
2,2025,2025161,33.0,998,Mercedes,82.473,82.705,-0.629,-0.397,-0.629,-0.397,83.193,0.23199999999999998,14,0.23199999999999998,14,-0.513,-0.513,14
2,2025,2025161,34.0,999,Mercedes,82.49,82.649,-0.519,-0.36,-0.519,-0.36,83.009,0.15900000000000003,14,0.15900000000000003,14,-0.4395,-0.4395,14
2,2025,2025161,35.0,1000,Mercedes,82.847,82.653,-0.036,-0.23,-0.514,-0.23,82.955,-0.194,35,0.28400000000000003,14,-0.133,-0.372,14
2,2025,2025161,36.0,1001,Mercedes,82.248,82.953,-0.617,0.088,-0.617,0.088,82.88,0.705,14,0.705,14,-0.2645,-0.2645,14
2,2025,2025161,37.0,1002,Mercedes,82.562,82.982,-0.337,0.083,-0.56,0.083,82.93,0.42000000000000004,14,0.643,14,-0.127,-0.23850000000000002,14
2,2025,2025161,38.0,1003,Mercedes,82.43,83.01,-0.43,0.15,-0.43,0.15,82.927,0.58,14,0.58,14,-0.14,-0.14,14
2,2025,2025161,39.0,1004,Mercedes,82.341,84.154,-0.521,1.292,-0.521,0.196,83.164,1.8130000000000002,14,0.7170000000000001,14,0.3855,-0.1625,14
2,2025,2025161,40.0,1005,Mercedes,82.112,83.107,-0.678,0.317,-0.678,0.317,84.006,0.9950000000000001,14,0.9950000000000001,14,-0.18050000000000002,-0.18050000000000002,14
2,2025,2025161,41.0,1006,Mercedes,82.008,82.503,-0.754,-0.259,-0.754,-0.259,82.864,0.495,14,0.495,14,-0.5065,-0.5065,14
