SprintIndex,SeasonID,RaceID,LapNumber,LapNumberFlow,Team,22_Laptime,25_Laptime,30_Laptime,22_PaceDiff,25_PaceDiff,30_PaceDiff,22_PaceDiffClear,25_PaceDiffClear,30_PaceDiffClear,PaceMarker,PaceDiffTeammateDelta,PaceDiffTeammateBetter,PaceDiffClearTeammateDelta,PaceDiffClearTeammateBetter,PaceDiffTeammateMean,PaceDiffTeammateMeanInt,PaceDiffClearTeammateMean,PaceDiffClearTeammateMeanInt
0,2024,2024190,5.0,66,Haas F1 Team,101.473,99.975,,2.066,0.568,,-0.652,0.036,,99.648,-,25.0,-,22,-,,-,
0,2024,2024190,6.0,67,Haas F1 Team,98.602,99.58,,-0.762,0.216,,-0.762,0.216,,99.737,-,22.0,-,22,-,,-,
0,2024,2024190,7.0,68,Haas F1 Team,99.293,99.149,,-0.017,-0.161,,-0.47,-0.161,,99.384,-,25.0,-,22,-,,-,
0,2024,2024190,8.0,69,Haas F1 Team,99.078,99.41,,-0.372,-0.04,,-0.372,-0.04,,99.498,-,22.0,-,22,-,,-,
0,2024,2024190,9.0,70,Haas F1 Team,99.114,99.449,,-0.44,-0.105,,-0.44,-0.105,,99.759,-,22.0,-,22,-,,-,
0,2024,2024190,10.0,71,Haas F1 Team,99.45,99.365,,-0.074,-0.159,,-0.516,-0.159,,99.587,-,25.0,-,22,-,,-,
0,2024,2024190,11.0,72,Haas F1 Team,98.902,99.141,,-0.519,-0.28,,-0.519,-0.28,,99.421,-,22.0,-,22,-,,-,
0,2024,2024190,12.0,73,Haas F1 Team,99.297,99.381,,-0.096,-0.012,,-0.096,-0.012,,99.516,-,22.0,-,22,-,,-,
0,2024,2024190,13.0,74,Haas F1 Team,99.381,98.834,,-0.102,-0.649,,-0.102,-0.649,,99.562,-,25.0,-,25,-,,-,
0,2024,2024190,14.0,75,Haas F1 Team,99.185,98.951,,-0.298,-0.532,,-0.298,-0.532,,99.599,-,25.0,-,25,-,,-,
0,2024,2024190,15.0,76,Haas F1 Team,99.193,99.366,,-0.278,-0.105,,-0.278,-0.623,,99.551,-,22.0,-,25,-,,-,
0,2024,2024190,16.0,77,Haas F1 Team,99.561,98.746,,0.261,-0.554,,-0.097,-0.554,,99.399,-,25.0,-,25,-,,-,
0,2024,2024190,17.0,78,Haas F1 Team,99.212,98.977,,0.245,0.01,,0.245,0.01,,98.967,-,25.0,-,25,-,,-,
0,2024,2024190,18.0,79,Haas F1 Team,99.207,99.256,,0.089,0.138,,0.089,0.138,,99.156,-,22.0,-,22,-,,-,
0,2024,2024190,19.0,80,Haas F1 Team,99.117,99.472,,-0.376,-0.021,,-0.376,-0.021,,99.493,-,22.0,-,22,-,,-,
0,2024,2024210,1.0,81,Haas F1 Team,,,,,,,,,,,-,-,-,,-,,-,
0,2024,2024210,2.0,82,Haas F1 Team,,,,,,,,,,,-,-,-,,-,,-,
0,2024,2024210,3.0,83,Haas F1 Team,,73.511,73.546,,0.052,0.087,,0.052,0.087,73.459,0.035,25.0,0.035,25,-,,-,
0,2024,2024210,4.0,84,Haas F1 Team,,73.131,72.974,,-0.105,-0.262,,-0.105,-0.262,73.236,-0.157,30.0,-0.157,30,-,,-,
0,2024,2024210,5.0,85,Haas F1 Team,,73.301,73.63,,0.051,0.38,,0.051,-0.169,73.375,0.329,25.0,-0.220,30,-,,-,
0,2024,2024210,6.0,86,Haas F1 Team,,73.179,73.188,,0.046,0.055,,0.046,0.055,73.134,0.009,25.0,0.009,25,-,,-,
0,2024,2024210,7.0,87,Haas F1 Team,,73.381,73.37,,0.152,0.141,,0.152,0.141,73.248,-0.011,30.0,-0.011,30,-,,-,
0,2024,2024210,8.0,88,Haas F1 Team,,73.326,72.996,,0.066,-0.264,,0.066,-0.264,73.313,-0.330,30.0,-0.330,30,-,,-,
0,2024,2024210,9.0,89,Haas F1 Team,,75.645,73.347,,2.288,-0.01,,-0.114,-0.01,73.535,-2.298,30.0,0.104,25,-,,-,
0,2024,2024210,10.0,90,Haas F1 Team,,73.159,73.166,,-0.2,-0.193,,-0.2,-0.193,73.425,0.007,25.0,0.007,25,-,,-,
0,2024,2024210,11.0,91,Haas F1 Team,,73.518,74.183,,0.346,1.011,,0.346,0.094,73.226,0.665,25.0,-0.252,30,-,,-,
0,2024,2024210,12.0,92,Haas F1 Team,,73.445,73.366,,0.37,0.291,,0.37,0.291,73.106,-0.079,30.0,-0.079,30,-,,-,
0,2024,2024210,13.0,93,Haas F1 Team,,73.131,73.464,,0.053,0.386,,0.053,0.386,73.228,0.333,25.0,0.333,25,-,,-,
0,2024,2024210,14.0,94,Haas F1 Team,,73.592,73.807,,0.563,0.778,,0.172,0.778,73.176,0.215,25.0,0.606,25,-,,-,
0,2024,2024210,15.0,95,Haas F1 Team,,73.272,73.388,,0.363,0.479,,0.363,0.479,73.012,0.116,25.0,0.116,25,-,,-,
0,2024,2024210,16.0,96,Haas F1 Team,,72.879,73.155,,0.003,0.279,,0.003,0.279,73.026,0.276,25.0,0.276,25,-,,-,
0,2024,2024210,17.0,97,Haas F1 Team,,73.454,73.31,,0.55,0.406,,0.55,0.406,72.904,-0.144,30.0,-0.144,30,-,,-,
0,2024,2024210,18.0,98,Haas F1 Team,,74.425,73.324,,1.365,0.264,,0.756,0.264,73.288,-1.101,30.0,-0.492,30,-,,-,
0,2024,2024210,19.0,99,Haas F1 Team,,74.178,75.022,,1.011,1.855,,1.011,0.589,73.311,0.844,25.0,-0.422,30,-,,-,
0,2024,2024210,20.0,100,Haas F1 Team,,,74.187,,,0.855,,,0.855,73.677,-,-,-,,-,,-,
0,2024,2024210,21.0,101,Haas F1 Team,,,75.119,,,1.312,,,1.312,,-,-,-,,-,,-,
0,2024,2024210,22.0,102,Haas F1 Team,,,,,,,,,,,-,-,-,,-,,-,
0,2024,2024210,23.0,103,Haas F1 Team,,,,,,,,,,,-,-,-,,-,,-,
0,2024,2024210,24.0,104,Haas F1 Team,,,76.164,,,2.234,,,2.234,,-,-,-,,-,,-,
0,2024,2024230,1.0,105,Haas F1 Team,,,,,,,,,,,-,-,-,,-,,-,
0,2024,2024230,2.0,106,Haas F1 Team,,,,,,,,,,,-,-,-,,-,,-,
0,2024,2024230,3.0,107,Haas F1 Team,87.562,86.431,,0.704,-0.427,,0.704,-0.427,,86.848,-,25.0,-,25,-,,-,
0,2024,2024230,4.0,108,Haas F1 Team,86.705,86.197,,-0.01,-0.518,,-0.01,-0.518,,86.712,-,25.0,-,25,-,,-,
0,2024,2024230,5.0,109,Haas F1 Team,85.972,86.414,,-0.593,-0.151,,-0.593,-0.151,,86.565,-,22.0,-,22,-,,-,
0,2024,2024230,6.0,110,Haas F1 Team,86.099,85.584,,-0.237,-0.752,,-0.371,-0.752,,86.343,-,25.0,-,25,-,,-,
0,2024,2024230,7.0,111,Haas F1 Team,85.959,86.027,,-0.29,-0.222,,-0.29,-0.597,,86.521,-,22.0,-,25,-,,-,
0,2024,2024230,8.0,112,Haas F1 Team,85.416,85.721,,-0.748,-0.443,,-0.748,-0.443,,86.203,-,22.0,-,22,-,,-,
0,2024,2024230,9.0,113,Haas F1 Team,85.859,85.938,,-0.244,-0.165,,-0.568,-0.165,,86.164,-,22.0,-,22,-,,-,
0,2024,2024230,10.0,114,Haas F1 Team,85.654,85.41,,-0.034,-0.278,,-0.034,-0.278,,85.688,-,25.0,-,25,-,,-,
0,2024,2024230,11.0,115,Haas F1 Team,85.362,85.544,,-0.2,-0.018,,-0.2,-0.018,,85.628,-,22.0,-,22,-,,-,
0,2024,2024230,12.0,116,Haas F1 Team,85.595,85.187,,0.117,-0.291,,-0.059,-0.291,,85.487,-,25.0,-,25,-,,-,
0,2024,2024230,13.0,117,Haas F1 Team,85.477,85.369,,0.026,-0.082,,0.026,-0.082,,85.569,-,25.0,-,25,-,,-,
0,2024,2024230,14.0,118,Haas F1 Team,84.973,84.686,,-0.352,-0.639,,-0.352,-0.639,,85.457,-,25.0,-,25,-,,-,
0,2024,2024230,15.0,119,Haas F1 Team,85.268,84.848,,-0.004,-0.424,,-0.263,-0.424,,85.285,-,25.0,-,25,-,,-,
0,2024,2024230,16.0,120,Haas F1 Team,85.045,84.524,,-0.405,-0.926,,-0.405,-0.926,,85.492,-,25.0,-,25,-,,-,
0,2024,2024230,17.0,121,Haas F1 Team,85.072,84.915,,-0.056,-0.213,,-0.056,-0.724,,85.154,-,25.0,-,25,-,,-,
0,2024,2024230,18.0,122,Haas F1 Team,84.568,84.284,,-0.4,-0.684,,-0.4,-0.684,,85.012,-,25.0,-,25,-,,-,
0,2024,2024230,19.0,123,Haas F1 Team,84.833,84.713,,-0.509,-0.629,,-0.509,-0.629,,85.342,-,25.0,-,25,-,,-,
