SprintIndex,SeasonID,RaceID,LapNumber,LapNumberFlow,Team,7_Laptime,9_Laptime,26_Laptime,29_Laptime,7_PaceDiff,9_PaceDiff,26_PaceDiff,29_PaceDiff,7_PaceDiffClear,9_PaceDiffClear,26_PaceDiffClear,29_PaceDiffClear,PaceMarker,PaceDiffTeammateDelta,PaceDiffTeammateBetter,PaceDiffClearTeammateDelta,PaceDiffClearTeammateBetter,PaceDiffTeammateMean,PaceDiffTeammateMeanInt,PaceDiffClearTeammateMean,PaceDiffClearTeammateMeanInt
2,2023,2023071,5.0,372,Alpha Tauri,,81.647,81.6,,,0.466,0.419,,,0.466,0.419,,81.229,-,26.0,-,26,-,,-,
2,2023,2023071,6.0,373,Alpha Tauri,,81.842,81.572,,,0.597,0.327,,,0.597,0.327,,81.363,-,26.0,-,26,-,,-,
2,2023,2023071,7.0,374,Alpha Tauri,,81.268,82.165,,,-0.103,0.794,,,-0.103,0.794,,81.482,-,9.0,-,9,-,,-,
2,2023,2023071,8.0,375,Alpha Tauri,,81.185,82.489,,,-0.204,1.1,,,-0.204,1.1,,81.515,-,9.0,-,9,-,,-,
2,2023,2023071,9.0,376,Alpha Tauri,,81.451,,,,0.149,,,,0.149,,,81.314,-,-,-,,-,,-,
2,2023,2023071,10.0,377,Alpha Tauri,,,,,,,,,,,,,81.45,-,-,-,,-,,-,
2,2023,2023071,11.0,378,Alpha Tauri,,,80.705,,,,-0.445,,,,-0.445,,81.252,-,-,-,,-,,-,
2,2023,2023071,12.0,379,Alpha Tauri,,80.243,81.357,,,-0.775,0.339,,,-0.775,-0.389,,81.077,-,9.0,-,9,-,,-,
2,2023,2023071,13.0,380,Alpha Tauri,,79.767,80.553,,,-1.202,-0.416,,,-1.202,-0.416,,80.997,-,9.0,-,9,-,,-,
2,2023,2023071,14.0,381,Alpha Tauri,,81.161,81.363,,,0.041,0.243,,,-1.156,-0.455,,81.403,-,9.0,-,9,-,,-,
2,2023,2023071,15.0,382,Alpha Tauri,,80.161,80.776,,,-1.109,-0.494,,,-1.109,-0.494,,81.304,-,9.0,-,9,-,,-,
2,2023,2023071,16.0,383,Alpha Tauri,,80.377,81.022,,,-0.745,-0.099,,,-0.745,-0.099,,81.239,-,9.0,-,9,-,,-,
2,2023,2023071,17.0,384,Alpha Tauri,,80.998,80.808,,,0.136,-0.054,,,-0.562,-0.054,,80.974,-,26.0,-,9,-,,-,
2,2023,2023071,18.0,385,Alpha Tauri,,80.223,81.221,,,-0.558,0.44,,,-0.558,0.44,,80.781,-,9.0,-,9,-,,-,
2,2023,2023071,19.0,386,Alpha Tauri,,80.222,81.571,,,-0.439,0.91,,,-0.439,0.558,,80.705,-,9.0,-,9,-,,-,
2,2023,2023071,20.0,387,Alpha Tauri,,80.262,81.217,,,-0.416,0.539,,,-0.416,0.539,,80.792,-,9.0,-,9,-,,-,
2,2023,2023071,21.0,388,Alpha Tauri,,80.591,81.642,,,-0.136,0.915,,,-0.136,0.915,,80.851,-,9.0,-,9,-,,-,
2,2023,2023071,22.0,389,Alpha Tauri,,80.468,81.656,,,-0.338,0.85,,,-0.338,0.85,,80.806,-,9.0,-,9,-,,-,
2,2023,2023071,23.0,390,Alpha Tauri,,80.41,82.426,,,-0.445,1.571,,,-0.445,0.688,,80.971,-,9.0,-,9,-,,-,
2,2023,2023071,24.0,391,Alpha Tauri,,80.6,81.431,,,-0.156,0.675,,,-0.156,0.675,,80.808,-,9.0,-,9,-,,-,
2,2023,2023071,25.0,392,Alpha Tauri,,80.643,80.52,,,0.011,-0.112,,,0.011,-0.112,,80.659,-,26.0,-,26,-,,-,
2,2023,2023071,26.0,393,Alpha Tauri,,80.999,81.99,,,0.511,1.502,,,0.511,0.177,,80.669,-,9.0,-,26,-,,-,
2,2023,2023071,27.0,394,Alpha Tauri,,80.471,80.811,,,0.276,0.616,,,0.276,0.616,,80.195,-,9.0,-,9,-,,-,
2,2023,2023071,28.0,395,Alpha Tauri,,80.31,80.848,,,0.206,0.744,,,0.206,0.744,,80.221,-,9.0,-,9,-,,-,
2,2023,2023071,29.0,396,Alpha Tauri,,80.372,80.497,,,0.294,0.419,,,0.294,0.419,,80.106,-,9.0,-,9,-,,-,
2,2023,2023071,30.0,397,Alpha Tauri,,80.329,80.46,,,0.215,0.346,,,0.215,0.346,,80.229,-,9.0,-,9,-,,-,
2,2023,2023071,31.0,398,Alpha Tauri,,80.595,80.483,,,0.41,0.298,,,0.41,0.298,,80.241,-,26.0,-,26,-,,-,
2,2023,2023071,32.0,399,Alpha Tauri,,80.793,80.503,,,0.562,0.272,,,0.562,0.272,,80.322,-,26.0,-,26,-,,-,
2,2023,2023071,33.0,400,Alpha Tauri,,82.322,80.724,,,1.84,0.242,,,1.84,0.242,,80.508,-,26.0,-,26,-,,-,
2,2023,2023071,34.0,401,Alpha Tauri,,,80.923,,,,0.64,,,,0.64,,80.365,-,-,-,,-,,-,
2,2023,2023071,35.0,402,Alpha Tauri,,,80.77,,,,0.473,,,,0.473,,80.422,-,-,-,,-,,-,
2,2023,2023071,36.0,403,Alpha Tauri,,79.141,80.764,,,-1.061,0.562,,,-1.061,0.562,,80.308,-,9.0,-,9,-,,-,
2,2023,2023071,37.0,404,Alpha Tauri,,80.375,80.909,,,0.201,0.735,,,-0.543,0.735,,80.374,-,9.0,-,9,-,,-,
2,2023,2023071,38.0,405,Alpha Tauri,,80.12,,,,0.061,,,,0.061,,,80.165,-,-,-,,-,,-,
2,2023,2023071,39.0,406,Alpha Tauri,,80.766,,,,1.013,,,,0.25,,,79.801,-,-,-,,-,,-,
2,2023,2023071,40.0,407,Alpha Tauri,,79.886,79.346,,,0.221,-0.319,,,0.221,-0.319,,79.821,-,26.0,-,26,-,,-,
2,2023,2023071,41.0,408,Alpha Tauri,,79.728,78.594,,,0.228,-0.906,,,0.228,-0.906,,79.554,-,26.0,-,26,-,,-,
2,2023,2023071,42.0,409,Alpha Tauri,,79.615,80.21,,,0.179,0.774,,,0.179,-0.519,,79.512,-,9.0,-,26,-,,-,
2,2023,2023071,43.0,410,Alpha Tauri,,79.645,79.24,,,0.306,-0.099,,,0.306,-0.099,,79.347,-,26.0,-,26,-,,-,
2,2023,2023071,44.0,411,Alpha Tauri,,80.063,79.312,,,0.777,0.026,,,0.409,0.026,,79.485,-,26.0,-,26,-,,-,
2,2023,2023071,45.0,412,Alpha Tauri,,79.746,78.931,,,0.451,-0.364,,,0.451,-0.364,,79.307,-,26.0,-,26,-,,-,
2,2023,2023071,46.0,413,Alpha Tauri,,79.714,78.972,,,0.546,-0.196,,,0.546,-0.196,,79.18,-,26.0,-,26,-,,-,
2,2023,2023071,47.0,414,Alpha Tauri,,79.625,79.111,,,0.537,0.023,,,0.537,0.023,,79.13,-,26.0,-,26,-,,-,
2,2023,2023071,48.0,415,Alpha Tauri,,79.492,78.803,,,0.371,-0.318,,,0.371,-0.318,,79.283,-,26.0,-,26,-,,-,
2,2023,2023071,49.0,416,Alpha Tauri,,80.145,79.009,,,0.963,-0.173,,,0.17,-0.173,,79.32,-,26.0,-,26,-,,-,
2,2023,2023071,50.0,417,Alpha Tauri,,79.211,79.34,,,0.145,0.274,,,0.145,0.274,,79.094,-,9.0,-,9,-,,-,
2,2023,2023071,51.0,418,Alpha Tauri,,79.667,79.35,,,0.59,0.273,,,0.146,0.273,,79.339,-,26.0,-,9,-,,-,
2,2023,2023071,52.0,419,Alpha Tauri,,79.236,79.298,,,0.319,0.381,,,0.319,0.381,,78.917,-,9.0,-,9,-,,-,
2,2023,2023071,53.0,420,Alpha Tauri,,79.028,79.186,,,0.174,0.332,,,0.174,0.332,,79.025,-,9.0,-,9,-,,-,
2,2023,2023071,54.0,421,Alpha Tauri,,79.267,79.299,,,0.481,0.513,,,0.481,0.513,,78.861,-,9.0,-,9,-,,-,
2,2023,2023071,55.0,422,Alpha Tauri,,79.246,79.035,,,0.462,0.251,,,0.462,0.251,,78.944,-,26.0,-,26,-,,-,
2,2023,2023071,56.0,423,Alpha Tauri,,79.568,79.294,,,0.722,0.448,,,0.368,0.253,,79.04,-,26.0,-,26,-,,-,
2,2023,2023071,57.0,424,Alpha Tauri,,79.182,79.164,,,0.313,0.295,,,0.313,0.295,,78.88,-,26.0,-,26,-,,-,
2,2023,2023071,58.0,425,Alpha Tauri,,79.22,79.24,,,0.264,0.284,,,0.264,0.284,,79.136,-,9.0,-,9,-,,-,
2,2023,2023071,59.0,426,Alpha Tauri,,78.904,79.014,,,-0.131,-0.021,,,-0.131,-0.021,,79.169,-,9.0,-,9,-,,-,
2,2023,2023071,60.0,427,Alpha Tauri,,78.979,79.399,,,-0.081,0.339,,,-0.081,0.133,,79.07,-,9.0,-,9,-,,-,
2,2023,2023071,61.0,428,Alpha Tauri,,79.241,79.372,,,0.358,0.489,,,0.21,0.489,,78.974,-,9.0,-,9,-,,-,
2,2023,2023071,62.0,429,Alpha Tauri,,79.206,80.567,,,0.246,1.607,,,0.246,0.318,,79.153,-,9.0,-,9,-,,-,
2,2023,2023071,63.0,430,Alpha Tauri,,79.121,79.184,,,0.114,0.177,,,0.114,0.177,,79.186,-,9.0,-,9,-,,-,
2,2023,2023071,64.0,431,Alpha Tauri,,79.182,79.166,,,-0.045,-0.061,,,-0.045,-0.061,,79.475,-,26.0,-,26,-,,-,
2,2023,2023071,65.0,432,Alpha Tauri,,79.287,79.031,,,-0.037,-0.293,,,-0.037,-0.293,,79.397,-,26.0,-,26,-,,-,
2,2023,2023071,66.0,433,Alpha Tauri,,79.167,,,,0.021,,,,0.021,,,79.146,-,-,-,,-,,-,
2,2023,2023081,1.0,434,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023081,2.0,435,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023081,3.0,436,Alpha Tauri,,78.117,78.857,,,-0.346,0.394,,,-0.346,0.394,,78.463,-,9.0,-,9,-,,-,
2,2023,2023081,4.0,437,Alpha Tauri,,78.038,79.152,,,-0.315,0.799,,,-0.315,0.799,,78.383,-,9.0,-,9,-,,-,
2,2023,2023081,5.0,438,Alpha Tauri,,78.051,79.341,,,-0.369,0.921,,,-0.369,0.921,,78.494,-,9.0,-,9,-,,-,
2,2023,2023081,6.0,439,Alpha Tauri,,78.401,79.234,,,-0.114,0.719,,,-0.114,0.719,,78.522,-,9.0,-,9,-,,-,
2,2023,2023081,7.0,440,Alpha Tauri,,,,,,,,,,,,,78.748,-,-,-,,-,,-,
2,2023,2023081,8.0,441,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023081,9.0,442,Alpha Tauri,,78.209,78.747,,,-0.169,0.369,,,-0.169,0.369,,78.378,-,9.0,-,9,-,,-,
2,2023,2023081,10.0,443,Alpha Tauri,,78.063,79.008,,,-0.39,0.555,,,-0.39,0.555,,78.7,-,9.0,-,9,-,,-,
2,2023,2023081,11.0,444,Alpha Tauri,,78.045,,,,-0.213,,,,-0.213,,,78.258,-,-,-,,-,,-,
2,2023,2023081,12.0,445,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023081,13.0,446,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023081,14.0,447,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023081,15.0,448,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023081,16.0,449,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023081,17.0,450,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023081,18.0,451,Alpha Tauri,,79.207,79.434,,,0.667,0.894,,,0.667,0.894,,78.54,-,9.0,-,9,-,,-,
2,2023,2023081,19.0,452,Alpha Tauri,,78.282,78.433,,,0.418,0.569,,,0.418,0.569,,77.888,-,9.0,-,9,-,,-,
2,2023,2023081,20.0,453,Alpha Tauri,,78.525,78.4,,,0.543,0.418,,,0.543,0.418,,78.062,-,26.0,-,26,-,,-,
2,2023,2023081,21.0,454,Alpha Tauri,,78.982,78.822,,,0.958,0.798,,,0.37,0.459,,78.195,-,26.0,-,9,-,,-,
2,2023,2023081,22.0,455,Alpha Tauri,,78.264,78.566,,,0.333,0.635,,,0.333,0.635,,77.95,-,9.0,-,9,-,,-,
2,2023,2023081,23.0,456,Alpha Tauri,,78.688,78.364,,,0.723,0.399,,,0.303,0.399,,78.064,-,26.0,-,9,-,,-,
2,2023,2023081,24.0,457,Alpha Tauri,,78.273,78.68,,,0.366,0.773,,,0.366,0.424,,77.925,-,9.0,-,9,-,,-,
2,2023,2023081,25.0,458,Alpha Tauri,,78.716,78.297,,,0.765,0.346,,,0.518,0.346,,77.999,-,26.0,-,26,-,,-,
2,2023,2023081,26.0,459,Alpha Tauri,,78.665,78.624,,,0.621,0.58,,,0.621,0.391,,78.079,-,26.0,-,26,-,,-,
2,2023,2023081,27.0,460,Alpha Tauri,,78.503,78.572,,,0.528,0.597,,,0.528,0.597,,78.043,-,9.0,-,9,-,,-,
2,2023,2023081,28.0,461,Alpha Tauri,,78.426,78.202,,,0.44,0.216,,,0.44,0.216,,77.986,-,26.0,-,26,-,,-,
2,2023,2023081,29.0,462,Alpha Tauri,,78.779,78.635,,,0.83,0.686,,,0.511,0.445,,78.06,-,26.0,-,26,-,,-,
2,2023,2023081,30.0,463,Alpha Tauri,,78.493,78.585,,,0.532,0.624,,,0.532,0.624,,78.03,-,9.0,-,9,-,,-,
2,2023,2023081,31.0,464,Alpha Tauri,,78.383,78.401,,,0.502,0.52,,,0.502,0.52,,77.887,-,9.0,-,9,-,,-,
2,2023,2023081,32.0,465,Alpha Tauri,,78.732,78.282,,,0.844,0.394,,,0.844,0.394,,77.966,-,26.0,-,26,-,,-,
2,2023,2023081,33.0,466,Alpha Tauri,,78.852,78.256,,,1.049,0.453,,,1.049,0.453,,77.819,-,26.0,-,26,-,,-,
2,2023,2023081,34.0,467,Alpha Tauri,,,78.404,,,,0.49,,,,0.49,,77.923,-,-,-,,-,,-,
2,2023,2023081,35.0,468,Alpha Tauri,,,139.671,,,,61.822,,,,0.763,,81.842,-,-,-,,-,,-,
2,2023,2023081,36.0,469,Alpha Tauri,,77.334,78.82,,,-0.416,1.07,,,-0.416,1.07,,77.879,-,9.0,-,9,-,,-,
2,2023,2023081,37.0,470,Alpha Tauri,,77.398,78.669,,,-0.178,1.093,,,-0.178,1.093,,77.596,-,9.0,-,9,-,,-,
2,2023,2023081,38.0,471,Alpha Tauri,,77.432,78.352,,,-0.022,0.898,,,-0.022,0.898,,77.515,-,9.0,-,9,-,,-,
2,2023,2023081,39.0,472,Alpha Tauri,,77.2,78.438,,,-0.182,1.056,,,-0.182,1.056,,77.439,-,9.0,-,9,-,,-,
2,2023,2023081,40.0,473,Alpha Tauri,,77.258,78.292,,,-0.094,0.94,,,-0.094,0.94,,77.398,-,9.0,-,9,-,,-,
2,2023,2023081,41.0,474,Alpha Tauri,,77.222,79.22,,,-0.088,1.91,,,-0.088,1.139,,77.487,-,9.0,-,9,-,,-,
2,2023,2023081,42.0,475,Alpha Tauri,,77.217,78.606,,,-0.092,1.297,,,-0.092,1.297,,77.407,-,9.0,-,9,-,,-,
2,2023,2023081,43.0,476,Alpha Tauri,,77.383,78.964,,,0.165,1.746,,,0.165,1.401,,77.393,-,9.0,-,9,-,,-,
2,2023,2023081,44.0,477,Alpha Tauri,,77.637,78.632,,,0.592,1.587,,,0.592,1.587,,77.045,-,9.0,-,9,-,,-,
2,2023,2023081,45.0,478,Alpha Tauri,,77.706,78.202,,,0.763,1.259,,,0.763,1.259,,76.97,-,9.0,-,9,-,,-,
2,2023,2023081,46.0,479,Alpha Tauri,,77.131,78.385,,,0.27,1.524,,,0.27,1.524,,76.872,-,9.0,-,9,-,,-,
2,2023,2023081,47.0,480,Alpha Tauri,,76.967,78.838,,,0.104,1.975,,,0.104,1.621,,76.955,-,9.0,-,9,-,,-,
2,2023,2023081,48.0,481,Alpha Tauri,,77.026,78.583,,,0.046,1.603,,,0.046,1.603,,77.03,-,9.0,-,9,-,,-,
2,2023,2023081,49.0,482,Alpha Tauri,,77.204,78.12,,,0.218,1.134,,,0.218,1.134,,76.986,-,9.0,-,9,-,,-,
2,2023,2023081,50.0,483,Alpha Tauri,,76.859,,,,-0.076,,,,-0.076,,,76.958,-,-,-,,-,,-,
2,2023,2023081,51.0,484,Alpha Tauri,,76.781,,,,-0.094,,,,-0.094,,,76.9,-,-,-,,-,,-,
2,2023,2023081,52.0,485,Alpha Tauri,,76.781,76.656,,,0.008,-0.117,,,0.008,-0.117,,76.792,-,26.0,-,26,-,,-,
2,2023,2023081,53.0,486,Alpha Tauri,,76.743,76.821,,,0.039,0.117,,,0.039,0.117,,76.741,-,9.0,-,9,-,,-,
2,2023,2023081,54.0,487,Alpha Tauri,,76.952,76.899,,,0.202,0.149,,,0.202,0.149,,76.829,-,26.0,-,26,-,,-,
2,2023,2023081,55.0,488,Alpha Tauri,,77.393,77.039,,,0.634,0.28,,,0.074,0.28,,76.814,-,26.0,-,9,-,,-,
2,2023,2023081,56.0,489,Alpha Tauri,,76.713,76.903,,,-0.058,0.132,,,-0.058,0.132,,76.781,-,9.0,-,9,-,,-,
2,2023,2023081,57.0,490,Alpha Tauri,,77.006,76.784,,,0.275,0.053,,,0.275,0.053,,76.772,-,26.0,-,26,-,,-,
2,2023,2023081,58.0,491,Alpha Tauri,,77.553,77.066,,,0.873,0.386,,,0.873,0.188,,76.776,-,26.0,-,26,-,,-,
2,2023,2023081,59.0,492,Alpha Tauri,,77.599,76.952,,,0.923,0.276,,,0.923,0.276,,76.676,-,26.0,-,26,-,,-,
2,2023,2023081,60.0,493,Alpha Tauri,,77.103,77.573,,,0.354,0.824,,,0.354,0.439,,76.783,-,9.0,-,9,-,,-,
2,2023,2023081,61.0,494,Alpha Tauri,,76.941,77.423,,,0.132,0.614,,,0.132,0.614,,76.895,-,9.0,-,9,-,,-,
2,2023,2023081,62.0,495,Alpha Tauri,,77.008,77.123,,,0.266,0.381,,,0.266,0.381,,76.823,-,9.0,-,9,-,,-,
2,2023,2023081,63.0,496,Alpha Tauri,,76.93,77.105,,,0.171,0.346,,,0.171,0.346,,76.868,-,9.0,-,9,-,,-,
2,2023,2023081,64.0,497,Alpha Tauri,,77.143,77.185,,,0.357,0.399,,,0.357,0.399,,76.844,-,9.0,-,9,-,,-,
2,2023,2023081,65.0,498,Alpha Tauri,,76.984,76.91,,,0.12,0.046,,,0.12,0.046,,76.921,-,26.0,-,26,-,,-,
2,2023,2023081,66.0,499,Alpha Tauri,,77.01,76.704,,,0.044,-0.262,,,0.044,-0.262,,77.047,-,26.0,-,26,-,,-,
2,2023,2023081,67.0,500,Alpha Tauri,,76.821,76.846,,,-0.12,-0.095,,,-0.12,-0.095,,77.081,-,9.0,-,9,-,,-,
2,2023,2023081,68.0,501,Alpha Tauri,,76.666,76.737,,,-0.123,-0.052,,,-0.123,-0.052,,76.789,-,9.0,-,9,-,,-,
2,2023,2023081,69.0,502,Alpha Tauri,,76.852,76.779,,,-0.003,-0.076,,,-0.003,-0.076,,76.865,-,26.0,-,26,-,,-,
2,2023,2023081,70.0,503,Alpha Tauri,,76.957,,,,-0.07,,,,-0.07,,,77.027,-,-,-,,-,,-,
2,2023,2023090,1.0,504,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023090,2.0,505,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023090,3.0,506,Alpha Tauri,,81.107,82.204,,,0.998,2.095,,,0.998,2.095,,80.109,-,9.0,-,9,-,,-,
2,2023,2023090,4.0,507,Alpha Tauri,,79.522,79.815,,,0.574,0.867,,,0.574,0.867,,78.948,-,9.0,-,9,-,,-,
2,2023,2023090,5.0,508,Alpha Tauri,,79.054,79.169,,,0.656,0.771,,,0.656,0.771,,78.398,-,9.0,-,9,-,,-,
2,2023,2023090,6.0,509,Alpha Tauri,,78.504,78.598,,,0.518,0.612,,,0.518,0.612,,77.986,-,9.0,-,9,-,,-,
2,2023,2023090,7.0,510,Alpha Tauri,,77.886,78.797,,,0.126,1.037,,,0.126,1.037,,77.79,-,9.0,-,9,-,,-,
2,2023,2023090,8.0,511,Alpha Tauri,,78.144,78.062,,,0.466,0.384,,,0.466,0.384,,77.697,-,26.0,-,26,-,,-,
2,2023,2023090,9.0,512,Alpha Tauri,,78.136,77.9,,,0.619,0.383,,,0.619,0.383,,77.529,-,26.0,-,26,-,,-,
2,2023,2023090,10.0,513,Alpha Tauri,,77.695,77.615,,,0.327,0.247,,,0.327,0.247,,77.368,-,26.0,-,26,-,,-,
2,2023,2023090,11.0,514,Alpha Tauri,,77.859,77.909,,,0.623,0.673,,,0.623,0.673,,77.236,-,9.0,-,9,-,,-,
2,2023,2023090,12.0,515,Alpha Tauri,,77.607,77.907,,,0.592,0.892,,,0.592,0.892,,77.097,-,9.0,-,9,-,,-,
2,2023,2023090,13.0,516,Alpha Tauri,,77.542,78.776,,,0.615,1.849,,,0.615,1.16,,76.962,-,9.0,-,9,-,,-,
2,2023,2023090,14.0,517,Alpha Tauri,,76.793,78.267,,,0.09,1.564,,,0.09,1.564,,76.727,-,9.0,-,9,-,,-,
2,2023,2023090,15.0,518,Alpha Tauri,,76.786,77.599,,,0.26,1.073,,,0.26,1.073,,76.526,-,9.0,-,9,-,,-,
2,2023,2023090,16.0,519,Alpha Tauri,,76.674,77.215,,,0.159,0.7,,,0.159,0.7,,76.564,-,9.0,-,9,-,,-,
2,2023,2023090,17.0,520,Alpha Tauri,,76.967,,,,1.01,,,,1.01,,,76.072,-,-,-,,-,,-,
2,2023,2023090,18.0,521,Alpha Tauri,,,,,,,,,,,,,75.421,-,-,-,,-,,-,
2,2023,2023090,19.0,522,Alpha Tauri,,,74.505,,,,-0.563,,,,-0.563,,75.1,-,-,-,,-,,-,
2,2023,2023090,20.0,523,Alpha Tauri,,77.236,72.744,,,2.534,-1.958,,,2.534,-1.958,,74.828,-,26.0,-,26,-,,-,
2,2023,2023090,21.0,524,Alpha Tauri,,73.3,71.878,,,-0.668,-2.09,,,-0.668,-2.09,,73.968,-,26.0,-,26,-,,-,
2,2023,2023090,22.0,525,Alpha Tauri,,72.12,71.701,,,-1.432,-1.851,,,-1.432,-1.851,,73.566,-,26.0,-,26,-,,-,
2,2023,2023090,23.0,526,Alpha Tauri,,71.363,71.999,,,-2.257,-1.621,,,-2.257,-1.621,,73.782,-,9.0,-,9,-,,-,
2,2023,2023090,24.0,527,Alpha Tauri,,72.291,71.81,,,-1.497,-1.978,,,-1.497,-1.978,,73.788,-,26.0,-,26,-,,-,
2,2023,2023091,1.0,528,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023091,2.0,529,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023091,3.0,530,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023091,4.0,531,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023091,5.0,532,Alpha Tauri,,72.518,72.701,,,0.769,0.952,,,0.769,0.952,,71.749,-,9.0,-,9,-,,-,
2,2023,2023091,6.0,533,Alpha Tauri,,71.94,72.04,,,0.653,0.753,,,0.653,0.753,,71.308,-,9.0,-,9,-,,-,
2,2023,2023091,7.0,534,Alpha Tauri,,71.539,71.596,,,0.519,0.576,,,0.519,0.576,,71.02,-,9.0,-,9,-,,-,
2,2023,2023091,8.0,535,Alpha Tauri,,71.534,71.865,,,0.456,0.787,,,0.456,0.593,,71.231,-,9.0,-,9,-,,-,
2,2023,2023091,9.0,536,Alpha Tauri,,71.725,71.746,,,0.577,0.598,,,0.577,0.598,,71.161,-,9.0,-,9,-,,-,
2,2023,2023091,10.0,537,Alpha Tauri,,71.852,71.766,,,0.692,0.606,,,0.692,0.606,,71.18,-,26.0,-,26,-,,-,
2,2023,2023091,11.0,538,Alpha Tauri,,72.053,72.068,,,0.86,0.875,,,0.86,0.875,,71.278,-,9.0,-,9,-,,-,
2,2023,2023091,12.0,539,Alpha Tauri,,71.929,,,,0.724,,,,0.724,,,71.205,-,-,-,,-,,-,
2,2023,2023091,13.0,540,Alpha Tauri,,71.957,,,,0.624,,,,0.624,,,71.333,-,-,-,,-,,-,
2,2023,2023091,14.0,541,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023091,15.0,542,Alpha Tauri,,,,,,,,,,,,,,-,-,-,,-,,-,
2,2023,2023091,16.0,543,Alpha Tauri,,,71.185,,,,-0.178,,,,-0.178,,71.364,-,-,-,,-,,-,
2,2023,2023091,17.0,544,Alpha Tauri,,71.876,70.877,,,1.083,0.084,,,1.083,0.084,,70.819,-,26.0,-,26,-,,-,
2,2023,2023091,18.0,545,Alpha Tauri,,72.431,71.047,,,1.616,0.232,,,1.082,0.232,,70.919,-,26.0,-,26,-,,-,
2,2023,2023091,19.0,546,Alpha Tauri,,71.919,71.115,,,1.135,0.331,,,1.135,0.331,,70.873,-,26.0,-,26,-,,-,
2,2023,2023091,20.0,547,Alpha Tauri,,72.997,71.294,,,2.05,0.347,,,2.05,0.257,,71.114,-,26.0,-,26,-,,-,
2,2023,2023091,21.0,548,Alpha Tauri,,73.517,71.292,,,2.624,0.399,,,2.05,0.399,,70.94,-,26.0,-,26,-,,-,
2,2023,2023091,22.0,549,Alpha Tauri,,72.89,71.238,,,1.967,0.315,,,1.967,0.315,,71.151,-,26.0,-,26,-,,-,
2,2023,2023091,23.0,550,Alpha Tauri,,,71.547,,,,0.742,,,,0.494,,70.853,-,-,-,,-,,-,
2,2023,2023091,24.0,551,Alpha Tauri,,,71.361,,,,0.647,,,,0.647,,70.749,-,-,-,,-,,-,
2,2023,2023091,25.0,552,Alpha Tauri,,70.08,71.397,,,-0.586,0.731,,,-0.586,0.731,,70.802,-,9.0,-,9,-,,-,
2,2023,2023091,26.0,553,Alpha Tauri,,70.378,71.557,,,-0.24,0.939,,,-0.24,0.791,,70.697,-,9.0,-,9,-,,-,
2,2023,2023091,27.0,554,Alpha Tauri,,70.429,71.421,,,-0.137,0.855,,,-0.137,0.855,,70.635,-,9.0,-,9,-,,-,
2,2023,2023091,28.0,555,Alpha Tauri,,70.346,71.459,,,-0.226,0.887,,,-0.226,0.887,,70.631,-,9.0,-,9,-,,-,
2,2023,2023091,29.0,556,Alpha Tauri,,70.363,71.521,,,-0.305,0.853,,,-0.305,0.853,,70.755,-,9.0,-,9,-,,-,
2,2023,2023091,30.0,557,Alpha Tauri,,70.588,71.525,,,-0.138,0.799,,,-0.138,0.799,,70.756,-,9.0,-,9,-,,-,
2,2023,2023091,31.0,558,Alpha Tauri,,70.731,71.715,,,-0.04,0.944,,,-0.04,0.79,,70.779,-,9.0,-,9,-,,-,
2,2023,2023091,32.0,559,Alpha Tauri,,70.555,71.598,,,-0.202,0.841,,,-0.202,0.841,,70.837,-,9.0,-,9,-,,-,
2,2023,2023091,33.0,560,Alpha Tauri,,70.607,71.807,,,-0.142,1.058,,,-0.142,0.94,,70.809,-,9.0,-,9,-,,-,
2,2023,2023091,34.0,561,Alpha Tauri,,70.702,71.78,,,0.062,1.14,,,0.062,1.14,,70.691,-,9.0,-,9,-,,-,
2,2023,2023091,35.0,562,Alpha Tauri,,70.917,71.596,,,0.215,0.894,,,0.215,0.894,,70.911,-,9.0,-,9,-,,-,
2,2023,2023091,36.0,563,Alpha Tauri,,71.069,71.487,,,0.326,0.744,,,0.326,0.744,,70.835,-,9.0,-,9,-,,-,
2,2023,2023091,37.0,564,Alpha Tauri,,71.073,,,,0.351,,,,0.351,,,70.74,-,-,-,,-,,-,
